"Pos","Pos.","Artist","Title","Spins","Spins.","Bullet","Bullet.","Aud","Aud.","Days","iTunes","PkPos","PkSpins","PkBllt","PkAud"
1,"=","MACKLEMORE & RYAN LEWI...","Thrift Shop f/Wanz",14899,-80,424,-200,94.94,-0.81,122,"4",1,15012,2020,109.652
2,"=","MAROON 5","Daylight",14246,87,1538,-30,90.103,0.293,117,"22",2,14246,1641,96.697
3,"=","BRUNO MARS","When I Was Your Man",13163,349,2645,10,83.509,1.568,64,"2",3,13163,2645,83.509
4,"=","TAYLOR SWIFT","I Knew You Were Troubl...",11695,-178,-633,46,88.128,-1.325,121,"26",1,16073,2452,126.481
5,"=","CALVIN HARRIS","Sweet Nothing f/Floren...",11583,9,940,-39,76.71,-0.005,125,"35",5,11583,1126,84.444
6,"+1","JUSTIN TIMBERLAKE","Suit & Tie f/JAY Z",11424,294,2014,128,69.656,1.874,65,"7",6,11424,6457,69.656
7,"-1","SWEDISH HOUSE MAFIA","Don't You Worry Child",11238,-302,-1759,29,73.647,-2.359,192,"46",1,14704,1905,116.982
8,"=","WILL.I.AM & BRITNEY SP...","Scream And Shout",10715,-219,-982,-83,69.31,-0.826,115,"19",3,13157,2182,99.406
9,"=","RIHANNA","Stay f/Mikky Ekko",9481,219,1502,49,69.712,1.923,52,"3",9,9481,1617,69.712
10,"=","IMAGINE DRAGONS","It's Time",8189,-15,399,-48,46.09,-0.317,178,"40",10,8204,983,50.249
11,"=","PITBULL","Feel This Moment",8139,72,1057,-69,54.86,0.273,73,"9",11,8139,1516,57.91
12,"=","OLLY MURS","Troublemaker f/Flo Rid...",6064,195,986,165,33.784,0.896,93,"25",12,6064,986,34.402
13,"+1","DEMI LOVATO","Heart Attack",5688,165,1717,-197,35.718,0.488,20,"13",13,5688,2482,36.928
14,"+1","MUMFORD & SONS","I Will Wait",5244,-19,202,-61,32.63,-0.227,74,"29",14,5276,747,36.633
15,"-2","KELLY CLARKSON","Catch My Breath",5228,-302,-1243,-168,30.735,-0.864,145,"47",12,6870,767,44.758
16,"=","KREWELLA","Alive",5027,102,888,0,30.471,0.312,41,"57",16,5027,918,32.416
17,"+1","OF MONSTERS AND MEN","Little Talks",4790,85,511,62,28.664,0.389,122,"32",17,4790,655,29.881
18,"+1","PINK","Just Give Me A Reason",4761,192,1301,-52,31.406,1.508,28,"1",18,4761,1553,31.406
19,"-2","JUSTIN BIEBER","Beauty And A Beat f/N....",4569,-184,-825,-54,27.917,-1.269,153,"93",2,12731,1998,87.772
20,"=","FALL OUT BOY","My Songs Know What You...",3804,55,453,45,16.973,-0.04,38,"15",20,3804,1015,17.937
