"Pos","Pos.","Artist.and.Title","Spins","Spins.","Bullet","Bullet.","Aud","Aud.","Days","iTunes","PkPos","PkSpins","PkBllt","PkAud"
1,"=","KELLY CLARKSON Stronger (What Doesn't Ki...",12961,"-89",-455,"-100",93.363,"-0.036",85,"10",1,13549,2321,99.332
2,"=","WANTED Glad You Came",12693,"+144",1363,"+6",90.379,"+1.454",85,"8",2,12693,1363,90.379
3,"=","DAVID GUETTA Turn Me On f/Nicki Minaj",12096,"-38",-390,"-59",90.451,"-0.087",113,"25",2,12506,1674,92.019
4,"+1","FUN. We Are Young f/Janelle Monae",11046,"+243",2156,"-36",89.164,"+1.301",40,"1",4,11046,2738,89.164
5,"-1","GYM CLASS HEROES Ass Back Home",11001,"+34",85,"-37",71.792,"+0.461",130,"35",4,11001,1379,73.574
6,"=","KATY PERRY Part Of Me",10180,"+10",565,"-108",69.592,"+0.244",49,"11",6,10180,3625,69.592
7,"=","ADELE Set Fire To The Rain",8828,"-289",-2269,"-97",67.364,"-1.876",129,"19",1,13928,2301,95.946
8,"=","DRAKE Take Care f/Rihanna",7288,"+35",94,"+9",56.125,"+0.257",86,"26",8,7288,1220,56.44
9,"+2","FLO RIDA Wild Ones f/Sia",6914,"+132",1089,"+8",49.35,"+0.543",58,"6",9,6914,1182,49.35
10,"=","CALVIN HARRIS Feel So Close",6850,"+45",332,"+6",48.424,"+0.087",53,"14",10,6850,1329,48.424
11,"-2","JESSIE J Domino",6713,"-140",-812,"+79",44.351,"-1.507",199,"47",2,12024,1524,67.403
12,"+2","NICKI MINAJ Starships",6225,"+62",353,"+27",43.905,"+0.553",48,"7/38",12,6225,1834,43.905
13,"+2","WIZ KHALIFA/SNOOP DOGG Young, Wild & Fre...",5881,"-163",-1071,"-144",37.824,"-1.132",130,"18",10,7182,1174,48.863
14,"+3","ONE DIRECTION What Makes You Beautiful",5851,"+43",793,"-278",35.802,"+0.076",33,"3",14,5851,1579,35.802
15,"+3","OUTASIGHT Tonight Is The Night",5270,"-128",-666,"-94",31.401,"-0.776",153,"58",13,6035,572,36.649
16,"+5","JUSTIN BIEBER Boyfriend",4737,"+725",4726,"+714",39.986,"+6.249",7,"2",16,4737,4726,39.986
17,"+2","CHRIS BROWN Turn Up The Music",4559,"-101",-244,"-88",29.235,"-0.704",61,"28",17,4894,987,33.507
18,"+2","KARMIN Broken Hearted",4502,"+22",316,"-55",26.488,"+0.394",43,"17",18,4502,936,26.488
19,"+3","TRAIN Drive By",4038,"+29",312,"+1",22.362,"+0.491",78,"9",19,4038,527,22.362
20,"+3","ADELE Rumour Has It",3953,"+170",1239,"-11",22.255,"+1.527",29,"29",20,3953,1250,22.255
21,"+3","B.O.B So Good",3785,"+160",549,"+53",25.693,"+1.156",30,"13",21,3785,1013,25.693
22,"+3","GOTYE Somebody That I Used To Know",3610,"+220",1136,"+130",28.099,"+1.713",32,"4",22,3610,1136,28.099
23,"+3","CARLY RAE JEPSEN Call Me Maybe",2575,"+183",1149,"+67",16.148,"+1.087",22,"5",23,2575,1149,16.148
24,"+3","RIHANNA Talk That Talk f/Jay Z",2223,"+17",132,"-74",11.81,"-0.177",55,"57",24,2223,339,12.882
25,"+3","CHRISTINA PERRI A Thousand Years",1769,"-30",-255,"-28",8.851,"-0.125",88,"39",23,2055,280,9.423
26,"+3","TAYLOR SWIFT Eyes Open",1663,"+179",1240,"+78",10.151,"+0.872",8,"16",26,1663,1240,10.151
27,"+4","ELLIE GOULDING Lights",1396,"+18",159,"-14",6.88,"+0.137",52,"77",27,1396,226,6.88
28,"+2","DEV & ENRIQUE IGLESIAS Naked",1383,"-20",-121,"-19",7.967,"-0.275",72,"195",28,1524,318,8.497
29,"+4","DRAKE The Motto f/Lil Wayne",1328,"+4",88,"-35",14.883,"-0.130",43,"24",29,1328,237,15.761
30,"+2","K'NAAN F/NELLY FURTADO Is Anybody Out Th...",1313,"-16",108,"-58",7.561,"-0.127",29,"170",30,1329,461,8.004
31,"+3","HAVANA BROWN We Run The Night f/Pitbull",1273,"-7",65,"-15",10.253,"+0.372",50,"102",31,1280,237,10.526
32,"+6","JENNIFER LOPEZ Dance Again f/Pitbull",1081,"+111",1081,"+111",14.343,"+1.341",3,"388",32,1081,1081,14.343
33,"+4","DEMI LOVATO Give Your Heart A Break",1001,"+17",150,"-5",5.936,"+0.081",33,"103",33,1001,155,5.956
34,"+5","NEON HITCH F U Betta",974,"+5",92,"-22",2.782,"+0.035",29,"825",34,981,215,2.896
35,"=","JASON DERULO Breathing",929,"-88",-570,"-70",4.193,"-0.213",58,"247",28,1573,432,6.812
36,"+5","CHRIS RENE Young Homie",902,"+21",203,"-1",3.226,"+0.181",22,"138",36,902,204,3.226
37,"+3","COLDPLAY Princess Of China",853,"-79",-712,"-9",3.644,"-0.431",128,"85",24,2042,363,10.812
38,"+4","WALLPAPER F**king Best Song Everrr",830,"+14",131,"+8",3.436,"-0.017",17,"--",38,830,262,3.563
39,"+5","USHER Climax",786,"+16",108,"+9",3.44,"-0.022",15,"42",39,786,348,3.492
40,"+3","ALL-AMERICAN REJECTS Beekeeper's Daughte...",763,"-9",-35,"-8",2.486,"+0.012",44,"--",38,804,204,2.758
41,"+8","PITBULL Back In Time",560,"+94",560,"+94",6.221,"+0.863",4,"56",41,560,560,6.221
42,"+4","SEAN PAUL She Doesn't Mind",511,"-6",6,"-7",1.715,"+0.018",22,"553",42,519,158,1.821
43,"+4","J. COLE Can't Get Enough f/Trey Songz",505,"-5",-16,"+1",2.877,"-0.221",22,"137",43,562,156,3.809
44,"+4","AVICII Levels",458,"-21",-51,"-32",5.587,"-0.127",88,"131",33,1352,260,9.722
45,"+5","FAR EAST MOVEMENT Live My Life f/Justin ...",417,"+24",80,"+22",1.436,"+0.053",11,"371",45,417,80,1.436
46,"--","HOT CHELLE RAE Honestly",288,"--",198,"--",0.94,"--",1,"351",46,288,198,0.94
47,"--","MADONNA Girl Gone Wild",253,"--",173,"--",0.635,"--",1,"154",47,253,173,0.635
48,"--","RIHANNA Birthday Cake",238,"--",33,"--",0.896,"--",1,"50",48,238,33,0.896
49,"--","CADY GROVES This Little Girl",225,"--",-193,"--",0.425,"--",37,"919",44,553,89,1.158
50,"--","CHIDDY BANG Ray Charles",188,"--",-205,"--",0.575,"--",42,"--",41,711,150,2.02
