"","Pos","Pos+","Artist and Title","Spins","Spins+","Bullet","Bullet+","Aud","Aud+","Days","iTunes","PkPos","PkSpins","PkBllt","PkAud"
"1",1,"=","FUN. We Are Young f/Janelle Monae",13717,-64,-402,16,104.578,-0.606,85,"5",1,14439,2738,110.772
"2",2,"=","GOTYE Somebody That I Used To Know",13423,209,1225,-11,101.728,0.753,77,"2",2,13423,2018,101.728
"3",3,"=","FLO RIDA Wild Ones f/Sia",12467,-36,-122,-27,93.034,0.256,103,"4",2,12595,1940,93.034
"4",4,"=","NICKI MINAJ Starships",11695,90,469,-26,84.537,0.819,93,"8/27",4,11695,1834,84.537
"5",5,"=","ONE DIRECTION What Makes You Beautiful",10805,67,474,14,73.474,0.511,78,"7",5,10805,1579,73.474
"6",6,"=","WANTED Glad You Came",10539,-108,-867,31,82.853,-1.326,130,"16",1,13712,1363,101.962
"7",7,"=","CARLY RAE JEPSEN Call Me Maybe",8740,220,1231,77,67.376,1.985,67,"1",7,8740,1298,67.376
"8",8,"=","ADELE Rumour Has It",7941,-212,-551,-228,48.322,-2.51,74,"32",8,8497,1514,56.313
"9",9,"=","KATY PERRY Part Of Me",7897,-214,-1280,31,55.553,-0.453,94,"29",3,12039,3625,78.553
"10",10,"=","MAROON 5 Payphone f/Wiz Khalifa",7846,188,907,65,56.503,1.708,31,"3",10,7846,3415,56.503
"11",11,"=","JUSTIN BIEBER Boyfriend",6773,-31,-485,89,40.031,0.144,52,"6",9,7937,4726,51.492
"12",12,"=","KELLY CLARKSON Stronger (What Doesn't Ki...",6650,-133,-829,8,44.909,-1.103,130,"33",1,13549,2321,99.332
"13",13,"+1","KARMIN Broken Hearted",6081,19,227,22,37.954,0.323,88,"--",13,6081,936,37.954
"14",14,"+1","TRAIN Drive By",6030,55,212,45,34.181,-0.421,123,"9",14,6030,601,35.3
"15",15,"-2","CALVIN HARRIS Feel So Close",5909,-154,-909,9,40.26,-1.001,98,"25",7,8145,1329,55.352
"16",16,"=","USHER Scream",5244,165,1337,-77,36.766,1.084,21,"13",16,5244,2323,36.766
"17",17,"=","RIHANNA Where Have You Been",5137,143,966,-29,35.437,0.632,32,"12",16,5137,1884,35.437
"18",18,"=","PITBULL Back In Time",4712,43,558,-33,29.15,0.402,49,"11",18,4712,925,29.15
"19",19,"=","DRAKE Take Care f/Rihanna",4302,-140,-582,-73,35.016,-1.066,131,"56",8,7620,1220,60.618
"20",20,"+1","ELLIE GOULDING Lights",4182,36,695,-72,26.346,0.656,97,"23",20,4182,786,26.346
"21",21,"-1","JENNIFER LOPEZ Dance Again f/Pitbull",3995,-192,-735,-127,23.187,-1.228,48,"10",17,4851,2243,30.831
"22",22,"=","DEMI LOVATO Give Your Heart A Break",3212,60,331,34,21.938,0.334,78,"34",22,3212,665,21.938
"23",23,"=","DAVID GUETTA Titanium f/Sia",3004,52,594,-21,19.907,0.544,39,"18",23,3004,694,19.907
"24",24,"=","HAVANA BROWN We Run The Night f/Pitbull",2271,38,207,-7,17.489,0.356,95,"51",24,2271,267,17.489
"25",25,"+1","CHRIS RENE Young Homie",1853,9,75,-20,8.483,0.018,67,"123",25,1853,226,8.483
"26",26,"-1","TAYLOR SWIFT Eyes Open",1840,-87,-621,17,8.024,-0.288,53,"37",20,3925,1442,22.308
"27",27,"=","B.O.B So Good",1755,-54,-746,120,8.209,-0.225,75,"--",18,4675,1013,31.923
"28",28,"+1","RITA ORA How We Do (Party)",1678,30,337,-32,9.52,0,21,"193",28,1678,620,9.52
"29",29,"-1","NEON HITCH F U Betta",1677,-35,-58,-55,7.825,-0.153,74,"--",28,1758,247,7.978
"30",30,"+1","GYM CLASS HEROES Fighter f/Ryan Tedder",1614,166,756,88,9.432,0.873,17,"125",30,1614,756,9.432
"31",31,"-1","DRAKE The Motto f/Lil Wayne",1572,-57,-342,-34,14.415,-0.201,88,"36",25,2047,321,19.147
"32",32,"=","HOT CHELLE RAE Honestly",1216,7,47,-1,5.19,-0.094,46,"184",30,1216,284,5.331
"33",33,"=","KIRKO BANGZ Drank In My Cup",1096,61,279,41,5.069,0.15,44,"58",33,1096,279,5.069
"34",34,"=","NEON TREES Everybody Talks",1006,13,119,-3,4.805,0.266,38,"--",33,1006,211,4.805
"35",35,"=","CALVIN HARRIS Let's Go f/Ne-Yo",1001,57,419,4,8.683,0.474,19,"104",35,1001,419,8.683
"36",36,"+1","GROUPLOVE Tongue Tied",854,36,156,18,3.461,0.283,23,"60",36,854,284,3.461
"37",37,"-1","JASON MRAZ I Won't Give Up",819,-5,86,-23,3.804,-0.057,32,"--",36,824,210,3.861
"38",38,"=","COLDPLAY Paradise",777,13,75,-9,4.949,0.078,57,"47",37,892,255,4.949
"39",39,"+1","ONE DIRECTION One Thing",733,71,324,28,5.26,0.388,11,"76",39,733,324,5.26
"40",40,"-1","CHRIS BROWN Turn Up The Music",705,-32,-394,3,5.888,-0.235,106,"82",17,4894,987,33.507
"41",41,"=","NELLY FURTADO Big Hoops (Bigger The Bett...",640,11,144,-24,2.125,-0.114,12,"--",40,640,318,2.239
"42",42,"=","RIHANNA Talk That Talk f/Jay Z",598,4,-97,25,2.714,-0.056,100,"139",24,2226,339,12.882
"43",43,"=","THE WANTED Chasing The Sun",540,36,112,29,7.035,0.445,13,"264",43,540,192,7.035
"44",44,"=","CHER LLOYD Want U Back",457,49,317,15,1.647,0.094,5,"--",44,457,317,1.647
"45",45,"+3","B.O.B Both Of Us f/Taylor Swift",428,66,299,46,2.145,0.398,4,"79",45,428,299,2.145
"46",46,"-1","OUTASIGHT Now Or Never",412,14,195,-11,1.046,0.033,7,"178",45,412,206,1.046
"47",47,"=","SELENA GOMEZ & THE SCENE Hit The Lights",379,5,51,-8,1.526,-0.008,21,"--",44,379,75,1.54
"48",48,"-2","THE CAB La La",371,-3,57,-17,0.88,-0.024,40,"--",45,374,82,0.904
"49",49,"+1","RIHANNA Birthday Cake",365,9,27,9,1.627,0.017,46,"49",40,479,116,1.742
"50",50,"-1","KEVIN RUDOLF Don't Give Up",351,-8,4,-18,0.656,-0.015,18,"--",45,359,132,0.679
