"Pos","Pos.","Artist","Title","Spins","Spins.","Bullet","Bullet.","Aud","Aud.","Days","iTunes","PkPos","PkSpins","PkBllt","PkAud"
16,"=","JASON DERULO","Marry Me",5867,"-45",296,"-103",31.29,"-0.657",72,"31",14,5912,856,31.947
17,"+2","LADY GAGA","Do What U Want f/...",5010,"+129",1212,"-155",33.575,"+1.021",27,"19",17,5010,1367,33.575
18,"+2","PASSENGER","Let Her Go",4312,"+177",981,"+39",25.408,"+1.881",57,"10",18,4312,981,25.408
19,"+2","MACKLEMORE & RYAN...","White Walls f/ScH...",4247,"+139",753,"-8",24.338,"+1.315",72,"29",19,4247,761,24.338
20,"+2","ONE DIRECTION","Story Of My Life",4222,"+197",987,"+51",22.601,"+1.738",26,"5",20,4222,1292,22.601
21,"+2","LANA DEL REY","Summertime Sadnes...",3537,"-104",-659,"+0",30.44,"-0.037",145,"109",2,13737,1923,88.403
22,"+2","TRAVIE MCCOY","Rough Water f/Jas...",3444,"-27",-409,"+4",16.983,"-0.492",63,"105",20,3883,705,22.115
23,"+2","ELLIE GOULDING","Burn",3404,"+197",787,"+164",23.01,"+1.517",50,"28",23,3404,787,23.01
24,"+2","RIHANNA","What Now",2777,"-164",-957,"-97",11.181,"-0.528",65,"87",19,4043,821,17.344
25,"+2","ENRIQUE IGLESIAS","Heart Attack",2696,"+44",51,"+59",13.156,"+0.146",50,"125",25,2696,649,13.314
26,"+2","FALL OUT BOY","Alone Together",2436,"+22",272,"-27",10.483,"+0.054",98,"135",26,2436,357,10.483
27,"+2","SARA BAREILLES","Brave",2234,"+44",189,"+4",13.908,"+0.199",85,"24",27,2234,380,13.908
28,"+2","JOHN NEWMAN","Love Me Again",1996,"+25",159,"-2",9.086,"+0.399",52,"84",28,1996,392,9.086
29,"+2","ZENDAYA","Replay",1943,"-11",45,"-55",7.459,"-0.008",39,"97",29,1954,457,7.479
30,"+2","BRUNO MARS","Gorilla",1754,"-102",-1478,"+390",8.3,"-0.277",77,"94",10,7264,1872,38.774
31,"+2","BRITNEY SPEARS","Perfume",1738,"-21",347,"-156",7.929,"-0.069",16,"166",31,1759,896,7.998
32,"+2","BASTILLE","Pompeii",1488,"+62",548,"+25",10.662,"+0.649",17,"44",32,1488,548,10.662
33,"+4","NEW POLITICS","Harlem",1357,"-20",19,"-66",4.758,"+0.066",81,"177",33,1377,285,4.758
34,"+1","J. COLE","Crooked Smile f/T...",1324,"-88",-626,"-22",5.175,"-0.540",98,"296",26,2407,332,12.679
35,"+3","CALVIN HARRIS","Thinking About Yo...",1309,"+17",172,"-44",7.549,"+0.120",24,"273",35,1309,239,7.549
36,"=","TAYLOR SWIFT","Everything Has .....",1269,"-124",-1012,"+58",6.287,"-0.568",134,"112",14,5693,990,31.815
37,"+2","FLO RIDA","How I Feel",1127,"-20",302,"-84",6.165,"-0.054",17,"183",37,1147,386,6.219
38,"+2","ARIANA GRANDE","Right There f/Big...",1062,"+32",146,"-5",5.42,"+0.056",23,"152",38,1062,258,5.42
39,"+2","CHRIS WALLACE","Keep Me Crazy",1039,"+15",90,"+15",2.306,"+0.047",82,"--",39,1039,133,2.306
40,"+2","CHRIS BROWN","Love More f/Nicki...",892,"+6",34,"-6",3.991,"+0.153",63,"103",39,1132,161,6.171
41,"+5","A GREAT BIG WORLD","Say Something w/C...",868,"+78",569,"+20",5.264,"+0.464",3,"3/41",41,868,569,5.264
42,"+3","LUPE FIASCO","Old School Love f...",859,"+48",282,"+41",4.29,"+0.193",8,"203",42,859,282,4.29
43,"=","ROBIN THICKE","Feel Good",853,"+24",310,"-86",3.283,"-0.029",8,"--",43,853,544,3.312
44,"+5","LORDE","Team",785,"+101",553,"+92",5.924,"+0.670",2,"61",44,785,553,5.924
45,"+2","EMBLEM3","3000 Miles",732,"+16",107,"+2",2.016,"+0.105",9,"--",45,732,149,2.016
46,"+2","CASH CASH","Take Me Home f/Be...",691,"-7",76,"-49",2.495,"-0.123",8,"364",46,698,160,2.636
47,"--","MIDNIGHT RED","Take Me Home",605,"--",-115,"--",1.684,"--",26,"--",45,772,88,2.492
48,"--","BIG SEAN","Beware f/Lil Wayn...",604,"--",-70,"--",3.462,"--",30,"140",44,837,225,3.577
49,"--","THE 1975","Chocolate",573,"--",34,"--",1.551,"--",1,"305",49,573,34,1.551
50,"--","KATY PERRY","Dark Horse",549,"--",161,"--",4.449,"--",3,"30",50,580,328,5.093
