"","Pos","Pos+","Artist","Title","Spins","Spins+","Bullet","Bullet+","Aud","Aud+","Days","iTunes","PkPos","PkSpins","PkBllt","PkAud"
"1",1,"=","PINK","Blow Me (One Last Ki...",12375,49,408,-78,84.305,0.834,83,"8/98",1,12379,2737,84.305
"2",2,"=","MAROON 5","One More Night",11772,213,1419,-12,78.281,1.03,69,"2",2,11772,1593,78.281
"3",3,"=","FLO RIDA","Whistle",11215,-53,-869,-15,67.587,-1.019,112,"7",1,12179,1412,76.089
"4",4,"=","NEON TREES","Everybody Talks",10741,-5,-86,-79,65.168,0.044,169,"13",3,10891,1632,66.269
"5",5,"=","JUSTIN BIEBER","As Long As You Love ...",10148,143,868,8,72.712,0.496,82,"10",5,10148,1300,72.712
"6",6,"=","OWL CITY & CARLY RAE...","Good Time",9932,97,446,-53,69.167,0.312,91,"11",6,9932,1961,69.167
"7",7,"=","DEMI LOVATO","Give Your Heart A Br...",8890,-212,-1893,22,62.866,-0.903,209,"35",1,11880,1256,80.294
"8",8,"=","TAYLOR SWIFT","We Are Never Ever Ge...",8731,119,606,26,60.308,1.332,42,"3",8,8731,4592,60.308
"9",9,"+1","FUN.","Some Nights",8518,109,915,-110,55.079,0.935,107,"4",9,8518,1295,55.079
"10",10,"-1","ELLIE GOULDING","Lights",8409,-144,-1160,-14,65.022,-0.925,228,"41",1,13999,1482,101.262
"11",11,"=","ALEX CLARE","Too Close",7346,35,526,-195,47.455,0.273,119,"6",11,7348,1328,47.455
"12",12,"=","KATY PERRY","Wide Awake",7134,-150,-1161,33,46.635,-1.022,126,"34",1,14124,2824,100.029
"13",13,"=","NICKI MINAJ","Pound The Alarm",6532,-23,176,-115,44.646,-0.507,71,"28",13,6583,1036,45.522
"14",14,"=","CHRIS BROWN","Don't Wake Me Up",5555,66,365,-18,45.569,1.021,100,"16",14,5555,982,45.569
"15",15,"=","ENRIQUE IGLESIAS","Finally Found You f/...",4629,105,651,-86,30.96,0.326,27,"51",15,4629,1803,30.96
"16",16,"=","KARMIN","Hello",4330,0,60,-65,25.118,-0.258,49,"49",16,4370,1012,25.698
"17",17,"+1","NE-YO","Let Me Love You",3659,69,558,-24,28.402,0.409,47,"19",17,3659,687,28.402
"18",18,"+2","PSY","Gangnam Style",3620,246,1612,32,27.093,1.518,16,"1",18,3620,1695,27.093
"19",19,"-2","TRAIN","50 Ways To Say Goodb...",3591,-15,287,-114,19.538,-0.16,52,"15",17,3606,717,19.698
"20",20,"+1","DAVID GUETTA","I Can Only Imagine f...",3319,74,245,66,21.757,0.382,58,"61",20,3319,589,21.757
"21",21,"-2","CHER LLOYD","Want U Back",3304,-90,-1357,94,18.469,-0.436,136,"26",9,8069,1103,45.503
"22",22,"=","CALVIN HARRIS","Let's Go f/Ne-Yo",3153,-91,-814,94,20.807,-0.581,150,"85",5,9398,1254,61.384
"23",23,"+1","USHER","Numb",2617,171,1014,102,13.865,1.119,23,"175",23,2617,1014,13.865
"24",24,"-1","LINKIN PARK","Burn It Down",2486,-11,-8,-36,11.599,0.164,111,"80",23,2518,475,11.599
"25",25,"+1","CHRISTINA AGUILERA","Your Body",2477,331,1224,238,15.563,1.52,11,"25",25,2477,2059,18.79
"26",26,"-1","OLLY MURS","Heart Skips A Beat",2306,-27,-75,-78,12.035,-0.156,74,"79",25,2416,401,13.274
"27",27,"=","ONEREPUBLIC","Feel Again",2050,-15,369,-171,9.782,0.16,19,"56",27,2065,813,9.782
"28",28,"=","CONOR MAYNARD","Vegas Girl",1870,8,36,10,8.839,0.055,59,"108",27,1870,280,8.839
"29",29,"=","PHILLIP PHILLIPS","Home",1757,34,279,-14,10.056,0.298,76,"9",29,1757,311,10.056
"30",30,"+3","ONE DIRECTION","Live While We're You...",1501,245,1501,245,13.985,1.805,5,"--",30,1501,1501,13.985
"31",31,"=","ED SHEERAN","The A Team",1318,10,116,-44,9.177,0.046,37,"29",31,1318,231,9.177
"32",32,"=","TREY SONGZ","2 Reasons f/T.I.",1295,2,211,-32,7.815,-0.02,37,"116",32,1295,243,7.835
"33",33,"-3","KELLY CLARKSON","Dark Side",1245,-208,-1402,-113,11.944,-0.578,108,"73",20,3559,493,18.412
"34",34,"=","ZEDD","Spectrum f/Matthew K...",1175,6,44,-44,6.341,-0.021,35,"148",34,1198,305,6.722
"35",35,"+1","RITA ORA","R.I.P. f/Tinie Tempa...",1109,27,244,-15,4.374,0.127,23,"244",35,1109,352,4.374
"36",36,"-1","AUSTIN MAHONE","Say Somethin",1105,8,123,-3,4.778,-0.054,53,"211",35,1105,195,4.832
"37",37,"=","CHRIS WALLACE","Remember When (Push ...",878,0,33,-7,2.649,0.018,44,"--",37,878,122,2.649
"38",38,"=","FLO RIDA","I Cry",826,91,446,59,5.233,0.325,10,"113",38,826,446,5.233
"39",39,"=","THE SCRIPT","Hall Of Fame f/will....",808,80,468,37,2.91,0.374,9,"138",39,808,468,2.91
"40",40,"=","BRIDGIT MENDLER","Ready Or Not",728,7,50,-18,3.013,-0.006,22,"89",39,728,218,3.198
"41",41,"=","KANYE WEST","Mercy f/Big Sean/Pus...",652,-4,-47,-19,6.387,-0.031,35,"39",40,699,131,6.418
"42",42,"+1","MEGAN & LIZ","Bad For Me",636,65,313,62,3.298,0.174,16,"338",42,636,313,3.298
"43",43,"-1","WIZ KHALIFA","Work Hard, Play Hard",592,-1,-90,-7,2.163,-0.054,69,"83",41,681,95,2.822
"44",44,"+2","ELLIE GOULDING","Anything Could Happe...",394,76,340,72,2.734,0.157,2,"123",44,394,340,2.734
"45",45,"-1","SWEDISH HOUSE MAFIA","Don't You Worry Chil...",383,-5,54,-3,2.49,0.013,16,"33",44,390,85,3.663
"46",46,"-1","LUMINEERS","Ho Hey",355,1,71,-15,1.62,0.029,9,"22",45,360,115,1.62
"47",47,"+1","BOYS LIKE GIRLS","Be Your Everything",329,21,144,-5,1.093,0.065,2,"--",47,329,149,1.093
"48",48,"-1","WONDER GIRLS","Like Money f/Akon",315,4,46,-8,1.249,0.068,8,"--",47,315,59,1.249
"49",49,"+1","IMAGINE DRAGONS","It's Time",311,31,225,17,1.124,0.109,2,"27",49,311,225,1.124
"50",50,"-1","MELANIE AMARO","Don't Fail Me Now",309,8,59,-7,0.615,0.059,2,"--",49,309,66,0.615
