"","Pos","Pos+","Artist","Title","Spins","Spins+","Bullet","Bullet+","Aud","Aud+","Days","iTunes","Pk","PkSp","PkBl","PkAu"
"1",1,"=","MARK RONSON","Uptown Funk f/Bruno Mars",17260,222,1370,16,114.426,1.226,80,1,1,17260,3126,114.426
"2",2,"=","TAYLOR SWIFT","Blank Space",14608,-230,-907,-146,104.509,-1.123,93,8,1,18014,3248,118.647
"3",3,"+2","HOZIER","Take Me To Church",13844,45,218,-47,86.806,0.402,108,7,3,13844,2004,86.806
"4",4,"-1","NICK JONAS","Jealous",13842,-258,-2017,-88,86.328,-1.416,140,27,1,16139,1846,98.442
"5",5,"-1","SAM SMITH","I'm Not The Only One",13812,-237,-824,-243,84.119,-1.083,126,17,4,14636,2111,89.299
"6",6,"=","MEGHAN TRAINOR","Lips Are Movin",12342,290,1988,90,72.605,1.111,101,9,6,12342,1988,72.605
"7",7,"=","ED SHEERAN","Thinking Out Loud",12175,320,1505,97,81.394,1.84,53,2,7,12175,3319,81.394
"8",8,"=","ARIANA GRANDE & THE WEEKND","Love Me Harder",11477,-374,-2858,-40,65.559,-1.858,114,44,3,15619,1751,93.102
"9",9,"=","SELENA GOMEZ","The Heart Wants What It Wants",10057,-141,-412,-64,63.418,-1.053,84,26,7,10523,2058,67.628
"10",10,"+1","LILLYWOOD & ROBIN SCHULZ","Prayer In C",7069,152,853,21,47.588,1.388,88,37,10,7069,1413,47.588
"11",11,"+2","PITBULL","Time Of Our Lives f/Ne-Yo",6835,199,943,123,40.933,1.064,62,11,11,6835,1390,40.933
"12",12,"-2","JAMES NEWTON HOWARD","The Hanging Tree f/J. Lawrence",6814,-300,-852,-316,29.923,-2.587,52,58,10,7777,2403,48.466
"13",13,"-1","ALESSO","Heroes",6675,-147,-308,-154,36.671,-0.8,143,48,11,7022,896,44.035
"14",14,"=","FALL OUT BOY","Centuries",6592,54,535,-6,34.038,0.196,134,10,13,6592,756,34.038
"15",15,"=","ELLA HENDERSON","Ghost",6457,17,268,-115,30.236,0.43,140,16,13,6457,1207,30.236
"16",16,"=","MAROON 5","Animals",5984,-163,-1359,68,37.093,-0.689,128,41,1,17381,3186,114.705
"17",17,"=","PRINCE ROYCE","Stuck On A Feeling f/Snoop...",5670,11,87,-51,30.004,-0.227,56,29,17,5670,1306,31.259
"18",18,"=","TAYLOR SWIFT","Style",5398,219,1610,-33,34.362,0.905,24,12,18,5398,1993,34.362
"19",19,"=","ONEREPUBLIC","I Lived",5122,41,168,87,23.7,0.196,76,36,18,5122,1083,23.7
"20",20,"+1","MAROON 5","Sugar",4806,234,2115,-64,30.641,1.617,18,4,20,4806,2223,30.641
"21",21,"-1","CALVIN HARRIS","Blame f/John Newman",4544,-41,-831,96,35.186,-1.067,143,100,3,13993,1988,88.09
"22",22,"=","FIFTH HARMONY","Sledgehammer",4476,-44,-180,-70,19.285,-0.669,75,31,19,4666,800,20.68
"23",23,"=","ONE DIRECTION","Night Changes",4261,-83,-105,-140,19.425,-0.09,75,42,19,4421,1221,20.01
"24",24,"=","CALVIN HARRIS","Outside f/Ellie Goulding",3767,124,507,77,21.988,0.507,40,50,23,3767,1280,21.988
"25",25,"=","ELLIE GOULDING","Love Me Like You Do",3267,125,862,-20,18.605,0.837,19,6,25,3267,1496,18.605
"26",26,"+1","USHER","I Don't Mind f/Juicy J",3061,102,579,42,19.87,0.609,53,24,25,3061,721,19.87
"27",27,"-1","I LOVE MAKONNEN","Tuesday f/Drake",2957,-74,-242,-117,12.539,-0.16,70,69,22,3199,633,13.27
"28",28,"=","RIHANNA/KANYE WEST/P MCCARTNEY","FourFiveSeconds",2721,433,2721,433,23.44,3.825,4,3,28,2721,2721,23.44
"29",29,"=","KELLY CLARKSON","Heartbeat Song",2292,100,908,-16,10.072,0.396,15,46,29,2292,1093,10.072
"30",30,"=","VANCE JOY","Riptide",2104,6,36,-2,9.964,0.251,93,32,27,2112,255,9.964
"31",31,"+1","NE-YO","She Knows f/Juicy J",2099,88,532,29,8.708,0.2,32,25,31,2099,585,8.708
"32",32,"-1","HOODIE ALLEN","All About It f/Ed Sheeran",1993,-19,-87,-2,9.157,-0.052,66,19,26,2158,444,9.662
"33",33,"=","5 SECONDS OF SUMMER","What I Like About You",1763,-63,-229,-64,5.731,-0.208,50,489,28,1993,400,6.758
"34",34,"+2","NICK JONAS","Chains",1532,123,754,88,6.445,0.42,18,91,34,1532,754,6.445
"35",35,"-1","BECKY G","Can't Stop Dancin'",1515,-9,-1,-18,4.537,-0.123,65,134,32,1527,431,5.176
"36",36,"-1","BIG SEAN","I Don't F**k With You f/E-40",1454,-70,-412,-22,9.421,-0.131,81,258,27,2022,340,10.884
"37",37,"=","NATALIE LA ROSE","Somebody f/Jeremih",1274,82,306,59,9.286,0.537,25,79,36,1274,335,9.286
"38",38,"+1","TOVE LO","Talking Body",1054,45,298,2,5.9,0.124,14,131,38,1054,390,5.9
"39",39,"-1","IGGY AZALEA","Beg For It f/MØ",1049,1,-274,71,6.786,0.11,97,114,11,7303,2920,38.689
"40",40,"=","PRIORY","Weekend",950,10,90,-15,2.142,0.016,61,864,38,950,156,2.142
"41",41,"=","JESSIE J","Masterpiece",745,46,207,18,2.772,0.358,16,233,41,745,251,2.772
