"Pos","Pos.","Artist","Title","Spins","Spins.","Bullet","Bullet.","Aud","Aud.","Days","iTunes","PkPos","PkSpins","PkBllt","PkAud"
1,"=","ELLIE GOULDING","Lights",13550,-220,-390,-249,100.461,-0.647,189,"17",1,13999,1482,101.262
2,"=","KATY PERRY","Wide Awake",13430,-143,-458,-172,92.905,-1.098,87,"14",1,14124,2824,100.029
3,"=","DAVID GUETTA","Titanium f/Sia",11066,64,457,46,78.518,-0.557,131,"19",3,11066,1091,79.723
4,"+1","MAROON 5","Payphone f/Wiz Khali...",9634,-108,-1137,84,71.552,-0.997,123,"28",1,14353,3415,107.136
5,"-1","RIHANNA","Where Have You Been",9628,-152,-1238,74,73.992,-0.796,124,"45",2,12963,1884,95.69
6,"=","DEMI LOVATO","Give Your Heart A Br...",9622,172,833,98,68.606,0.145,170,"26",6,9622,1250,68.606
7,"=","CALVIN HARRIS","Let's Go f/Ne-Yo",9385,13,373,-59,61.179,-0.017,111,"34",6,9385,1254,61.384
8,"=","FLO RIDA","Whistle",8446,164,952,31,57.785,1.137,73,"2",8,8446,1412,57.785
9,"=","PINK","Blow Me (One Last Ki...",8249,50,626,-99,54.005,0.383,44,"15/91",9,8249,2737,54.005
10,"=","CARLY RAE JEPSEN","Call Me Maybe",7877,-229,-1234,-49,56.438,-1.094,159,"8",1,14563,1711,111.23
11,"=","CHER LLOYD","Want U Back",7522,35,321,-15,44.672,-0.074,97,"9",11,7522,1103,44.91
12,"=","USHER","Scream",7054,-266,-1808,-68,50.523,-1.678,113,"39",6,9627,2323,68.266
13,"=","OWL CITY & CARLY RAE...","Good Time",6637,44,323,-30,43.344,0.362,52,"7",13,6637,1961,43.344
14,"=","NEON TREES","Everybody Talks",6572,191,1563,-6,40.618,1.758,130,"16",14,6572,1569,40.618
15,"=","JUSTIN BIEBER","As Long As You Love ...",5190,209,881,107,34.569,1.111,43,"6",15,5190,1096,34.569
16,"=","HAVANA BROWN","We Run The Night f/P...",4756,-209,-726,-141,34.807,-1.697,187,"54",14,5660,544,41.835
17,"+1","MAROON 5","One More Night",4735,175,928,36,29.019,1.116,30,"4",17,4735,1236,29.019
18,"-1","THE WANTED","Chasing The Sun",4703,40,195,96,26.225,-0.044,105,"47",16,4703,656,26.67
19,"=","NO DOUBT","Settle Down",4055,22,342,-60,22.964,0.003,30,"64",19,4055,1467,23.021
20,"=","FUN.","Some Nights",3974,141,776,45,25.089,0.843,68,"3",20,3974,776,25.089
21,"=","NICKI MINAJ","Pound The Alarm",3862,121,689,5,26.081,0.541,32,"11",20,3862,1036,26.081
22,"=","KELLY CLARKSON","Dark Side",3133,-17,22,-70,17.75,-0.285,69,"37",20,3150,493,18.412
23,"=","JASON MRAZ","I Won't Give Up",3037,44,238,-5,19.723,-0.056,124,"20",22,3037,279,19.779
24,"=","ALEX CLARE","Too Close",2962,106,395,59,20.154,1.31,80,"13",24,2962,468,20.154
25,"=","GROUPLOVE","Tongue Tied",2842,6,-113,6,15.982,-0.421,115,"48",20,2955,433,18.208
26,"=","TAYLOR SWIFT","We Are Never Ever Ge...",2737,522,2737,522,24.034,4.332,3,"1",26,2737,2737,24.034
27,"=","OUTASIGHT","Now Or Never",2029,-91,-220,-92,10.91,-0.548,99,"196",25,2249,320,12.293
28,"=","CHRIS BROWN","Don't Wake Me Up",1891,81,473,47,14.591,0.701,61,"38",28,1891,473,14.591
29,"=","ONE DIRECTION","One Thing",1534,-170,-1179,36,7.944,-0.709,103,"52",13,5433,975,29.694
30,"=","OLLY MURS","Heart Skips A Beat",1495,22,190,-4,7.583,0.274,35,"125",29,1495,343,7.583
31,"=","LINKIN PARK","Burn It Down",1199,-4,20,-20,4.704,-0.065,72,"69",31,1203,217,4.769
32,"=","JUSTIN BIEBER","Boyfriend",1115,-76,-349,-89,5.953,-0.357,144,"67",9,7937,4726,51.515
33,"+2","KARMIN","Hello",1078,93,465,22,4.274,0.325,10,"206",33,1078,465,4.274
34,"-1","MATCHBOX TWENTY","She's So Mean",1064,35,129,47,4.672,0.175,61,"29",33,1064,574,4.672
35,"+2","DAVID GUETTA","I Can Only Imagine f...",1029,66,384,8,7.287,0.52,19,"144",35,1029,390,7.287
36,"-2","PITBULL","Get It Started f/Sha...",1011,11,160,-47,4.305,0.011,33,"202",34,1011,277,4.305
37,"-1","B.O.B","Both Of Us f/Taylor ...",933,-36,-315,10,7.687,-0.374,96,"73",23,3144,577,17.595
38,"+1","NE-YO","Let Me Love You",927,43,433,-9,8.574,0.352,8,"110",38,927,452,8.574
39,"+2","CONOR MAYNARD","Vegas Girl",859,25,156,-5,3.153,0.03,20,"--",39,859,205,3.153
40,"=","PITBULL","Back In Time",856,-19,-565,98,9.17,0.029,141,"85",14,6235,925,42.751
41,"-3","GYM CLASS HEROES","Fighter f/Ryan Tedde...",841,-54,-200,-46,5.062,-0.27,109,"70",13,5862,1441,35.394
42,"=","K'NAAN","Hurt Me Tomorrow",812,-2,-162,-5,2.677,-0.039,62,"187",36,997,308,3.679
43,"+1","TRAIN","50 Ways To Say Goodb...",796,66,254,45,2.954,0.35,13,"30",43,796,254,2.954
44,"-1","BIG TIME RUSH","Windows Down",765,25,168,4,2.584,0.095,17,"162",42,765,253,2.584
45,"=","PHILLIP PHILLIPS","Home",702,-18,213,-71,3.781,-0.537,37,"5",43,720,311,4.752
46,"=","MARINA AND THE DIAMO...","Primadonna",680,13,34,13,2.048,0.001,40,"232",41,680,93,2.411
47,"=","AFROJACK & SHERMANOL...","Can't Stop Me",655,2,46,-8,8.655,0.16,43,"276",40,655,101,8.655
48,"+1","TREY SONGZ","Heart Attack",582,-1,108,-26,2.462,0.019,16,"77",48,583,139,2.462
49,"-1","CA$H OUT","Cashin' Out",575,-23,-133,-3,1.613,-0.035,28,"63",39,728,137,2.21
50,"=","CHRIS WALLACE","Remember When (Push ...",536,0,75,-13,1.762,0.044,6,"--",49,536,107,1.762
