"","Pos","Pos+","Artist","Title","Spins","Spins+","Bullet","Bullet+","Aud","Aud+","Days","iTunes","Pk","PkSp","PkBl","PkAu"
"1",1,"+1","ED SHEERAN","Thinking Out Loud",18914,"+141",336,"+65",116.953,"-0.061",91,"3",1,18914,3319,118.241
"2",2,"-1","MARK RONSON","Uptown Funk f/Bruno Mars",18759,"-137",-431,"-224",122.271,"-0.628",118,"1",1,19386,3126,125.545
"3",3,"=","TAYLOR SWIFT","Style",17782,"+222",2381,"-33",110.291,"+0.802",62,"8",3,17782,3111,110.291
"4",4,"=","PITBULL","Time Of Our Lives f/Ne-Yo",15521,"+150",1416,"-20",94.224,"+0.397",100,"10",4,15521,2867,94.224
"5",5,"=","MAROON 5","Sugar",14819,"+258",2079,"-19",95.962,"+1.439",56,"5",5,14819,2244,95.962
"6",6,"=","RIHANNA/KANYE WEST/P MCCARTNEY","FourFiveSeconds",11037,"+28",556,"-93",63.578,"+0.106",42,"4",6,11037,3932,63.578
"7",7,"=","LILLYWOOD & ROBIN SCHULZ","Prayer In C",10541,"-104",-108,"-199",64.783,"-0.438",126,"57",6,10755,1413,68.631
"8",8,"=","ELLIE GOULDING","Love Me Like You Do",10022,"+241",1541,"+53",62.962,"+1.979",57,"2",8,10022,1757,62.962
"9",9,"+2","CALVIN HARRIS","Outside f/Ellie Goulding",8500,"-13",578,"-233",57.484,"+0.485",78,"34",9,8513,1280,57.484
"10",10,"-1","TAYLOR SWIFT","Blank Space",8473,"-323",-1613,"-124",64.68,"-2.070",131,"19",1,18014,3248,118.647
"11",11,"-1","HOZIER","Take Me To Church",8259,"-332",-2980,"-53",51.318,"-2.258",146,"9",2,14683,2004,91.149
"12",12,"=","MEGHAN TRAINOR","Lips Are Movin",7910,"-481",-2805,"-236",41.377,"-2.409",139,"26",4,13569,1988,75.882
"13",13,"=","NATALIE LA ROSE","Somebody f/Jeremih",6665,"+173",1391,"-15",39.045,"+0.886",63,"24",13,6665,1409,39.045
"14",14,"+3","ARIANA GRANDE","One Last Time",6546,"+292",1398,"+190",38.383,"+1.594",29,"31",14,6546,2135,38.383
"15",15,"+1","NICK JONAS","Chains",6409,"+56",953,"-165",37.943,"+0.370",56,"15",15,6409,1264,37.943
"16",16,"-1","ONE DIRECTION","Night Changes",6407,"+33",534,"-60",32.803,"+0.266",113,"55",15,6407,1221,32.803
"17",17,"-3","ELLA HENDERSON","Ghost",6153,"-329",-1589,"-254",30.432,"-1.659",178,"33",11,8217,1207,40.362
"18",18,"=","USHER","I Don't Mind f/Juicy J",5992,"-3",236,"-90",34.426,"-0.092",91,"32",15,5995,911,34.521
"19",19,"+1","NE-YO","She Knows f/Juicy J",5524,"+38",440,"-116",24.953,"-0.001",70,"28",18,5524,1028,24.954
"20",20,"-1","FALL OUT BOY","Centuries",5442,"-246",-1754,"-70",29.738,"-0.580",172,"22",12,7839,756,42.152
"21",21,"+1","ZEDD","I Want You To Know f/S. Gomez",4523,"+375",1236,"-158",33.027,"+1.662",13,"27",21,4523,3786,35.742
"22",22,"-1","KELLY CLARKSON","Heartbeat Song",4357,"+43",162,"-44",19.35,"+0.214",53,"14",20,4357,1093,19.35
"23",23,"=","VANCE JOY","Riptide",4110,"+32",627,"-73",20.895,"+0.477",131,"35",22,4110,802,20.895
"24",24,"=","FLO RIDA","GDFR f/Sage The Gemini",3642,"+139",985,"+55",18.884,"+1.233",58,"7",24,3642,985,18.884
"25",25,"=","TORI KELLY","Nobody Love",3372,"+104",463,"+46",17.981,"+0.523",26,"76",23,3372,1398,17.981
"26",26,"=","TOVE LO","Talking Body",2958,"+37",299,"-3",17.921,"+0.252",52,"44",26,2958,589,17.921
"27",27,"=","NICKI MINAJ","Truffle Butter f/Drake...",2832,"+39",286,"+15",15.062,"+0.297",49,"17",27,2832,577,15.062
