"","Pos","Pos+","Artist","Title","Spins","Spins+","Bullet","Bullet+","Aud","Aud+","Days","iTunes","Pk","PkSp","PkBl","PkAu"
"1",1,"=","KATY PERRY","Dark Horse",17509,24,177,-56,122.851,-0.316,93,"2",1,17509,2780,123.167
"2",2,"+1","LORDE","Team",13852,180,1525,54,90.277,0.228,92,"8",2,13852,1641,90.277
"3",3,"-1","ELLIE GOULDING","Burn",13602,-169,-817,-99,87.522,-1.192,140,"27",2,14810,1623,95.425
"4",4,"=","ONE DIRECTION","Story Of My Life",12874,-22,76,-56,79.856,0.147,116,"20",4,12896,1527,82.164
"5",5,"=","ONEREPUBLIC","Counting Stars",12365,-293,-2170,-47,90.802,-2.015,134,"13",1,16524,2609,113.696
"6",6,"+1","BASTILLE","Pompeii",11014,66,903,-83,78.088,0.511,107,"5",6,11014,1308,78.088
"7",7,"-1","PITBULL","Timber f/Ke$ha",10963,-316,-2147,11,78.847,-2.07,132,"7",1,16901,2001,117.778
"8",8,"=","A GREAT BIG WORLD","Say Something w/C. Aguilera",10533,50,213,-53,64.753,0.377,93,"9",7,10533,1506,64.753
"9",9,"=","JASON DERULO","Talk Dirty f/2 Chainz",10303,130,1161,5,64.369,1.011,56,"4",9,10303,2775,64.369
"10",10,"=","PHARRELL WILLIAMS","Happy",9667,324,1903,109,72.341,2.28,36,"1",10,9667,2386,72.341
"11",11,"=","PASSENGER","Let Her Go",7990,-151,-1254,30,45.543,-1.077,147,"11",7,9912,1223,59.781
"12",12,"=","EMINEM","The Monster f/Rihanna",7974,-71,-784,110,60.568,0.208,117,"30",1,16414,2904,117.022
"13",13,"=","BRUNO MARS","Young Girls",7705,33,475,-80,44.2,0.202,72,"42",12,7705,938,44.2
"14",14,"=","JOHN NEWMAN","Love Me Again",6647,-8,93,-86,32.172,-0.417,142,"29",13,6684,697,35.821
"15",15,"=","ALOE BLACC","The Man",6407,97,879,-87,35.687,0.292,32,"6",15,6407,1722,35.687
"16",16,"+1","CASH CASH","Take Me Home f/Bebe Rexha",5629,75,513,108,31.763,0.628,98,"55",16,5629,1074,31.763
"17",17,"+1","DEMI LOVATO","Neon Lights",5542,51,498,46,30.891,0.284,87,"23",17,5542,671,30.891
"18",18,"-2","MILEY CYRUS","Adore You",5427,-152,-458,-197,24.625,-1.075,59,"22",15,5927,1542,27.855
"19",19,"=","AVICII","Hey Brother",4977,82,692,-31,28.161,0.497,80,"15",19,4977,789,28.161
"20",20,"=","ZENDAYA","Replay",4651,-9,160,-53,20.053,0.119,129,"41",20,4663,472,20.053
"21",21,"=","AMERICAN AUTHORS","Best Day Of My Life",4056,83,586,27,19.935,0.786,76,"16",21,4056,746,19.935
"22",22,"+2","CALVIN HARRIS","Thinking About You",3747,74,79,167,19.045,0.4,114,"173",22,3761,605,22.25
"23",23,"=","SHAKIRA F/RIHANNA","Can't Remember To Forget You",3728,37,329,-71,19.302,0.091,41,"49",23,3728,1848,20.193
"24",24,"-2","ZEDD","Stay The Night f/H. Williams",3728,-134,-1034,-18,26.012,-0.666,147,"84",5,10105,1238,64.483
"25",25,"=","BEYONCE","Drunk In Love f/Jay Z",3556,112,1023,-105,23.215,0.822,35,"10",25,3556,1231,23.215
"26",26,"+2","JOHN LEGEND","All Of Me",3312,266,1376,106,26.372,1.367,25,"3",26,3312,1376,26.372
"27",27,"-1","MARTIN GARRIX","Animals",3251,53,702,-59,26.519,-0.271,84,"33",26,3251,778,26.79
"28",28,"-1","KID INK","Show Me f/Chris Brown",3138,48,605,-39,20.806,0.511,49,"24",27,3138,644,20.806
