"Pos","Pos.","Artist","Title","Spins","Spins.","Bullet","Bullet.","Aud","Aud.","Days","iTunes","PkPos","PkSpins","PkBllt","PkAud"
1,"=","KE$HA","Die Young",15548,1,47,-67,121.616,0.086,77,"6",1,15607,3842,121.911
2,"=","BRUNO MARS","Locked Out Of Heaven",14619,118,867,-152,112.646,1.142,71,"1",2,14619,2790,112.646
3,"=","RIHANNA","Diamonds",13138,64,569,-90,95.152,-0.285,76,"7",3,13138,2812,96.67
4,"=","NE-YO","Let Me Love You",12031,-107,-72,-211,89.245,-0.804,124,"27",4,12234,1345,90.373
5,"=","MAROON 5","One More Night",11533,-251,-1063,-131,88.498,-1.587,146,"16",1,15401,1593,119.954
6,"=","FLO RIDA","I Cry",9825,116,553,-14,74.468,1.015,87,"10",6,9825,1268,74.468
7,"=","FUN.","Some Nights",9268,-180,-1178,83,65.543,-1.744,184,"17",2,13297,1295,93.147
8,"=","LUMINEERS","Ho Hey",9069,261,1847,-74,69.789,2.185,86,"3",8,9069,1921,69.789
9,"=","PHILLIP PHILLIPS","Home",7980,23,776,-108,51.925,-0.045,153,"9",9,7980,1033,51.97
10,"=","JUSTIN BIEBER","Beauty And A Beat f/...",7473,45,684,-89,58.298,0.634,54,"8",10,7473,1998,58.298
11,"=","PINK","Try",6414,62,752,-122,41.926,0.045,44,"11",11,6414,1515,41.926
12,"=","NICKI MINAJ","Va Va Voom",6220,-20,-64,-88,42.725,-0.74,53,"31",12,6322,1566,45.452
13,"=","ED SHEERAN","The A Team",6154,91,512,29,51.029,0.447,114,"23",13,6154,868,51.029
14,"=","SWEDISH HOUSE MAFIA","Don't You Worry Chil...",5609,115,718,24,46.544,1.135,93,"19",14,5609,904,46.544
15,"=","TAYLOR SWIFT","I Knew You Were Trou...",5358,271,2152,-89,37.619,1.808,22,"2",15,5358,2452,37.619
16,"=","TAYLOR SWIFT","We Are Never Ever Ge...",4713,-157,-1654,148,30.955,-1.121,119,"29",2,13523,4592,90.881
17,"=","PITBULL","Don't Stop The Party",3961,34,309,-63,28.556,0.437,65,"20",17,3961,567,28.556
18,"+1","THE SCRIPT","Hall Of Fame f/will....",3466,93,350,78,18.069,0.514,86,"25",18,3466,493,18.069
19,"+1","KELLY CLARKSON","Catch My Breath",3418,80,517,22,19.847,0.504,46,"39",19,3418,767,19.847
20,"-2","ONEREPUBLIC","Feel Again",3290,-128,-724,-63,19.828,-0.524,96,"30",18,4153,813,25.014
21,"+1","ONE DIRECTION","Little Things",2913,163,1057,71,19.234,0.907,23,"45",21,2913,1057,19.234
22,"-1","CALVIN HARRIS","Sweet Nothing f/Flor...",2864,83,743,-13,27.588,1.046,26,"33",21,2864,875,27.588
23,"=","IMAGINE DRAGONS","It's Time",2721,41,199,-5,17.978,-0.257,79,"28",23,2721,446,18.251
24,"=","ALICIA KEYS","Girl On Fire",2714,105,660,47,25.801,0.806,49,"14/38",24,2714,660,25.801
25,"+2","MAROON 5","Daylight",2496,118,906,-42,15.772,0.938,18,"71",25,2496,1039,15.772
26,"-1","BRIDGIT MENDLER","Ready Or Not",2488,-26,-52,-55,14.166,-0.297,99,"59",23,2567,336,15.584
27,"-1","ELLIE GOULDING","Anything Could Happe...",2417,-25,-39,-31,13.786,-0.062,79,"43",25,2455,455,14.156
28,"+2","WILL.I.AM & BRITNEY ...","Scream And Shout",2207,160,949,42,19.011,1.285,16,"5",28,2207,949,19.011
29,"=","HUNTER HAYES","Wanted",2128,36,347,-2,12.589,0.207,58,"32",29,2128,368,12.589
30,"-2","CHER LLOYD","Oath f/Becky G",2104,-11,18,-7,9.676,-0.11,65,"63",28,2120,343,11.061
31,"=","LUDACRIS F/USHER/DAV...","Rest Of My Life",2062,41,133,16,16.182,0.242,29,"158",31,2062,615,16.182
32,"=","PSY","Gangnam Style",1819,-55,-474,20,11.899,-0.536,93,"4",10,7746,1695,59.817
33,"=","CHRIS WALLACE","Remember When (Push ...",1513,-1,57,-11,6.795,-0.019,121,"351",32,1514,131,6.814
34,"=","MIGUEL","Adorn",1321,3,94,-32,8.334,0.012,58,"89",34,1329,248,9.94
35,"=","TRAIN","50 Ways To Say Goodb...",1252,-64,-374,12,8.116,-0.254,129,"57",16,4812,717,29.769
36,"+1","THE READY SET","Give Me Your Hand",1231,13,27,-1,4.134,0.11,44,"--",36,1236,324,4.134
37,"-1","MEGAN & LIZ","Bad For Me",1164,-88,-116,-101,4.319,-0.177,93,"361",33,1330,313,4.799
38,"=","OF MONSTERS AND MEN","Little Talks",1008,12,143,-14,4.359,0.054,23,"42",38,1008,189,4.359
39,"=","ONE DIRECTION","Live While We're You...",863,-107,-702,-47,4.896,-0.538,82,"60",15,5363,2151,28.68
