"","Pos","Pos+","Artist","Title","Spins","Spins+","Bullet","Bullet+","Aud","Aud+","Days","iTunes","Pk","PkSp","PkBl","PkAu"
"1",1,"=","ARIANA GRANDE","Problem f/Iggy Azalea",17268,"+13",-49,"+105",114.721,"+0.059",70,"4",1,17403,2576,116.283
"2",2,"=","NICO & VINZ","Am I Wrong",17034,"+142",1192,"+2",114.019,"+0.553",99,"5",2,17034,2409,114.019
"3",3,"+2","MAGIC!","Rude",15116,"+353",2147,"+86",103.695,"+2.336",84,"2",3,15116,2272,103.695
"4",4,"-1","IGGY AZALEA","Fancy f/Charlie XCX",15022,"-310",-1325,"-140",104.344,"-0.729",110,"10/29",1,17156,2440,116.166
"5",5,"-1","CALVIN HARRIS","Summer",14925,"-28",187,"-16",92.211,"-0.783",110,"15",3,14953,1917,95.785
"6",6,"+1","DISCLOSURE","Latch f/Sam Smith",11047,"+148",782,"+10",75.559,"+0.872",157,"13",6,11047,1508,75.559
"7",7,"-1","SAM SMITH","Stay With Me",10966,"+67",1159,"-150",74.034,"+0.973",58,"3",6,10966,1606,74.034
"8",8,"=","MKTO","Classic",8868,"-48",-193,"-1",57.25,"+0.504",220,"22",8,9119,733,57.25
"9",9,"=","PARAMORE","Ain't It Fun",8362,"-109",-1060,"+232",49.739,"-1.401",151,"39",2,14464,1853,84.721
"10",10,"=","MAROON 5","Maps",7591,"+113",874,"-60",45.201,"+0.329",23,"7",10,7591,4866,45.201
"11",11,"=","JASON DERULO","Wiggle f/Snoop Dogg",7483,"+22",-26,"+75",34.477,"-0.094",61,"11",10,7555,1666,36.719
"12",12,"=","ONEREPUBLIC","Love Runs Out",7473,"+126",553,"+33",40.694,"+0.746",68,"18",12,7473,1336,40.694
"13",13,"+1","DEMI LOVATO","Really Don't Care f/Cher Lloyd",6088,"+121",1008,"-35",31.837,"+0.803",45,"33",13,6088,1152,31.837
"14",14,"-1","KATY PERRY","Birthday",5871,"-468",-2688,"-187",26.429,"-2.123",94,"76",7,9576,2209,52.775
"15",15,"=","JUSTIN TIMBERLAKE","Not A Bad Thing",5816,"-128",-886,"+94",39.477,"-0.499",136,"61",1,15543,2024,97.949
"16",16,"=","PHARRELL WILLIAMS","Come Get It Bae",5546,"+55",370,"+20",24.182,"+0.149",47,"37",16,5546,993,24.182
"17",17,"=","KONGOS","Come With Me Now",5190,"+76",360,"+108",20.185,"+0.202",82,"19",17,5190,652,20.185
"18",18,"=","CHARLI XCX","Boom Clap",4852,"+195",1442,"-56",28.265,"+1.121",25,"8",18,4852,1646,28.265
"19",19,"=","RIXTON","Me And My Broken Heart",4365,"-187",-1578,"+187",24.918,"-0.842",129,"60",6,11699,1397,59.689
"20",20,"=","JENNIFER LOPEZ","First Love",4149,"-18",1,"-21",21.437,"-0.174",52,"170",19,4214,853,22.02
"21",21,"=","AFROJACK","Ten Feet Tall f/Wrabel",3894,"-14",356,"-105",17.117,"-0.030",101,"112",21,3908,633,17.147
"22",22,"=","SIA","Chandelier",3711,"+67",470,"-50",23.848,"+0.503",80,"9",22,3711,561,23.848
"23",23,"=","LORDE","Tennis Court",3584,"+47",291,"+21",16.053,"+0.189",71,"77",22,3584,590,16.053
"24",24,"=","BECKY G","Shower",3527,"+55",442,"-65",15.608,"+0.205",54,"20",24,3527,853,15.608
"25",25,"=","TIESTO","Wasted",3375,"+24",355,"-44",18.542,"+0.067",57,"31",25,3375,775,18.542
"26",26,"+1","CLEAN BANDIT","Rather Be f/Jess Glynne",3372,"+168",1128,"-19",23.494,"+0.958",41,"34",26,3372,1347,23.494
"27",27,"-1","ED SHEERAN","Sing",3215,"-113",-1503,"+210",17.424,"-0.484",92,"27",6,10622,2778,57.807
"28",28,"=","TREY SONGZ","Na Na",2821,"+13",108,"-14",17.779,"+0.165",96,"38",27,2821,394,18.704
"29",29,"=","ENRIQUE IGLESIAS","Bailando f/Gente De Zona",2485,"+97",540,"+37",25.963,"+0.365",45,"64",29,2485,547,25.963
"30",30,"=","AJR","I'm Ready",2328,"+63",375,"+65",7.401,"+0.179",89,"40",30,2328,375,7.401
"31",31,"=","RITA ORA","I Will Never Let You Down",2068,"+61",232,"+21",8.125,"+0.128",45,"176",31,2068,513,8.125
"32",32,"+2","IGGY AZALEA","Black Widow f/Rita Ora",1521,"+190",960,"+93",9.724,"+0.907",10,"54",32,1521,960,9.724
"33",33,"=","FLORIDA-GEORGIA LINE","This Is How We Roll f/J.Derulo",1442,"+34",300,"-33",7.603,"+0.168",24,"42",33,1442,370,7.603
"34",34,"-2","KATY TIZ","The Big Bang",1386,"-151",-764,"-56",5.337,"-0.303",105,"--",24,2827,878,14.656
"35",35,"=","MADDEN BROTHERS","We Are Done",1355,"+60",346,"+35",4.796,"+0.173",26,"--",34,1355,424,4.796
"36",36,"=","ECHOSMITH","Cool Kids",1202,"+34",156,"+5",4.335,"+0.194",31,"52",36,1202,377,4.335
