"Pos","Pos.","Artist.and.Title","Spins","Spins.","Bullet","Bullet.","Aud","Aud.","Days","iTunes","PkPos","PkSpins","PkBllt","PkAud"
1,"=","CARLY RAE JEPSEN Call Me Maybe",14534,-3,256,-141,110.702,-0.086,100,"1",1,14563,1711,111.23
2,"+1","MAROON 5 Payphone f/Wiz Khalifa",13374,86,1030,-181,94.004,1.156,64,"3",2,13374,3415,94.004
3,"-1","GOTYE Somebody That I Used To Know",13363,-45,-339,7,101.321,-0.058,110,"4",1,14242,2018,106.819
4,"=","ONE DIRECTION What Makes You Beautiful",10948,-161,-808,-195,75.844,-1.039,111,"10",3,11838,1579,80.433
5,"=","NICKI MINAJ Starships",9184,-149,-1535,81,70.827,-0.927,126,"28/51",3,12071,1834,87.938
6,"=","FUN. We Are Young f/Janelle Monae",8979,-118,-949,23,63.266,-1.283,118,"19",1,14439,2738,110.772
7,"=","RIHANNA Where Have You Been",8823,145,777,62,69.543,1.207,65,"8",7,8823,1884,69.543
8,"=","FLO RIDA Wild Ones f/Sia",8170,-56,-602,18,65.298,-0.413,136,"13",2,12595,1940,93.589
9,"=","USHER Scream",7770,8,154,-90,52.883,0.081,54,"--",9,7770,2323,52.883
10,"=","JUSTIN BIEBER Boyfriend",7638,-47,-4,-73,47.41,-0.917,85,"9",9,7937,4726,51.515
11,"=","ELLIE GOULDING Lights",7543,119,913,-1,52.985,1.026,130,"6",11,7543,914,52.985
12,"=","KARMIN Broken Hearted",7194,-20,-127,-32,44.811,0.022,121,"14",10,7320,936,47.276
13,"=","KATY PERRY Wide Awake",7068,110,927,-68,50.842,0.048,28,"2",13,7068,2824,50.842
14,"=","PITBULL Back In Time",6156,34,252,-46,41.578,0.612,82,"7",14,6156,925,41.578
15,"=","DAVID GUETTA Titanium f/Sia",6123,49,500,-13,44.876,0.878,72,"11",15,6123,987,44.876
16,"=","GYM CLASS HEROES Fighter f/Ryan Tedder",5516,10,262,-115,34.308,-0.007,50,"15",16,5516,1441,34.315
17,"=","KATY PERRY Part Of Me",4040,-74,-580,58,27.272,-0.553,127,"57",3,12039,3625,78.553
18,"=","DEMI LOVATO Give Your Heart A Break",3968,47,133,20,29.799,0.415,111,"26",18,3968,665,29.799
19,"=","ONE DIRECTION One Thing",3926,31,693,-98,21.638,0.516,44,"38",19,3926,975,21.638
20,"=","CALVIN HARRIS Let's Go f/Ne-Yo",3707,65,543,-21,28.398,0.825,52,"52",20,3707,836,28.398
21,"=","HAVANA BROWN We Run The Night f/Pitbull",3372,1,393,-51,25.462,0.133,128,"46",21,3372,444,25.462
22,"=","RITA ORA How We Do (Party)",3040,2,336,-57,16.512,0.074,54,"47",22,3040,620,16.512
23,"=","ADELE Rumour Has It",2920,-118,-562,-53,19.387,-0.946,107,"72",8,8497,1514,56.313
24,"=","CALVIN HARRIS Feel So Close",2759,-35,-661,124,22.35,0.038,131,"29",7,8145,1329,55.352
25,"=","B.O.B Both Of Us f/Taylor Swift",2424,94,571,60,13.932,0.283,37,"49",25,2424,571,13.932
26,"=","CHER LLOYD Want U Back",2324,185,1010,149,13.747,1.014,38,"37",26,2324,1010,13.747
27,"=","THE WANTED Chasing The Sun",1946,71,323,50,14.234,0.345,46,"61",27,1946,423,14.234
28,"=","KIRKO BANGZ Drank In My Cup",1824,3,8,-2,10.62,0.239,77,"91",28,1855,312,10.62
29,"=","NEON TREES Everybody Talks",1746,18,156,-8,9.557,-0.12,71,"17",29,1746,240,9.677
30,"=","JASON MRAZ I Won't Give Up",1459,19,234,-23,7.455,0.051,65,"23",30,1459,276,7.455
31,"=","GROUPLOVE Tongue Tied",1402,11,43,16,8.429,-0.168,56,"58",31,1402,284,8.947
32,"=","DRAKE The Motto f/Lil Wayne",1081,-28,-122,-28,12.42,-0.342,121,"67",25,2047,321,19.147
33,"=","OUTASIGHT Now Or Never",1002,33,147,20,3.384,0.178,40,"--",33,1002,206,3.384
34,"=","SAMMY ADAMS Only One",893,23,99,14,4.141,0.123,31,"--",34,893,230,4.141
35,"+1","FLO RIDA Whistle",863,53,400,10,5.619,0.364,14,"40",35,863,400,5.619
36,"+1","KELLY CLARKSON Dark Side",826,64,376,6,4.617,0.438,10,"180",36,826,406,4.617
37,"-2","COLDPLAY Paradise",819,-29,-106,-30,5.481,-0.157,90,"60",35,943,255,5.988
38,"=","ALEX CLARE Too Close",666,7,112,-26,1.851,0.04,21,"54",38,666,194,1.851
39,"=","LINKIN PARK Burn It Down",578,38,167,23,1.809,0.137,13,"59",39,578,217,1.809
40,"+4","MATCHBOX TWENTY She's So Mean",551,110,545,104,2.51,0.442,2,"122",40,551,545,2.51
41,"=","SEAN KINGSTON Back 2 Life (Live It Up) f...",520,20,164,-23,3.403,0.3,9,"--",41,520,305,3.403
42,"-2","BREATHE CAROLINA Hit And Run",516,16,192,-29,0.952,0.015,7,"--",40,516,272,0.952
43,"-1","CHIDDY BANG Mind Your Manners f/Icona Po...",509,20,71,19,1.42,0.033,27,"--",41,509,99,1.42
44,"-1","FUN. Some Nights",495,17,162,-1,2.77,0.032,9,"30",43,495,163,2.77
45,"+1","STEFANO I'm On A Roll f/New Boyz",437,17,99,10,1.111,0.073,16,"--",45,437,128,1.111
46,"-1","JAY SEAN I'm All Yours f/Pitbull",432,5,-3,-5,0.947,0.031,19,"--",42,436,205,0.948
47,"+1","K'NAAN Hurt Me Tomorrow",383,16,55,1,1.016,0.058,3,"--",47,383,73,1.016
48,"+1","CHRIS BROWN Don't Wake Me Up",381,31,163,17,2.624,0.128,2,"137",48,381,163,2.624
49,"-2","THE CAB La La",381,-4,-31,-13,0.919,-0.018,73,"--",43,412,82,0.995
50,"=","WIZ KHALIFA Work Hard, Play Hard",341,8,0,2,1.449,-0.014,18,"27",47,341,73,1.463
