"Pos","Pos.","Artist","Title","Spins","Spins.","Bullet","Bullet.","Aud","Aud.","Days","iTunes","Pk","PkSp","PkBl","PkAu"
1,"=","TAYLOR SWIFT","Wildest Dreams",18751,"+36",721,"-257",111.971,"-0.001",59,"7",1,18751,3531,111.972
2,"=","JUSTIN BIEBER","What Do You Mean?",17913,"-165",-632,"-394",111.043,"-1.175",58,"5",1,18691,5900,114.523
3,"=","THE WEEKND","The Hills",17319,"-32",1,"+25",104.266,"-0.176",84,"9/70/80",2,17375,2705,105.256
4,"=","SHAWN MENDES","Stitches",16420,"+240",1567,"+86",96.527,"+0.844",156,"8",4,16420,2130,96.527
5,"=","R. CITY","Locked Away f/Adam Levine",11318,"-442",-3431,"+66",68.484,"-2.099",107,"18",1,17400,2155,103.625
6,"=","ONE DIRECTION","Drag Me Down",10311,"+52",569,"-53",52.384,"+0.037",86,"32",6,10311,3358,52.384
7,"=","SELENA GOMEZ","Good For You f/A$AP Rocky",9823,"-181",-963,"-146",65.056,"-1.058",125,"52/97",1,18426,4663,107.401
8,"=","DRAKE","Hotline Bling",9571,"+244",2133,"-56",58.925,"+1.652",41,"3",8,9571,2189,58.925
9,"=","X AMBASSADORS","Renegades",9039,"+72",763,"-95",46.458,"+0.215",76,"25",8,9039,1573,46.458
10,"=","ELLIE GOULDING","On My Mind",8850,"+120",949,"-71",49.685,"+0.541",38,"15",10,8850,3457,49.685
11,"=","MACKLEMORE & RYAN LEWIS","Downtown",8681,"-1",157,"-31",40.145,"-0.678",59,"12/42",8,8682,3957,42.27
12,"=","MAJOR LAZER","Lean On f/MØ & DJ Snake",7838,"+0",-623,"+194",55.702,"-0.598",168,"35",1,18151,2026,108.966
13,"+1","ELLE KING","Ex's and Oh's",7550,"+128",896,"-20",43.809,"+1.239",72,"6",13,7550,1084,43.809
14,"+1","ALESSIA CARA","Here",7460,"+192",1173,"-19",41.506,"+1.146",98,"22",14,7460,1198,41.506
15,"-2","THE WEEKND","Can't Feel My Face",7458,"-189",-1403,"-74",50.54,"-0.288",139,"19",1,18773,4549,114.623
16,"+1","SELENA GOMEZ","Same Old Love",7066,"+176",1032,"+53",38.066,"+0.707",40,"14",16,7066,1534,38.066
17,"+1","CALVIN HARRIS + DISCIPLES","How Deep Is Your Love",6940,"+57",451,"+70",47.092,"+0.385",91,"37",17,6940,1033,47.092
18,"-2","HAILEE STEINFELD","Love Myself",6862,"-75",-87,"-56",32.02,"-0.921",75,"38",13,7032,2308,35.026
19,"=","NICK JONAS","Levels",5855,"-357",-1105,"-407",25.888,"-2.312",63,"21",13,6960,1791,33.449
20,"=","MEGHAN TRAINOR","Like I'm Gonna Lose You",5242,"+167",1139,"+67",24.224,"+0.764",118,"11",20,5242,1139,24.224
21,"=","DEMI LOVATO","Confident",5108,"+114",1465,"-179",26.711,"+0.538",24,"28",21,5108,1761,26.711
22,"+2","RUDIMENTAL","Lay It All On Me f/Ed Sheeran",4250,"+173",1280,"-2",20.567,"+0.780",25,"57",22,4250,1343,20.567
23,"-1","MAJOR LAZER","Powerful f/Ellie Goulding",4121,"-204",-755,"-140",17.674,"-1.316",50,"88",21,5008,1101,23.32
24,"-1","DEMI LOVATO","Cool For The Summer",4011,"-284",-1764,"-82",24.044,"-1.261",116,"75",2,14976,4704,81.953
25,"=","DAYA","Hide Away",3100,"+80",312,"+33",10.51,"+0.141",70,"51",24,3100,393,10.51
26,"=","CONRAD SEWELL","Hold Me Up",2876,"+5",225,"-98",16.417,"-0.007",26,"326",26,2876,1607,16.611
27,"=","FETTY WAP","679 f/Remy Boyz...",2776,"+99",704,"-14",17.425,"+0.608",49,"16",27,2776,724,17.425
28,"=","JESS GLYNNE","Hold My Hand",2446,"+4",57,"-29",11.611,"-0.173",107,"56",25,2446,276,12.036
29,"+1","DNCE","Cake By The Ocean",1966,"+77",336,"+10",8.487,"+0.021",25,"128",29,1966,578,9.047
30,"+1","5 SECONDS OF SUMMER","Hey Everybody!",1932,"+58",545,"-129",7.623,"+0.408",14,"224",30,1932,1074,7.623
31,"-2","MAROON 5","Feelings",1913,"-117",-279,"-109",6.479,"-0.492",36,"193",29,2246,851,9.009
32,"=","NICKY JAM","El Perdon",1855,"-17",24,"-52",18.349,"-0.115",60,"188",30,1919,278,19.076
33,"=","AUDIEN","Something Better f/Lady A.",1821,"-28",43,"-70",6.748,"+0.053",37,"135",31,1871,402,7.22
34,"+2","ADELE","Hello",1612,"+313",1612,"+313",15.19,"+2.579",2,"1",34,1612,1612,15.19
35,"+4","JUSTIN BIEBER","Sorry",1556,"+478",1556,"+478",13.622,"+3.913",3,"2",35,1556,1556,13.622
36,"-2","THE CHAINSMOKERS","Roses f/Rozes",1406,"+26",161,"-34",6.816,"+0.292",28,"58",34,1406,320,6.816
37,"+1","ONE DIRECTION","Perfect",1376,"+161",1073,"+76",8.168,"+0.697",7,"20/43",37,1376,1185,8.502
38,"-3","BECKY G","Break A Sweat",1305,"-24",-182,"+26",2.81,"-0.190",49,"391",34,1540,370,4.723
39,"-2","NICO & VINZ","That's How You Know f/B. Rexha",1278,"+20",126,"+13",2.888,"+0.109",67,"225",36,1278,160,2.888
40,"=","OMI","Hula Hoop",1067,"-4",94,"+1",3.409,"-0.163",35,"154",38,1074,227,4.403
41,"+1","HALSEY","New Americana",999,"+62",99,"+66",3.816,"+0.190",28,"131",39,999,205,3.816
42,"+1","SHAGGY","Only Love f/Pitbull",935,"+53",124,"+37",4.424,"+0.216",26,"441",40,935,233,4.439
43,"-2","A GREAT BIG WORLD","Hold Each Other f/Futuristic",931,"-108",-880,"+61",3.837,"-0.366",82,"107",27,2287,399,9.292
44,"=","SIA","Alive",827,"+16",3,"+64",2.493,"+0.167",19,"160",41,872,408,2.978
45,"=","PENTATONIX","Can't  Sleep Love",785,"+18",63,"-22",2.521,"+0.116",17,"--",42,785,106,2.521
46,"=","TOVE LO","Moments",660,"+49",356,"-17",2.341,"+0.165",5,"586",46,660,408,2.341
47,"+1","NELLY","The Fix f/Jeremih",615,"+31",150,"+10",2.66,"+0.002",8,"59",47,615,165,2.696
48,"-1","ANDY GRAMMER","Good To Be Alive (Hallelujah)",591,"-1",57,"-10",1.208,"-0.056",14,"119",45,595,86,1.271
49,"=","FLO RIDA","My House",589,"+25",192,"+7",1.506,"+0.142",6,"90",49,589,192,1.506
50,"--","MAX","Gibberish f/Hoodie Allen",532,"--",38,"--",0.768,"--",9,"296",46,532,65,0.768
