"","Pos","Pos+","Artist","Title","Spins","Spins+","Bullet","Bullet+","Aud","Aud+","Days","iTunes","PkPos","PkSpins","PkBllt","PkAud"
"1",1,"=","DEMI LOVATO","Give Your Heart A Br...",11852,45,268,-55,80.294,0.312,190,"30",1,11852,1256,80.294
"2",2,"+1","FLO RIDA","Whistle",11424,70,914,-152,72.048,0.281,93,"4",2,11424,1412,72.048
"3",3,"-1","ELLIE GOULDING","Lights",11355,-49,-552,129,88.116,-0.278,209,"27",1,13999,1482,101.262
"4",4,"=","KATY PERRY","Wide Awake",10322,-156,-1384,43,67.528,-0.295,107,"22",1,14124,2824,100.029
"5",5,"=","DAVID GUETTA","Titanium f/Sia",10265,-111,-801,-33,73.151,-0.571,151,"26",3,11268,1091,79.723
"6",6,"=","PINK","Blow Me (One Last Ki...",10166,70,640,-53,69.995,0.81,64,"19",6,10166,2737,69.995
"7",7,"=","NEON TREES","Everybody Talks",9639,40,880,-125,64.392,0.314,150,"9",7,9639,1632,64.392
"8",8,"=","OWL CITY & CARLY RAE...","Good Time",8024,145,570,108,53.01,0.863,72,"7",8,8024,1961,53.01
"9",9,"=","MAROON 5","One More Night",7904,164,972,-23,54.878,1.701,50,"2",9,7904,1241,54.878
"10",10,"=","JUSTIN BIEBER","As Long As You Love ...",7637,131,711,68,53.613,0.865,63,"8",10,7637,1300,53.613
"11",11,"+1","TAYLOR SWIFT","We Are Never Ever Ge...",7115,125,803,19,47.834,0.873,23,"1",11,7115,4592,47.834
"12",12,"-1","CHER LLOYD","Want U Back",7061,-153,-794,-72,37.701,-1.167,117,"10",9,8069,1103,45.503
"13",13,"=","MAROON 5","Payphone f/Wiz Khali...",6864,-77,-792,68,48.555,-0.29,143,"43",1,14353,3415,107.136
"14",14,"+1","RIHANNA","Where Have You Been",6794,6,-673,108,54.409,-0.22,144,"51",2,12963,1884,95.69
"15",15,"-1","CALVIN HARRIS","Let's Go f/Ne-Yo",6565,-237,-2215,11,42.008,-1.198,131,"44",5,9398,1254,61.384
"16",16,"=","FUN.","Some Nights",6107,97,606,-27,38.205,-0.077,88,"3",16,6107,1097,38.282
"17",17,"=","NICKI MINAJ","Pound The Alarm",5261,58,544,10,35.852,0.643,52,"17",17,5261,1036,35.852
"18",18,"=","ALEX CLARE","Too Close",5072,75,701,-73,35.934,-0.267,100,"5",18,5072,838,36.201
"19",19,"=","USHER","Scream",4299,-26,-626,86,28.45,-0.254,133,"58",6,9627,2323,68.266
"20",20,"=","CHRIS BROWN","Don't Wake Me Up",4057,90,863,-37,30.96,0.719,81,"18",20,4057,982,30.96
"21",21,"+1","JASON MRAZ","I Won't Give Up",3759,3,223,-49,26.067,0.133,144,"14",21,3759,443,26.067
"22",22,"-1","NO DOUBT","Settle Down",3643,-179,-608,-132,17.209,-1.049,50,"60",19,4315,1467,23.29
"23",23,"=","KELLY CLARKSON","Dark Side",3418,-35,120,-115,17.301,-0.193,89,"49",20,3453,493,18.412
"24",24,"=","KARMIN","Hello",3229,140,492,67,17.978,0.648,30,"88",24,3229,1012,17.978
"25",25,"=","TRAIN","50 Ways To Say Goodb...",2541,78,552,26,11.515,0.675,33,"15",25,2541,717,11.515
"26",26,"=","DAVID GUETTA","I Can Only Imagine f...",2341,67,405,-16,16.415,0.168,39,"61",26,2341,589,16.415
"27",27,"=","NE-YO","Let Me Love You",2196,59,376,11,16.185,0.509,28,"36",27,2196,580,16.185
"28",28,"=","OLLY MURS","Heart Skips A Beat",2062,24,49,24,10.688,0.301,55,"92",26,2062,401,10.688
"29",29,"+1","LINKIN PARK","Burn It Down",1864,11,112,-40,8.181,0.039,92,"59",29,1864,383,8.181
"30",30,"-1","THE WANTED","Chasing The Sun",1803,-172,-1731,73,9.6,-0.805,125,"97",16,4729,656,26.67
"31",31,"=","CONOR MAYNARD","Vegas Girl",1408,28,179,3,5.497,0.16,40,"181",31,1408,260,5.497
"32",32,"=","ENRIQUE IGLESIAS","Finally Found You f/...",1219,110,788,-46,11.407,1.008,8,"--",32,1219,834,11.407
"33",33,"=","PHILLIP PHILLIPS","Home",1146,37,226,27,5.299,0.309,57,"6",33,1146,311,5.299
"34",34,"=","PITBULL","Get It Started f/Sha...",1063,-40,-151,-36,5.893,-0.172,53,"178",31,1218,277,6.217
"35",35,"=","MATCHBOX TWENTY","She's So Mean",1006,0,12,-3,4.841,-0.081,81,"32",33,1064,574,5.015
"36",36,"=","BIG TIME RUSH","Windows Down",844,-49,-148,-53,2.794,-0.147,37,"203",34,992,253,3.29
"37",37,"+1","ED SHEERAN","The A Team",836,34,162,20,4.907,0.403,18,"65",37,836,176,4.907
"38",38,"-1","TREY SONGZ","2 Reasons f/T.I.",820,14,227,-16,6.102,0.114,18,"118",37,820,243,6.102
"39",39,"=","CHRIS WALLACE","Remember When (Push ...",720,4,3,-19,2.083,0.002,25,"--",37,727,122,2.399
"40",40,"+1","ZEDD","Spectrum f/Matthew K...",717,37,250,16,3.562,0.151,16,"295",40,717,253,3.562
"41",41,"-1","AUSTIN MAHONE","Say Somethin",698,10,-2,6,3.906,0.053,34,"--",38,700,183,4.027
"42",42,"=","MARINA AND THE DIAMO...","Primadonna",643,-19,-61,-20,1.85,0.01,60,"255",37,751,93,2.411
"43",43,"+4","USHER","Numb",601,75,421,49,2.757,0.242,4,"--",43,601,421,2.757
"44",44,"-1","GROUPLOVE","Tongue Tied",582,-23,-529,64,7.564,-0.66,135,"86",20,2955,433,18.208
"45",45,"=","WIZ KHALIFA","Work Hard, Play Hard",577,7,-6,7,2.361,0.057,50,"48",44,583,93,2.361
"46",46,"-2","AFROJACK & SHERMANOL...","Can't Stop Me",571,-15,-12,-9,8.566,-0.374,63,"326",40,659,101,9.11
"47",47,"+1","TREY SONGZ","Heart Attack",540,17,-49,18,2.028,0.044,36,"103",42,597,139,2.509
"48",48,"-2","KANYE WEST","Mercy f/Big Sean/Pus...",527,0,99,-19,5.512,0.034,16,"21",46,527,118,5.512
"49",49,"+1","RITA ORA","R.I.P. f/Tinie Tempa...",498,36,331,-21,1.161,0.064,4,"--",49,498,352,1.161
"50",50,"-1","BRIDGIT MENDLER","Ready Or Not",480,12,171,-17,1.859,-0.018,5,"85",48,480,218,1.877
