"","Pos","Pos+","Artist","Title","Spins","Spins+","Bullet","Bullet+","Aud","Aud+","Days","iTunes","PkPos","PkSpins","PkBllt","PkAud"
"16",16,"-1","JUSTIN BIEBER","Beauty And A Beat...",6425,-115,-826,85,47.215,-1.116,139,"61",2,12731,1998,87.772
"17",17,"=","PINK","Try",5004,-163,-1006,-102,37.278,-1.315,129,"47",6,9909,1515,66.33
"18",18,"=","OLLY MURS","Troublemaker f/Fl...",4935,48,248,58,33.146,0.208,79,"21",18,4935,766,33.146
"19",19,"=","ONE DIRECTION","Kiss You",4506,8,330,-80,22.924,0.01,43,"70",19,4506,1186,22.924
"20",20,"+1","MUMFORD & SONS","I Will Wait",4406,60,454,-66,30.259,0.942,60,"22",20,4406,747,30.259
"21",21,"-1","THE SCRIPT","Hall Of Fame f/wi...",4145,-274,-1287,-196,24.035,-0.768,171,"29",16,5672,564,31.748
"22",22,"=","OF MONSTERS AND M...","Little Talks",4113,-3,270,-58,27.098,0.373,108,"25",20,4116,655,27.098
"23",23,"=","KREWELLA","Alive",3479,94,872,27,28.194,0.331,27,"74",23,3479,918,28.194
"24",24,"=","ALICIA KEYS","Girl On Fire",3153,-64,-995,130,21.413,-0.005,134,"38",9,7658,1171,50.899
"25",25,"+1","FALL OUT BOY","My Songs Know Wha...",2982,137,869,30,14.65,0.234,24,"26",25,2982,1015,14.65
"26",26,"-1","CHRIS WALLACE","Remember When (Pu...",2872,22,98,66,15.028,0.067,206,"126",24,2872,332,15.148
"27",27,"=","FUN.","Carry On",2584,50,363,-2,15.05,0.373,57,"23",27,2584,495,15.05
"28",28,"=","NELLY","Hey Porsche",2508,-16,48,-28,14.868,-0.04,47,"39",26,2524,673,14.908
"29",29,"=","HUNTER HAYES","Wanted",2288,-42,-452,23,14.318,-0.184,143,"43",23,3020,368,18.605
"30",30,"=","ICONA POP","I Love It f/Charl...",2192,49,521,-35,18.593,0.314,26,"44",30,2192,675,18.593
"31",31,"=","PINK","Just Give Me A Re...",1991,142,1152,-5,13.48,0.743,14,"13",31,1991,1157,13.48
"32",32,"=","MUSE","Madness",1725,30,321,-38,6.756,0.139,81,"49",32,1725,375,6.756
"33",33,"=","BRITT NICOLE","Gold",1657,19,97,28,6.424,0.054,80,"89",29,1657,314,6.424
"34",34,"+1","DEMI LOVATO","Heart Attack",1645,226,1486,132,19.207,1.601,6,"9",34,1645,1486,19.207
"35",35,"-1","CHER LLOYD","With Ur Love f/Ju...",1444,22,123,-22,7.511,0.212,24,"196",33,1444,571,7.511
"36",36,"+1","EMELI SANDE","Next To Me",1349,59,429,16,11.635,0.452,18,"60",36,1349,453,11.635
"37",37,"-1","AFROJACK & CHRIS ...","As Your Friend",1327,-4,21,-28,9.047,-0.21,34,"87",33,1355,362,9.977
"38",38,"=","NE-YO","Forever Now",1171,2,137,-41,11.508,-0.172,40,"292",35,1171,269,11.68
"39",39,"=","BAAUER","Harlem Shake",1146,70,448,15,6.202,0.142,13,"3",39,1146,488,6.202
"40",40,"+1","JUSTIN BIEBER","All Around The Wo...",1052,65,400,20,8.299,0.541,17,"286",40,1052,400,8.299
"41",41,"-1","TREY SONGZ","Simply Amazing",1045,-25,5,-23,6.394,0.076,38,"158",35,1070,243,6.918
"42",42,"=","ONEREPUBLIC","If I Lose Myself",938,-9,13,-34,2.985,-0.079,29,"252",38,949,318,3.064
"43",43,"=","A$AP ROCKY","F**kin Problems f...",756,8,74,9,3.953,0.053,31,"35",41,756,154,3.953
"44",44,"=","LITTLE MIX","Wings",632,24,196,-7,2.085,0.096,11,"205",44,632,203,2.085
"45",45,"+1","MIGUEL","Adorn",575,22,175,8,7.403,0.401,115,"148",33,1329,248,9.94
"46",46,"-1","BENNY BENASSI","Cinema f/Gary Go",563,5,-24,-4,3.313,-0.017,24,"297",43,587,155,4.68
"47",47,"=","TAYLOR SWIFT","22",517,52,294,16,4.837,0.215,3,"167",47,517,294,4.837
"48",48,"=","STEFANO","Yes To Love",469,4,65,6,0.796,-0.027,17,"--",46,469,70,0.823
"49",49,"+1","CARLY RAE JEPSEN","Tonight I'm Getti...",468,21,180,-14,1.312,0.046,3,"--",49,468,211,1.312
"50",50,"-1","HOT CHELLE RAE","Hung Up",460,10,69,-6,1.358,0.021,9,"--",48,460,102,1.358
