"Pos","Pos.","Artist","Title","Spins","Spins.","Bullet","Bullet.","Aud","Aud.","Days","iTunes","PkPos","PkSpins","PkBllt","PkAud"
1,"=","MILEY CYRUS","Wrecking Ball",14622,"-147",-664,"-207",97.524,"-0.871",74,"12",1,15459,2954,107.57
2,"=","AVICII","Wake Me Up",13704,"-341",-1420,"-290",105.566,"-1.226",120,"11",1,17010,2103,116.977
3,"=","LORDE","Royals",13081,"-313",-1179,"-220",91.606,"-3.055",104,"3",1,16495,2817,112.509
4,"=","IMAGINE DRAGONS","Demons",11876,"+168",1075,"-16",80.328,"+1.530",84,"6",4,11876,1982,80.328
5,"=","DRAKE","Hold On We're Goi...",11628,"+3",-253,"+69",64.855,"-0.421",105,"15",4,11961,1610,74.25
6,"=","LADY GAGA","Applause",10586,"-236",-1311,"-127",70.234,"-1.759",104,"16",4,12273,3922,81.876
7,"=","SELENA GOMEZ","Slow Down",9796,"+23",62,"+150",56.28,"-0.406",98,"40",7,9868,1167,57.795
8,"+1","EMINEM","The Monster f/Rih...",9699,"+467",2857,"+204",71.796,"+2.950",26,"2/30",8,9699,2857,71.796
9,"-1","KATY PERRY","Roar",9040,"-273",-1761,"-22",63.845,"-2.373",105,"9",1,17176,6098,117.145
10,"+1","ONEREPUBLIC","Counting Stars",8503,"+374",2293,"+166",65.523,"+2.861",43,"5/95",10,8503,2293,65.523
11,"-1","KATY PERRY","Unconditionally",8245,"+104",851,"-28",47.27,"+0.378",36,"19",9,8245,3384,47.27
12,"=","PITBULL","Timber f/Ke$ha",7687,"+172",1308,"-156",51.232,"+1.386",41,"4",12,7687,1716,51.232
13,"=","ZEDD","Stay The Night f/...",7212,"+159",983,"+19",50.62,"+1.075",56,"26",13,7212,1238,50.62
14,"+1","JUSTIN TIMBERLAKE","TKO",6587,"+26",52,"+25",31.762,"-0.244",61,"70",11,6611,1724,32.813
15,"-1","PARAMORE","Still Into You",6469,"-137",-909,"-75",37.831,"-0.906",199,"42",9,8192,961,48.594
16,"=","JASON DERULO","Marry Me",5912,"+46",399,"+23",31.947,"+0.058",71,"27",14,5912,856,31.947
17,"=","NEIGHBOURHOOD","Sweater Weather",5879,"+73",627,"-37",30.912,"+0.900",148,"17",17,5879,869,30.912
18,"=","JAY Z","Holy Grail f/Just...",5214,"-129",-721,"+33",40.29,"-1.065",143,"41",4,11700,2095,78.442
19,"=","LADY GAGA","Do What U Want f/...",4881,"+248",1367,"+76",32.554,"+1.608",26,"20",19,4881,1367,32.554
20,"+1","PASSENGER","Let Her Go",4135,"+185",942,"+68",23.527,"+1.384",56,"7",20,4135,942,23.527
21,"-1","MACKLEMORE & RYAN...","White Walls f/ScH...",4108,"+99",761,"+21",23.023,"+1.022",71,"23",20,4108,761,23.023
22,"=","ONE DIRECTION","Story Of My Life",4025,"+111",936,"+10",20.863,"+0.722",25,"8",22,4025,1292,20.863
23,"=","LANA DEL REY","Summertime Sadnes...",3641,"-60",-659,"+83",30.477,"+0.109",144,"83",2,13737,1923,88.403
24,"=","TRAVIE MCCOY","Rough Water f/Jas...",3471,"-97",-413,"-152",17.475,"-0.577",62,"86",20,3883,705,22.115
25,"+1","ELLIE GOULDING","Burn",3207,"+192",623,"+91",21.493,"+1.136",49,"24",25,3207,623,21.493
26,"-1","RIHANNA","What Now",2941,"-153",-860,"-87",11.709,"-0.878",64,"75",19,4043,821,17.344
27,"=","ENRIQUE IGLESIAS","Heart Attack",2652,"+14",-8,"+19",13.01,"+0.059",49,"107",26,2665,649,13.314
28,"=","FALL OUT BOY","Alone Together",2414,"+1",299,"-54",10.429,"+0.251",97,"108",28,2414,357,10.429
29,"=","SARA BAREILLES","Brave",2190,"+29",185,"-8",13.709,"+0.020",84,"21",29,2190,380,13.842
30,"+1","JOHN NEWMAN","Love Me Again",1971,"+6",161,"-52",8.687,"+0.164",51,"65",30,1971,392,8.687
31,"+1","ZENDAYA","Replay",1954,"+39",100,"+16",7.467,"+0.255",38,"81",31,1954,457,7.479
32,"-2","BRUNO MARS","Gorilla",1856,"-141",-1868,"+319",8.577,"-0.561",76,"74",10,7264,1872,38.774
33,"=","BRITNEY SPEARS","Perfume",1759,"+80",503,"-14",7.998,"+0.302",15,"134",33,1759,896,7.998
34,"+2","BASTILLE","Pompeii",1426,"+70",523,"+22",10.013,"+0.548",16,"39",34,1426,523,10.013
35,"=","J. COLE","Crooked Smile f/T...",1412,"-88",-604,"-90",5.715,"-0.404",97,"246",26,2407,332,12.679
36,"-2","TAYLOR SWIFT","Everything Has .....",1393,"-142",-1070,"+22",6.855,"-0.631",133,"94",14,5693,990,31.815
37,"=","NEW POLITICS","Harlem",1377,"+25",85,"+28",4.692,"+0.142",80,"142",36,1377,285,4.692
38,"=","CALVIN HARRIS","Thinking About Yo...",1292,"+35",216,"+10",7.429,"+0.283",23,"231",37,1292,239,7.429
39,"=","FLO RIDA","How I Feel",1147,"+126",386,"+146",6.219,"+0.445",16,"149",39,1147,386,6.219
40,"=","ARIANA GRANDE","Right There f/Big...",1030,"+17",151,"+28",5.364,"+0.024",22,"170",39,1030,258,5.364
41,"=","CHRIS WALLACE","Keep Me Crazy",1024,"+13",75,"+0",2.259,"+0.041",81,"--",40,1024,133,2.259
42,"+1","CHRIS BROWN","Love More f/Nicki...",886,"+19",40,"+2",3.838,"+0.285",62,"78",39,1132,161,6.171
43,"+3","ROBIN THICKE","Feel Good",829,"+58",396,"-35",3.312,"+0.419",7,"--",43,829,544,3.312
44,"-2","EMELI SANDE","My Kind Of Love",816,"-64",-512,"-32",2.341,"-0.202",56,"316",34,1470,433,4.528
45,"=","LUPE FIASCO","Old School Love f...",811,"+34",241,"+17",4.097,"+0.199",7,"168",45,811,241,4.097
46,"+2","A GREAT BIG WORLD","Say Something w/C...",790,"+94",549,"+41",4.8,"+0.431",2,"13",46,790,549,4.8
47,"=","EMBLEM3","3000 Miles",716,"+8",105,"-11",1.911,"+0.038",8,"--",46,716,149,1.911
48,"+1","CASH CASH","Take Me Home f/Be...",698,"+16",125,"-30",2.618,"-0.018",7,"313",48,698,160,2.636
49,"--","LORDE","Team",684,"--",461,"--",5.254,"--",1,"49",49,684,461,5.254
