"","Pos","Pos+","Artist and Title","Spins","Spins+","Bullet","Bullet+","Aud","Aud+","Days","iTunes","PkPos","PkSpins","PkBllt","PkAud"
"1",1,"=","KATY PERRY The One That Got Away",12949,-151,-405,-152,76.717,-1.344,117,"48",1,13402,1631,80.623
"2",2,"=","FLO RIDA Good Feeling",12853,-16,-141,-79,83.793,-0.376,129,"7",2,12995,1657,85.747
"3",3,"=","RIHANNA We Found Love f/Calvin Harris",12233,-145,-693,39,84.028,-0.843,129,"14",1,14238,2184,95.593
"4",4,"=","BRUNO MARS It Will Rain",12075,-188,-1319,-102,72.447,-1.632,121,"21",1,13635,2024,86.477
"5",5,"=","ADELE Set Fire To The Rain",11859,221,1241,57,75.603,1.173,68,"3",5,11859,2301,75.603
"6",6,"=","JESSIE J Domino",9528,180,1104,51,56.118,0.884,138,"8",6,9528,1524,56.118
"7",7,"=","SELENA GOMEZ & THE SCENE Love You Like A...",9072,-82,5,-64,46.765,-0.822,162,"42",6,9154,1208,48.131
"8",8,"=","LMFAO Sexy And I Know It",7476,-97,-870,78,48.563,-1.053,158,"11",2,12000,1530,74.768
"9",9,"=","DAVID GUETTA Turn Me On f/Nicki Minaj",7305,262,1476,86,47.221,1.899,52,"4",9,7305,1674,47.221
"10",10,"=","DAVID GUETTA Without You f/Usher",6820,-111,-708,10,43.397,-0.367,158,"51",1,13428,1586,84.476
"11",11,"=","GAVIN DEGRAW Not Over You",6271,-15,213,-65,32.749,0.27,160,"20",10,6286,547,32.749
"12",12,"=","GYM CLASS HEROES Ass Back Home",5986,58,565,-85,38.838,0.326,69,"13",12,5986,1379,38.838
"13",13,"+1","PITBULL F/CHRIS BROWN International Love",5803,133,767,22,36.981,0.461,90,"9",13,5803,1058,36.981
"14",14,"-1","J. COLE Workout",5776,-27,27,-55,34.744,-0.465,100,"35",12,5803,659,35.209
"15",15,"=","GYM CLASS HEROES Stereo Hearts f/Adam Le...",5227,-57,-523,75,32.889,0.106,217,"--",1,13951,1685,86.013
"16",16,"=","HOT CHELLE RAE I Like It Like That f/New...",5194,24,329,-46,23.746,-0.029,124,"34",16,5194,639,23.775
"17",17,"=","JAY Z & KANYE WEST N***** In Paris",5115,19,58,-28,36.168,0.183,87,"19",15,5142,785,36.602
"18",18,"=","BREATHE CAROLINA Blackout",4478,-3,67,-69,21.663,-0.401,160,"41",18,4547,498,24.36
"19",19,"+1","KELLY CLARKSON Stronger (What Doesn't Ki...",4176,211,853,29,25.428,0.987,24,"1",19,4176,1410,25.428
"20",20,"-1","RIHANNA You Da One",4121,-146,-443,-135,21.562,-0.22,82,"47",17,4573,3394,36.963
"21",21,"=","OUTASIGHT Tonight Is The Night",3828,-9,116,-86,19.597,0.181,92,"38",21,3840,506,19.597
"22",22,"+1","WANTED Glad You Came",3487,165,1008,-5,20.578,0.94,24,"28",22,3487,1330,20.578
"23",23,"-1","WIZ KHALIFA/SNOOP DOGG Young, Wild & Fre...",3405,75,639,-4,23.466,0.809,69,"6",22,3405,643,23.466
"24",24,"=","FRAY Heartbeat",3303,39,207,40,14.157,-0.023,97,"58",23,3303,677,14.18
"25",25,"=","DRAKE Headlines",2171,-122,-867,106,13.646,-0.633,108,"69",16,4778,754,30.781
"26",26,"=","BIG TIME RUSH Music Sounds Better With U",2025,37,131,0,7.62,0.04,66,"578",26,2025,409,7.62
"27",27,"=","BIG SEAN Dance (A$$)",1919,11,216,-30,15.101,-0.05,59,"32",27,1919,366,15.151
"28",28,"=","LMFAO Sorry For Party Rocking",1897,146,757,71,9.547,0.683,22,"146",28,1897,757,9.547
"29",29,"+2","DRAKE Take Care f/Rihanna",1647,137,520,78,16.483,0.767,25,"25",29,1647,520,16.483
"30",30,"-1","JOJO Disaster",1607,38,314,17,5.665,0.196,80,"292",29,1607,314,5.665
"31",31,"-1","WILL.I.AM T.H.E (The Hardest Ever)",1519,-11,48,-5,5.235,-0.166,55,"76",30,1534,355,5.769
"32",32,"+1","WE THE KINGS Say You Like Me",1316,23,150,24,3.807,0.039,135,"313",32,1316,320,3.807
"33",33,"-1","T-PAIN 5 O'clock f/Wiz Khalifa",1274,-119,-815,-7,6.503,-0.543,116,"79",10,6640,1264,34.118
"34",34,"+2","TRAIN Drive By",1080,68,276,25,3.748,0.263,17,"59",34,1080,418,3.748
"35",35,"-1","COLDPLAY Princess Of China",1065,-12,84,-36,5.435,0.01,67,"84",34,1077,155,5.435
"36",36,"-1","COLBIE CAILLAT Brighter Than The Sun",1063,4,74,-26,3.645,0.024,87,"49",34,1063,157,3.645
"37",37,"=","COBRA STARSHIP Middle Finger f/Mac Mille...",1041,32,129,15,4.581,0.209,39,"252",37,1041,195,4.581
"38",38,"=","FOSTER THE PEOPLE Don't Stop (Color On T...",922,23,114,2,3.45,0.031,20,"97",38,922,295,3.457
"39",39,"+1","AVICII Levels (ID)",841,21,188,-16,6.411,0.283,27,"--",39,841,260,6.411
"40",40,"-1","LADY GAGA Marry The Night",810,-61,-1298,214,4.868,-0.355,84,"138",14,5499,1570,30.701
"41",41,"=","CHRISTINA PERRI A Thousand Years",798,30,159,15,3.322,0.21,27,"40",41,798,159,3.322
"42",42,"=","DEV & ENRIQUE IGLESIAS Naked",723,29,222,-15,3.024,0.032,11,"554",42,723,318,3.024
"43",43,"=","TYGA Rack City",489,29,279,-8,3.751,0.346,5,"5",43,489,287,3.751
"44",44,"=","CHILDISH GAMBINO Heartbeat",438,15,88,15,2.121,0.019,10,"208",44,438,88,2.366
"45",45,"=","DAUGHTRY Crawling Back To You",407,-4,-39,-2,1.394,-0.01,96,"467",44,591,134,2
"46",46,"=","MIKE POSNER Looks Like Sex",374,-34,-166,-11,1.398,-0.15,42,"376",43,602,166,2.626
