"","Pos","Pos+","Artist and Title","Spins","Spins+","Bullet","Bullet+","Aud","Aud+","Days","iTunes","PkPos","PkSpins","PkBllt","PkAud"
"1",1,"=","MAROON 5 F/CHRISTINA AGUILERA Moves Like...",13463,"+53",621,"-196",89.503,"+1.050",80,"2",1,13463,1893,89.503
"2",2,"=","BAD MEETS EVIL Lighters f/Bruno Mars",10971,"-107",-842,"-89",67.494,"-1.636",93,"16",2,11835,1599,78.403
"3",3,"+1","GYM CLASS HEROES Stereo Hearts f/Adam Le...",10124,"+297",1428,"+153",59.878,"+2.046",90,"6",3,10124,1428,59.878
"4",4,"-1","FOSTER THE PEOPLE Pumped Up Kicks",10069,"+199",714,"+68",60.913,"+1.057",75,"4",3,10069,1302,60.913
"5",5,"=","BRITNEY SPEARS I Wanna Go",9429,"-256",-1717,"-38",59.564,"-1.182",105,"38",1,12853,1768,82.422
"6",6,"+2","ADELE Someone Like You",8779,"+293",1798,"+2",65.164,"+2.352",51,"1",6,8779,1982,65.164
"7",7,"-1","KATY PERRY Last Friday Night (T.G.I.F.)",8603,"-214",-2106,"+53",49.657,"-1.157",122,"34",1,14935,2322,96.531
"8",8,"+2","COBRA STARSHIP You Make Me Feel... f/Sab...",8381,"+110",407,"+15",53.647,"+1.001",105,"11",8,8381,1017,53.647
"9",9,"-2","NICKI MINAJ Super Bass",8372,"-248",-1634,"-136",55.079,"-1.540",139,"21",3,12009,1188,73.23
"10",10,"-1","LMFAO Party Rock Anthem",8305,"-95",-881,"+67",54.371,"-0.994",139,"8",1,14043,1859,94.193
"11",11,"=","RIHANNA Cheers (Drink To That)",7934,"+3",23,"-66",41.408,"-0.617",61,"9",10,8085,1594,43.942
"12",12,"=","PITBULL Give Me Everything f/Ne-Yo",7375,"-66",-503,"-95",51.742,"-0.242",139,"27",1,14233,1811,95.596
"13",13,"=","LADY GAGA You And I",7187,"+55",371,"-4",41.287,"+0.422",49,"10",13,7187,1553,41.287
"14",14,"+1","DEV In The Dark",6156,"+59",231,"-56",39.545,"+0.349",60,"13",14,6182,1224,39.923
"15",15,"-1","ONEREPUBLIC Good Life",6139,"-120",-1204,"-18",39.269,"-0.465",139,"30",6,9571,978,57.364
"16",16,"=","DAVID GUETTA Without You f/Usher",5516,"+189",1079,"+2",35.809,"+1.207",31,"7",16,5516,1586,35.809
"17",17,"=","JASON DERULO It Girl",4507,"+97",598,"+68",22.047,"+0.556",40,"12",17,4507,1048,22.047
"18",18,"+2","THE SCRIPT Nothing",3666,"+68",102,"+76",17.889,"+0.221",59,"25",18,3666,722,17.889
"19",19,"+2","KELLY CLARKSON Mr. Know It All",3614,"+98",1000,"-43",19.901,"+0.496",23,"32",19,3614,1093,19.901
"20",20,"-2","LIL WAYNE How To Love",3574,"-156",-932,"-29",26.032,"-1.010",114,"14",9,8047,1328,45.275
"21",21,"+1","ALEXANDRA STAN Mr. Saxobeat",3553,"+37",252,"-19",28.032,"+0.539",65,"26",21,3553,567,28.032
"22",22,"-3","IYAZ Pretty Girls",3425,"-264",-1204,"-229",14.245,"-1.379",114,"47",17,4770,659,22.767
"23",23,"=","LMFAO Sexy And I Know It",3251,"+214",1052,"+97",19.575,"+1.184",31,"5",23,3251,1052,19.575
"24",24,"+1","ANDY GRAMMER Keep Your Head Up",2822,"+34",220,"-24",10.809,"+0.185",93,"73",24,2822,355,10.809
"25",25,"-1","LADY GAGA The Edge Of Glory",2751,"-81",-735,"-57",16.625,"-0.346",139,"49",3,11672,2193,68.045
"26",26,"=","AFROJACK Take Over Control f/Eva Simons",2621,"-15",-186,"+14",18.712,"-0.941",99,"48",25,2836,435,23.455
"27",27,"=","KELLY ROWLAND Motivation f/Lil Wayne",2400,"-107",-598,"-111",11.026,"-0.645",84,"55",21,2998,415,15.279
