"","Pos","Pos+","Artist","Title","Spins","Spins+","Bullet","Bullet+","Aud","Aud+","Days","iTunes","Pk","PkSp","PkBl","PkAu"
"1",1,"=","MAROON 5","Sugar",18530,20,377,-4,117.81,0.185,87,"8/41",1,18530,2244,117.81
"2",2,"=","TAYLOR SWIFT","Style",17576,-158,-465,-157,109.942,-1.569,93,"17",1,18488,3111,115.714
"3",3,"=","ELLIE GOULDING","Love Me Like You Do",17097,96,1311,-155,111.399,0.105,88,"4",3,17097,2216,111.399
"4",4,"=","MARK RONSON","Uptown Funk f/Bruno Mars",13663,-260,-789,-196,93.5,-1.673,149,"6",1,19386,3126,125.545
"5",5,"=","ED SHEERAN","Thinking Out Loud",13515,-311,-1191,-95,81.955,-0.964,122,"11",1,18914,3319,118.241
"6",6,"=","NATALIE LA ROSE","Somebody f/Jeremih",12387,272,1504,31,70.429,0.898,94,"14",6,12387,1504,70.429
"7",7,"=","ARIANA GRANDE","One Last Time",10542,117,1033,47,66.19,1.132,60,"31",7,10542,2135,66.19
"8",8,"=","THE WEEKND","Earned It",10420,334,2366,10,69.281,1.128,49,"3",8,10420,2421,69.281
"9",9,"=","PITBULL","Time Of Our Lives f/Ne-Yo",9385,-269,-2902,392,62.163,-0.524,131,"32",4,15799,2867,94.608
"10",10,"+1","JASON DERULO","Want To Want Me",8864,145,1095,-9,55.352,0.444,30,"40",10,8864,4301,55.352
"11",11,"+2","FLO RIDA","GDFR f/Sage The Gemini",8662,169,1340,-28,46.672,0.765,89,"7",11,8662,1433,46.672
"12",12,"=","ZEDD","I Want You To Know f/S. Gomez",8643,72,557,-11,50.656,-0.117,44,"42",11,8643,3786,50.791
"13",13,"+1","NICK JONAS","Chains",8531,98,598,15,48.374,1.026,87,"9",11,8531,1264,48.374
"14",14,"-4","RIHANNA/KANYE WEST/P MCCARTNEY","FourFiveSeconds",8470,-323,-2075,-272,43.056,-1.892,73,"10",6,11254,3932,65.756
"15",15,"=","CALVIN HARRIS","Outside f/Ellie Goulding",7127,-324,-1651,-211,48.387,-1.57,109,"60",8,9077,1280,60.662
"16",16,"+1","TORI KELLY","Nobody Love",5284,-15,287,-3,24.348,-0.09,57,"63",16,5333,1398,24.547
"17",17,"+1","TOVE LO","Talking Body",5139,165,975,121,27.307,0.886,83,"27",17,5139,975,27.307
