"","Pos","Pos+","Artist","Title","Spins","Spins+","Bullet","Bullet+","Aud","Aud+","Days","iTunes","Pk","PkSp","PkBl","PkAu"
"1",1,"=","SHAWN MENDES","Stitches",17943,"-16",540,"-147",107.054,"+0.508",171,"6",1,17959,2130,107.054
"2",2,"=","TAYLOR SWIFT","Wildest Dreams",17458,"-252",-1301,"-345",107.616,"-0.462",74,"11",1,18848,3531,112.715
"3",3,"=","THE WEEKND","The Hills",15069,"-509",-2033,"-519",96.044,"-2.301",99,"18",2,17451,2705,105.256
"4",4,"=","JUSTIN BIEBER","What Do You Mean?",14421,"-189",-2084,"+67",89.397,"-1.103",73,"9",1,18691,5900,114.523
"5",5,"=","DRAKE","Hotline Bling",13856,"+242",2158,"-98",81.71,"+1.434",56,"4",5,13856,2377,81.71
"6",6,"=","ELLIE GOULDING","On My Mind",11029,"+81",1183,"-14",61.605,"+0.714",53,"14",6,11029,3457,61.605
"7",7,"=","ELLE KING","Ex's and Oh's",10216,"+78",1347,"-106",61.287,"+0.865",87,"7",7,10216,1468,61.287
"8",8,"=","ALESSIA CARA","Here",10148,"+61",1281,"-170",61.763,"+0.754",113,"16",8,10148,1451,61.763
"9",9,"+1","SELENA GOMEZ","Same Old Love",10028,"+151",1749,"-13",59.591,"+1.125",55,"15",9,10028,1762,59.591
"10",10,"+2","ADELE","Hello",10023,"+583",4662,"-19",61.496,"+3.357",17,"1",10,10023,4698,61.496
"11",11,"-2","X AMBASSADORS","Renegades",9986,"+50",639,"+4",48.866,"+0.013",91,"41",8,9986,1573,48.866
"12",12,"-1","ONE DIRECTION","Drag Me Down",9384,"-198",-962,"-188",47.24,"-1.135",101,"24",5,10402,3358,53.211
"13",13,"+1","MEGHAN TRAINOR","Like I'm Gonna Lose You",7646,"+143",1051,"-94",38.835,"+0.593",133,"8",13,7646,1248,38.835
"14",14,"-1","R. CITY","Locked Away f/Adam Levine",7371,"-215",-1572,"-78",46.71,"-1.029",122,"27",1,17400,2155,103.625
"15",15,"+2","JUSTIN BIEBER","Sorry",7170,"+253",2171,"-84",42.292,"+1.504",18,"3/72",15,7170,3902,42.292
"16",16,"-1","CALVIN HARRIS + DISCIPLES","How Deep Is Your Love",7167,"-91",-223,"-146",45.245,"-0.900",106,"48",14,7390,1033,48.997
"17",17,"-1","SELENA GOMEZ","Good For You f/A$AP Rocky",6897,"-231",-1250,"-106",49.918,"-1.315",140,"83",1,18426,4663,107.401
"18",18,"=","DEMI LOVATO","Confident",6801,"-10",616,"-274",35.257,"-0.066",39,"44",17,6811,1761,35.323
"19",19,"=","RUDIMENTAL","Lay It All On Me f/Ed Sheeran",5732,"+126",852,"+26",27.984,"+0.774",40,"50",19,5732,1343,27.984
"20",20,"+1","ARIANA GRANDE","Focus",5555,"+558",3079,"+111",33.565,"+2.891",10,"25",20,5555,5117,37.345
"21",21,"-1","MACKLEMORE & RYAN LEWIS","Downtown",5096,"-426",-2956,"-341",19.975,"-2.349",74,"26/84",8,8714,3957,42.27
"22",22,"=","FETTY WAP","679 f/Remy Boyz...",4224,"+76",616,"-103",22.322,"-0.018",64,"22",21,4224,769,22.34
"23",23,"=","DAYA","Hide Away",3991,"+94",520,"+24",14.504,"+0.672",85,"42",22,3991,520,14.504
"24",24,"=","ONE DIRECTION","Perfect",3283,"+242",1027,"+170",13.947,"+1.263",22,"21",24,3283,1185,13.947
"25",25,"=","CONRAD SEWELL","Hold Me Up",3018,"-14",-9,"-58",14.884,"-0.508",41,"172",24,3032,1607,17.024
"26",26,"=","5 SECONDS OF SUMMER","Hey Everybody!",2865,"+95",323,"-6",10.734,"+0.467",29,"326",25,2865,1074,10.734
"27",27,"=","DNCE","Cake By The Ocean",2556,"-83",91,"-296",10.463,"-0.388",40,"117",27,2639,578,10.851
"28",28,"=","JESS GLYNNE","Hold My Hand",2544,"-36",-62,"-84",11.366,"-0.108",122,"71",25,2619,276,12.036
"29",29,"=","DEMI LOVATO","Cool For The Summer",2386,"-118",-640,"-28",15.471,"-0.537",131,"165",2,14976,4704,81.953
"30",30,"=","AUDIEN","Something Better f/Lady A.",2010,"-57",16,"-95",6.89,"-0.491",52,"119",30,2067,402,7.381
"31",31,"+1","THE CHAINSMOKERS","Roses f/Rozes",1931,"+98",291,"+73",8.665,"+0.799",43,"47",31,1931,320,8.665
"32",32,"-1","HAILEE STEINFELD","Love Myself",1697,"-163",-2127,"+345",9.251,"-0.616",90,"60",13,7032,2308,35.026
"33",33,"+1","NICO & VINZ","That's How You Know f/B. Rexha",1408,"+8",52,"+2",3.131,"-0.070",82,"286",33,1408,160,3.204
"34",34,"+1","FALL OUT BOY","Irresistible f/Demi Lovato",1377,"+72",492,"-15",5.938,"+0.564",12,"285",34,1377,539,5.938
"35",35,"-2","NICK JONAS","Levels",1339,"-252",-1572,"+53",5.61,"-1.054",78,"65",13,6960,1791,33.449
"36",36,"=","GWEN STEFANI","Used To Love You",1290,"-3",364,"-139",5.35,"-0.285",11,"115",36,1293,696,5.635
