"","Pos","Pos+","Artist","Title","Spins","Spins+","Bullet","Bullet+","Aud","Aud+","Days","iTunes","Pk","PkSp","PkBl","PkAu"
"1",1,"=","CHARLI XCX","Boom Clap",16235,-106,-508,-128,107.578,-0.221,95,"21",1,16743,2210,108.049
"2",2,"=","MEGHAN TRAINOR","All About That Bass",16158,226,1670,-82,98.726,1.685,71,"2",2,16158,3030,98.726
"3",3,"=","MAROON 5","Maps",14126,-88,0,-193,79.314,-0.12,93,"13",2,14278,4866,79.434
"4",4,"=","TAYLOR SWIFT","Shake It Off",13492,221,1353,2,86.09,0.934,30,"1",4,13492,9016,86.09
"5",5,"=","ARIANA GRANDE","Break Free f/Zedd",13317,153,1170,30,85.229,1.162,74,"15",5,13317,2327,85.229
"6",6,"=","IGGY AZALEA","Black Widow f/Rita Ora",11878,163,961,-84,79.338,0.998,80,"8",6,11878,1601,79.338
"7",7,"=","CLEAN BANDIT","Rather Be f/Jess Glynne",11555,-43,-36,-111,68.73,-0.052,111,"9",6,11598,1590,71.22
"8",8,"=","SAM SMITH","Stay With Me",10727,-210,-1765,95,65.765,-1.383,128,"19",1,17277,2202,112.938
"9",9,"=","JESSIE J/A. GRANDE/N. MINAJ","Bang Bang",9310,149,657,56,64.585,1.769,50,"4",9,9310,4716,64.585
"10",10,"=","ENRIQUE IGLESIAS","Bailando f/Gente De Zona",9163,37,230,20,63.52,-0.42,115,"29",9,9163,1299,66.786
"11",11,"=","SIA","Chandelier",8389,-324,-997,-325,50.68,-2.292,150,"12",10,9423,1217,63.413
"12",12,"=","JEREMIH","Don't Tell 'Em f/YG",7969,154,1173,-84,50.836,0.542,59,"16",12,7969,1458,50.836
"13",13,"=","ECHOSMITH","Cool Kids",6328,72,525,-26,33.696,0.598,101,"14",13,6328,978,33.696
"14",14,"=","TOVE LO","Habits (Stay High)",6254,66,596,-64,36.758,0.706,86,"11",14,6254,1161,36.758
"15",15,"=","KATY PERRY","This Is How We Do",6034,101,386,4,29.36,0.047,42,"24",15,6034,1638,29.47
"16",16,"=","ED SHEERAN","Don't",5980,157,634,118,32.406,1.031,66,"18",16,5980,947,32.406
"17",17,"=","5 SECONDS OF SUMMER","Amnesia",4857,-11,-41,-56,21.229,0.185,63,"23",17,4898,912,21.852
