"Pos","Pos.","Artist","Title","Spins","Spins.","Bullet","Bullet.","Aud","Aud.","Days","iTunes","PkPos","PkSpins","PkBllt","PkAud"
1,"=","MAROON 5","One More Night",14442,-146,-723,41,114.458,-0.439,122,"6",1,15401,1593,119.954
2,"=","FUN.","Some Nights",13038,-40,-120,-12,90.796,-1.183,160,"11",2,13297,1295,93.147
3,"=","KE$HA","Die Young",12882,350,2275,173,95.471,3.277,53,"4",3,12882,3842,95.471
4,"+1","ALEX CLARE","Too Close",11692,-74,-104,-90,71.363,-0.545,172,"24",4,11973,1328,81.998
5,"-1","TAYLOR SWIFT","We Are Never Ever Ge...",11444,-351,-1634,-282,76.444,-2.574,95,"14",2,13523,4592,90.881
6,"=","NE-YO","Let Me Love You",10752,112,1247,65,87.886,0.534,100,"18",6,10752,1345,87.886
7,"=","CHRIS BROWN","Don't Wake Me Up",10247,-73,-3,29,74.329,-0.886,153,"37",6,10385,1456,75.301
8,"=","RIHANNA","Diamonds",9786,111,860,72,77.654,0.722,52,"1",8,9786,2812,77.654
9,"+1","BRUNO MARS","Locked Out Of Heaven",9162,242,1235,148,69.392,1.91,47,"3",9,9162,2790,69.392
10,"-1","JUSTIN BIEBER","As Long As You Love ...",9106,-254,-2137,205,68.311,-2.095,135,"38",2,13498,1300,100.233
11,"=","FLO RIDA","I Cry",6956,173,1051,81,53.735,1.542,63,"7",11,6956,1268,53.735
12,"=","PINK","Blow Me (One Last Ki...",6474,-99,-837,115,49.829,-1.383,136,"53",1,12762,2737,90.315
13,"+1","PHILLIP PHILLIPS","Home",6061,74,928,-105,42.685,0.305,129,"10",13,6061,1033,42.685
14,"-1","ENRIQUE IGLESIAS","Finally Found You f/...",5993,-210,-914,-113,38.185,-1.502,80,"63",12,7155,1803,47.652
15,"=","OWL CITY & CARLY RAE...","Good Time",5607,-123,-1226,84,41.416,-1.365,144,"46",4,10627,1961,71.832
16,"=","PSY","Gangnam Style",4746,-251,-1767,67,32.342,-2.087,69,"2",10,7746,1695,59.817
17,"=","NICKI MINAJ","Va Va Voom",4738,138,1499,-67,37.188,0.505,29,"20",17,4738,1566,37.188
18,"=","JUSTIN BIEBER","Beauty And A Beat f/...",4363,206,1998,25,31.68,1.606,30,"15",18,4363,1998,31.68
19,"+2","ED SHEERAN","The A Team",4064,153,600,112,32.248,0.822,90,"30",19,4064,683,32.248
20,"=","ONEREPUBLIC","Feel Again",3985,35,316,6,24.182,0.195,72,"29",19,3985,813,24.182
21,"+1","LUMINEERS","Ho Hey",3980,190,1153,100,30.882,1.679,62,"5",21,3980,1153,30.882
22,"-3","ONE DIRECTION","Live While We're You...",3815,-219,-1289,-102,20.111,-1.11,58,"41",15,5363,2151,28.68
23,"=","TRAIN","50 Ways To Say Goodb...",3353,-77,-834,-4,17.559,-0.519,105,"26",16,4812,717,29.769
24,"=","SWEDISH HOUSE MAFIA","Don't You Worry Chil...",3221,105,872,74,25.166,0.767,69,"32",24,3221,872,25.166
25,"+1","PINK","Try",2737,182,1151,26,16.789,1.007,20,"35",25,2737,1169,16.789
