"","Pos","Pos+","Artist","Title","Spins","Spins+","Bullet","Bullet+","Aud","Aud+","Days","iTunes","Pk","PkSp","PkBl","PkAu"
"1",1,"=","TAYLOR SWIFT","Bad Blood",19310,"+82",-56,"+75",119.433,"+0.262",52,"10/33",1,19363,6848,119.433
"2",2,"=","DAVID GUETTA","Hey Mama  f/Nicki Minaj",16271,"+312",2042,"+183",97.51,"+1.405",123,"19",2,16271,2042,97.51
"3",3,"=","WALK THE MOON","Shut Up And Dance",14539,"-156",-1300,"+90",92.237,"-0.725",145,"12",2,17842,2567,102.857
"4",4,"=","WIZ KHALIFA","See You Again f/Charlie Puth",14179,"-192",-1200,"-87",87.594,"-0.784",97,"15",1,19208,3713,118.768
"5",5,"=","OMI","Cheerleader",13562,"+381",1890,"+33",80.718,"+2.131",68,"1",5,13562,2081,80.718
"6",6,"=","FIFTH HARMONY","Worth It f/Kid Ink",12988,"+183",991,"+29",66.612,"+0.924",127,"13",5,12988,1718,66.612
"7",7,"=","THE WEEKND","Can't Feel My Face",12384,"+187",2406,"-276",74.812,"+1.513",31,"2",7,12384,4549,74.812
"8",8,"=","TOVE LO","Talking Body",10733,"-269",-1673,"+76",64.555,"-1.365",175,"32",4,14657,2353,84.199
"9",9,"=","JASON DERULO","Want To Want Me",10399,"-289",-2685,"+91",65.769,"-0.805",122,"26",1,18660,4301,111.336
"10",10,"=","ANDY GRAMMER","Honey, I'm Good",10087,"+15",340,"-96",53.364,"-0.138",134,"9",9,10087,1319,53.957
"11",11,"=","SKRILLEX & DIPLO","Where Are U Now f/J. Bieber",9498,"+33",253,"-29",58.057,"+0.186",89,"11",11,9498,1280,58.057
"12",12,"=","MAJOR LAZER","Lean On f/MØ & DJ Snake",9005,"+105",787,"+16",50.64,"+0.757",60,"8",12,9005,2026,50.64
"13",13,"=","MAROON 5","This Summer's Gonna Hurt...",8230,"-262",-775,"-158",36.006,"-1.229",55,"49",9,9131,4375,46.872
"14",14,"=","SIA","Elastic Heart f/The Weeknd...",7397,"+23",24,"-11",43.186,"-0.288",116,"42",14,7467,909,45.191
"15",15,"=","DJ SNAKE & ALUNAGEORGE","You Know You Like It",6668,"-305",-2215,"+33",39.194,"-1.010",124,"24",6,11556,1606,64.807
"16",16,"+1","RACHEL PLATTEN","Fight Song",6146,"+127",986,"-12",33.582,"+0.893",52,"3",16,6146,1603,33.582
"17",17,"+1","ED SHEERAN","Photograph",6062,"+145",587,"+87",32.502,"+0.847",55,"16",17,6062,1005,32.502
"18",18,"+1","SELENA GOMEZ","Good For You f/A$AP Rocky",6013,"+235",1547,"-22",33.324,"+1.232",17,"6",18,6013,4663,34.829
"19",19,"-3","NICKI MINAJ","The Night Is Still Young",5911,"-257",-1048,"-122",25.717,"-1.234",70,"60",13,7139,1341,34.119
"20",20,"=","PITBULL","Fun f/Chris Brown",5388,"+61",623,"-19",27.841,"+0.052",74,"39",19,5388,746,27.986
"21",21,"+1","FALL OUT BOY","Uma Thurman",4496,"+160",706,"+55",24.933,"+0.403",80,"23",21,4496,895,24.933
"22",22,"-1","DEMI LOVATO","Cool For The Summer",4138,"-570",2799,"-1905",29.522,"-7.703",8,"20",21,4708,4704,37.225
"23",23,"=","THE WEEKND","Earned It",3233,"-42",-883,"+102",18.383,"-0.165",141,"44",1,17055,2820,102.104
"24",24,"=","OMARION","Post To Be f/Chris Brown&Jhene",3176,"+31",448,"-40",18.521,"+0.216",46,"55",24,3176,598,18.521
"25",25,"=","TORI KELLY","Should've Been Us",3048,"+85",481,"+15",11.472,"+0.570",36,"158",25,3048,685,11.472
"26",26,"=","ZEDD","Beautiful Now f/Jon Bellion",2778,"+63",226,"+80",13.076,"+0.208",42,"74",25,2778,542,13.076
"27",27,"=","SAM HUNT","Take Your Time",2449,"+49",180,"+36",12.028,"+0.371",60,"22",27,2449,296,12.028
"28",28,"=","ADAM LAMBERT","Ghost Town",2444,"+60",198,"+31",9.444,"+0.120",67,"96",28,2444,661,9.444
"29",29,"+1","FLO RIDA","I Don't Like It, I Love It",2291,"+59",320,"+30",11.044,"+0.198",39,"41",29,2291,377,11.044
