"Pos","Pos.","Artist","Title","Spins","Spins.","Bullet","Bullet.","Aud","Aud.","Days","iTunes","PkPos","PkSpins","PkBllt","PkAud"
1,"=","FLO RIDA","Whistle",12075,14,651,-56,75.844,0.09,100,"44",1,12075,1412,75.853
2,"=","DEMI LOVATO","Give Your Heart A Br...",11630,-112,-222,-156,77.578,-1.138,197,"34",1,11880,1256,80.294
3,"=","PINK","Blow Me (One Last Ki...",11242,156,1076,88,75.506,0.378,71,"8/90",3,11242,2737,75.506
4,"=","ELLIE GOULDING","Lights",10614,-142,-743,-83,84.041,-1.462,216,"38",1,13999,1482,101.262
5,"=","NEON TREES","Everybody Talks",10277,133,635,91,66.269,0.075,157,"15",5,10277,1632,66.269
6,"+2","MAROON 5","One More Night",9357,244,1453,80,65.605,0.964,57,"3",6,9357,1453,65.605
7,"-1","KATY PERRY","Wide Awake",9300,-223,-1022,-67,61.774,-2.114,114,"37",1,14124,2824,100.029
8,"-1","DAVID GUETTA","Titanium f/Sia",9280,-225,-985,-113,68.385,-1.263,158,"30",3,11268,1091,79.723
9,"=","OWL CITY & CARLY RAE...","Good Time",8805,139,781,-4,59.97,1.227,79,"11",8,8805,1961,59.97
10,"=","JUSTIN BIEBER","As Long As You Love ...",8582,181,945,50,61.634,1.707,70,"9",10,8582,1300,61.634
11,"=","TAYLOR SWIFT","We Are Never Ever Ge...",7759,69,643,-57,51.886,0.465,30,"2",11,7759,4592,51.886
12,"=","FUN.","Some Nights",6703,132,596,37,41.9,1.272,95,"5",12,6703,1097,41.9
13,"=","NICKI MINAJ","Pound The Alarm",6031,132,768,73,38.803,0.639,59,"23",13,6031,1036,38.803
14,"+1","ALEX CLARE","Too Close",5846,168,773,95,39.664,1.028,107,"7",14,5846,838,39.664
15,"-1","CHER LLOYD","Want U Back",5512,-254,-1550,-89,28.439,-1.147,124,"24",9,8069,1103,45.503
16,"=","CALVIN HARRIS","Let's Go f/Ne-Yo",4979,-268,-1587,-31,33.317,-1.506,138,"54",5,9398,1254,61.384
17,"=","CHRIS BROWN","Don't Wake Me Up",4759,124,700,32,35.279,1.141,88,"22",17,4759,982,35.279
18,"+1","KARMIN","Hello",3937,58,707,-83,22.689,0.368,37,"59",18,3937,1012,22.689
19,"-1","USHER","Scream",3778,-153,-522,-127,26.515,-0.599,140,"82",6,9627,2323,68.266
20,"=","JASON MRAZ","I Won't Give Up",3579,-52,-180,-55,25.529,-0.137,151,"21",20,3773,443,26.174
21,"=","KELLY CLARKSON","Dark Side",3361,-75,-58,-41,18.029,0.055,96,"58",20,3559,493,18.412
22,"+2","ENRIQUE IGLESIAS","Finally Found You f/...",2985,272,1766,162,22.105,1.384,15,"--",22,2985,1766,22.105
23,"-1","TRAIN","50 Ways To Say Goodb...",2958,29,417,-49,16.075,0.256,40,"16",22,2958,717,16.075
24,"-1","DAVID GUETTA","I Can Only Imagine f...",2808,28,467,-38,18.713,0.155,46,"64",23,2808,589,18.713
25,"=","NE-YO","Let Me Love You",2594,65,398,7,19.217,0.442,35,"35",25,2594,580,19.217
26,"+1","OLLY MURS","Heart Skips A Beat",2320,39,257,14,12.517,0.352,62,"89",26,2320,401,12.517
27,"+1","LINKIN PARK","Burn It Down",2245,83,380,72,9.721,0.369,99,"63",27,2245,383,9.721
28,"-2","NO DOUBT","Settle Down",2120,-213,-1523,-34,8.845,-0.888,57,"116",19,4315,1467,23.29
29,"=","CONOR MAYNARD","Vegas Girl",1681,21,273,-7,7.948,0.258,47,"128",29,1681,280,7.948
30,"=","PHILLIP PHILLIPS","Home",1316,32,170,-5,6.712,0.219,64,"13",30,1316,311,6.712
31,"+3","ONEREPUBLIC","Feel Again",1109,121,667,54,5.13,0.579,7,"85",31,1109,667,5.13
32,"+1","USHER","Numb",1069,80,467,5,4.739,0.344,11,"--",32,1069,467,4.739
33,"-1","ED SHEERAN","The A Team",1045,33,209,-1,7.058,0.105,25,"71",32,1045,210,7.058
34,"-3","THE WANTED","Chasing The Sun",1015,-63,-788,110,5.853,-0.44,132,"150",16,4729,656,26.67
35,"=","TREY SONGZ","2 Reasons f/T.I.",949,12,129,-2,4.911,-0.07,25,"121",34,949,243,6.102
36,"+5","PSY","Gangnam Style",915,180,680,141,9.115,1.298,4,"6",36,915,680,9.115
37,"+1","ZEDD","Spectrum f/Matthew K...",905,36,188,2,4.82,0.336,23,"242",37,905,253,4.82
38,"+1","AUSTIN MAHONE","Say Somethin",893,34,195,24,4.242,-0.005,41,"247",36,893,195,4.247
