"Pos","Pos.","Artist.and.Title","Spins","Spins.","Bullet","Bullet.","Aud","Aud.","Days","iTunes","PkPos","PkSpins","PkBllt","PkAud"
1,"=","RIHANNA We Found Love f/Calvin Harris",13431,-79,-436,-87,88.53,-0.131,101,"3",1,14238,2184,95.493
2,"=","KATY PERRY The One That Got Away",12484,-3,-51,-93,70.307,-0.227,89,"7",2,12625,1631,75.028
3,"=","BRUNO MARS It Will Rain",12480,17,-215,-28,74.556,-0.178,93,"5",2,12856,2024,78.935
4,"=","LMFAO Sexy And I Know It",10602,24,-115,120,64.939,0.252,130,"1",2,12000,1530,74.768
5,"=","FLO RIDA Good Feeling",10192,1,48,-60,64.939,0.274,101,"4",5,10297,1207,67.253
6,"=","DAVID GUETTA Without You f/Usher",9289,-73,-213,-34,57.926,-0.074,130,"26",1,13428,1586,84.476
7,"=","GYM CLASS HEROES Stereo Hearts f/Adam Le...",8225,-15,54,16,55.387,-0.255,189,"14",1,13951,1685,86.013
8,"=","SELENA GOMEZ & THE SCENE Love You Like A...",7270,-21,-48,-62,36.992,0.041,134,"32",8,7379,1048,37.84
9,"=","MAROON 5 F/CHRISTINA AGUILERA Moves Like...",6572,-17,48,4,40.628,-0.197,179,"16",1,14127,1893,93.336
10,"=","T-PAIN 5 O'clock f/Wiz Khalifa",6084,8,-278,4,30.838,0.1,88,"25",10,6640,1264,34.118
11,"=","COBRA STARSHIP You Make Me Feel... f/Sab...",5917,-29,34,-34,38.536,-0.357,204,"46",4,11548,1097,70.438
12,"=","ADELE Someone Like You",5800,-42,-133,-65,41.189,-0.471,150,"10",2,13563,2614,91.686
13,"=","KELLY CLARKSON Mr. Know It All",5438,-66,-174,-2,26.937,-0.318,122,"40",11,6408,1093,34.137
14,"=","ADELE Set Fire To The Rain",5406,89,431,56,32.891,0.319,40,"2",14,5406,1581,32.891
15,"+1","JESSIE J Domino",5151,59,211,30,29.561,0.259,110,"18",15,5151,769,30.063
16,"-1","LADY GAGA Marry The Night",5079,-54,-123,-38,26.767,-0.336,56,"38",14,5499,1570,30.701
17,"=","GAVIN DEGRAW Not Over You",5040,-3,9,-49,24.047,0.007,132,"20",15,5190,547,25.648
18,"=","J. COLE Workout",4673,23,19,-42,30.304,-0.04,72,"17",18,4740,659,32.034
19,"=","DRAKE Headlines",4603,29,70,-19,29.752,0.043,80,"28",17,4603,754,30.781
20,"=","RIHANNA You Da One",3894,-29,-100,-70,22.752,0.199,54,"24",19,4063,3394,36.963
21,"+1","BREATHE CAROLINA Blackout",3850,29,102,7,17.966,-0.132,132,"42",21,3850,498,20.033
22,"-1","JAY Z & KANYE WEST N***** In Paris",3844,-20,31,-77,28.966,-0.166,59,"6",21,3934,785,30.874
23,"+1","DEV In The Dark",3511,-16,-13,31,25.887,-0.282,159,"121",8,8037,1224,51.486
24,"-1","HOT CHELLE RAE I Like It Like That f/New...",3506,-31,-6,-62,15.628,-0.114,96,"34",23,3602,535,16.585
25,"=","OUTASIGHT Tonight Is The Night",2939,46,37,47,14.466,0.169,64,"53",25,2952,500,14.791
26,"=","PITBULL F/CHRIS BROWN International Love",2810,5,121,-54,18.521,0.03,62,"19",26,2823,507,19.004
27,"=","GYM CLASS HEROES Ass Back Home",2427,36,186,-19,15.112,0.071,41,"107",27,2427,514,15.454
28,"=","FRAY Heartbeat",2321,-17,-25,-19,10.034,-0.2,69,"119",27,2515,677,12.362
29,"=","JASON DERULO It Girl",2209,-24,0,-30,9.538,-0.247,139,"33",10,6647,1048,29.647
30,"=","DAVID GUETTA Turn Me On f/Nicki Minaj",2083,50,236,-15,13.981,0.293,24,"29",30,2083,730,13.981
31,"=","AVRIL LAVIGNE Wish You Were Here",1781,-19,-89,-19,5.737,-0.121,59,"85",30,1965,503,7.725
32,"+1","WIZ KHALIFA/SNOOP DOGG Young, Wild & Fre...",1425,4,89,-33,7.263,-0.007,41,"12",32,1425,307,7.611
33,"-1","ALEXANDRA STAN Mr. Saxobeat",1422,-11,96,-23,13.851,0.026,164,"118",18,4585,673,38.816
34,"=","LADY ANTEBELLUM Just A Kiss",1392,-21,-182,14,5.409,-0.166,105,"47",23,2755,525,13.059
35,"=","NICKI MINAJ Fly f/Rihanna",1236,-16,-206,-23,8.302,-0.092,108,"66",15,4998,987,27.303
36,"=","BIG TIME RUSH Music Sounds Better With U",1179,-7,1,-25,3.881,0,38,"668",36,1191,221,3.881
37,"+1","WILL.I.AM T.H.E (The Hardest Ever)",1080,14,67,5,3.092,0.102,27,"59",37,1080,355,3.092
38,"-1","LADY GAGA You And I",1062,-12,-1,-12,5.892,-0.063,148,"58",7,7824,1553,44.474
39,"=","WE THE KINGS Say You Like Me",954,-6,-84,-23,2.298,-0.063,107,"384",37,1050,320,2.605
40,"=","JOJO Disaster",951,4,-41,3,2.753,-0.014,52,"620",39,1010,197,2.886
41,"+1","COLDPLAY Princess Of China",853,17,20,-1,3.852,-0.091,39,"155",41,853,155,3.982
42,"+2","BIG SEAN Dance (A$$)",832,18,27,29,6.101,0.074,31,"22",42,832,140,6.459
43,"-2","TIMBALAND Pass At Me f/Pitbull",831,-14,-99,1,5.745,-0.016,52,"462",35,1142,319,7.395
44,"-1","KARMIN Crash Your Party",809,-15,-111,-2,3.665,-0.226,52,"--",35,1073,234,5.128
45,"=","COLBIE CAILLAT Brighter Than The Sun",686,-5,27,0,2.315,-0.042,59,"82",41,832,119,2.442
46,"+1","COBRA STARSHIP Middle Finger f/Mac Mille...",488,10,13,-6,1.813,0.059,11,"--",46,491,115,1.826
47,"-1","DAUGHTRY Crawling Back To You",487,2,11,7,1.724,-0.002,68,"505",46,591,134,2
48,"=","TAIO CRUZ Hangover f/Flo Rida",463,1,-15,17,1.596,0.058,68,"328",35,1035,194,3.767
49,"=","MIKE POSNER Looks Like Sex",444,-5,0,-16,2.241,-0.043,14,"487",49,458,166,2.409
50,"=","THE CAB Bad",424,-8,-31,-20,0.993,-0.042,75,"833",45,655,106,1.379
