"","Pos","Pos+","Artist","Title","Spins","Spins+","Bullet","Bullet+","Aud","Aud+","Days","iTunes","PkPos","PkSpins","PkBllt","PkAud"
"1",1,"=","ROBIN THICKE","Blurred Lines f/P...",16771,47,143,29,113.5,0.266,89,"1",1,16771,2544,113.5
"2",2,"=","IMAGINE DRAGONS","Radioactive",14401,-16,-162,9,92.777,0.227,115,"4",2,14606,2069,92.777
"3",3,"=","DAFT PUNK","Get Lucky",12774,-325,-1593,-252,78.904,-2.375,106,"9",2,14968,2173,99.686
"4",4,"=","ZEDD","Clarity f/Foxes",12737,141,798,38,88.109,0.395,142,"11",4,12737,1183,88.109
"5",5,"=","MAROON 5","Love Somebody",12167,163,1058,-20,82.466,0.828,83,"13",5,12167,1278,82.466
"6",6,"=","BRUNO MARS","Treasure",11362,5,334,-152,68.91,-0.423,87,"14/55",6,11362,2114,69.467
"7",7,"=","JASON DERULO","The Other Side",11323,21,265,-80,66.105,0.003,109,"32",5,11323,2399,66.105
"8",8,"=","CALVIN HARRIS F/E...","I Need Your Love",9858,32,346,-75,68.107,0.959,123,"26",8,9858,1386,68.107
"9",9,"=","MACKLEMORE & RYAN...","Same Love f/Mary ...",9103,201,360,101,62.823,0.921,74,"8",9,9103,1815,62.823
"10",10,"=","ANNA KENDRICK","Cups (Pitch Perfe...",8672,75,484,-18,55.081,0.323,131,"7",10,8672,992,55.081
"11",11,"=","CAPITAL CITIES","Safe And Sound",8314,142,686,86,53.978,1.08,107,"6",11,8314,1083,53.978
"12",12,"=","MILEY CYRUS","We Can't Stop",8074,38,561,-68,46.553,0.389,62,"2",12,8074,1276,46.553
"13",13,"=","MACKLEMORE & RYAN...","Can't Hold Us f/R...",7496,-252,-954,-207,52.911,-1.462,145,"17",1,16503,2448,112.279
"14",14,"=","JUSTIN TIMBERLAKE","Mirrors",6540,-153,-842,-38,48.983,-0.796,137,"27",1,16201,3114,111.865
"15",15,"+1","JUSTIN TIMBERLAKE","Take Back The Nig...",6079,106,649,-28,39.951,0.432,25,"45",15,6079,3722,39.951
"16",16,"-1","RIHANNA","Right Now f/David...",6029,-49,-10,-76,33.074,-0.111,72,"109",15,6098,1144,35.227
"17",17,"=","SELENA GOMEZ","Come & Get It",5617,-75,-1447,249,35.158,-0.206,119,"20",1,14547,2034,86.045
"18",18,"=","FLORIDA-GEORGIA L...","Cruise",5299,-153,-970,-34,25.628,-0.894,133,"23/34",6,10190,1411,52.727
"19",19,"=","AUSTIN MAHONE","What About Love",4605,-53,-167,-63,19.788,-0.33,58,"73",18,4785,982,22.262
"20",20,"=","KE$HA","Crazy Kids",3993,-137,-516,-151,18.76,-0.51,96,"68",18,4518,529,22.983
"21",21,"+1","LANA DEL REY","Summertime Sadnes...",3923,168,1219,20,28.026,0.879,34,"15/48",21,3923,1219,28.026
"22",22,"-1","NIKKI WILLIAMS","Glowing",3902,-12,101,-75,18.905,0.08,121,"108",21,3929,427,19.002
"23",23,"=","JAY Z","Holy Grail f/Just...",3515,77,700,-10,20.459,0.751,33,"3",23,3515,2095,20.459
"24",24,"=","PHILLIP PHILLIPS","Gone, Gone, Gone",3365,44,313,-7,17.488,0.294,70,"24",22,3365,462,17.488
"25",25,"=","ONE DIRECTION","Best Song Ever",3292,141,1128,-129,15.068,0.609,17,"10",25,3292,1660,15.068
"26",26,"=","PARAMORE","Still Into You",3219,69,469,22,16.077,0.462,89,"41",24,3219,711,16.077
"27",27,"=","TAYLOR SWIFT","Everything Has .....",2757,65,526,-28,16.109,0.441,23,"86",27,2757,990,16.109
"28",28,"=","LABRINTH","Beneath Your Beau...",2688,39,312,17,13.99,0.26,81,"19",27,2688,485,13.99
"29",29,"=","EMBLEM3","Chloe (You're The...",2625,25,106,15,8.606,-0.011,100,"71",24,2625,382,8.617
"30",30,"=","ENRIQUE IGLESIAS","Turn The Night Up",2376,96,832,813,17.305,0.23,15,"36",29,2376,2260,24.628
