"Pos","Pos.","Artist","Title","Spins","Spins.","Bullet","Bullet.","Aud","Aud.","Days","iTunes","Pk","PkSp","PkBl","PkAu"
1,"=","MEGHAN TRAINOR","All About That Bass",17472,"-86",-403,"-125",114.811,"-0.315",93,2,1,17875,3030,116.17
2,"=","TAYLOR SWIFT","Shake It Off",17314,"+114",403,"+128",109.453,"+0.468",52,1,2,17314,9016,109.453
3,"=","IGGY AZALEA","Black Widow f/Rita Ora",16974,"+22",1360,"-343",111.03,"+0.513",102,19,3,16974,2437,111.03
4,"+1","JESSIE J/A. GRANDE/N. MINAJ","Bang Bang",13617,"+221",1471,"+51",90.511,"+1.153",72,6,4,13617,4716,90.511
5,"-1","ARIANA GRANDE","Break Free f/Zedd",13393,"-213",-928,"-296",82.418,"-0.802",96,28,4,14321,2327,87.942
6,"=","JEREMIH","Don't Tell 'Em f/YG",11266,"+196",1125,"-15",68.342,"+0.922",81,13,6,11266,1458,68.342
7,"=","TOVE LO","Habits (Stay High)",10110,"+174",1403,"+37",68.541,"+1.503",108,5,7,10110,1460,68.541
8,"+1","ED SHEERAN","Don't",9250,"+70",811,"-115",54.829,"+0.880",88,11,8,9250,1458,54.829
9,"-1","CHARLI XCX","Boom Clap",9124,"-245",-1851,"+208",59.259,"-1.717",117,42,1,16743,2210,108.049
10,"=","ECHOSMITH","Cool Kids",8084,"+28",615,"-83",42.009,"+0.107",123,31,10,8084,978,42.009
11,"=","CLEAN BANDIT","Rather Be f/Jess Glynne",7076,"-309",-2852,"+55",55.998,"-1.622",133,12,6,11598,1590,74.965
12,"=","COLDPLAY","A Sky Full Of Stars",6757,"+63",303,"-9",41.208,"-0.206",102,40,12,6757,946,41.834
13,"=","CALVIN HARRIS","Blame f/John Newman",6712,"+187",1543,"-32",39.117,"+0.861",31,38,13,6712,1988,39.117
14,"=","MAROON 5","Maps",5839,"-284",-1645,"+165",34.08,"-1.062",115,34,2,14278,4866,79.434
15,"=","5 SECONDS OF SUMMER","Amnesia",5687,"+75",344,"+141",26.609,"+0.420",85,33,15,5687,912,26.609
16,"+1","JASON DERULO","Trumpets",5613,"+88",857,"-89",27.674,"+0.478",45,7,16,5613,1238,27.674
17,"-1","NICK JONAS","Jealous",5515,"-29",868,"-203",31.534,"-0.298",28,8,16,5544,1846,31.832
18,"+1","MAROON 5","Animals",5296,"+223",1986,"-113",32.201,"+1.160",16,4,18,5296,2460,32.201
19,"-1","MR PROBZ","Waves",5185,"+14",607,"-152",36.016,"+0.526",88,20,18,5185,1001,36.016
20,"=","PITBULL","Fireball f/John Ryan",4822,"+3",329,"-122",24.637,"+0.008",67,17,19,4822,739,24.637
21,"=","ENRIQUE IGLESIAS","Bailando f/Gente De Zona",4630,"-184",-1847,"+111",33.897,"-1.028",137,54,9,9201,1299,66.786
22,"=","NICKI MINAJ","Anaconda",4437,"+4",312,"-27",22.254,"+0.236",65,24,22,4437,974,22.331
23,"+1","TINASHE","2 On f/Schoolboy Q",3909,"-16",98,"-76",21.818,"-0.005",122,60,20,3927,419,21.823
24,"-1","KATY PERRY","This Is How We Do",3551,"-398",-2433,"-189",13.595,"-1.628",64,49,15,6326,1638,29.534
25,"+1","SAM SMITH","I'm Not The Only One",2534,"+221",1271,"+94",12.047,"+0.710",14,39,25,2534,1271,12.047
26,"-1","ONE DIRECTION","Steal My Girl",2514,"+199",1232,"-63",10.522,"+0.621",10,18,25,2514,2502,14.883
27,"=","NICO & VINZ","In Your Arms",2417,"+146",805,"+22",12.039,"+0.689",15,115,25,2417,1121,12.039
28,"=","ALESSO","Heroes",2236,"+50",522,"-24",14.784,"+0.184",31,69,26,2236,573,14.784
29,"+1","KIM CESARION","Undressed",1777,"+25",149,"+13",5.803,"+0.120",59,135,29,1777,260,5.803
30,"-1","JAKE MILLER","First Flight Home",1751,"-22",59,"-57",5.57,"-0.054",73,207,28,1776,302,5.767
31,"=","MARY LAMBERT","Secrets",1594,"+32",158,"+9",7.534,"+0.123",40,59,31,1594,260,7.534
32,"=","RIXTON","Wait On Me",1493,"+25",55,"+19",4.211,"+0.054",48,332,32,1493,352,4.215
33,"+2","FERGIE","L.A.LOVE (la la)",1492,"+144",1069,"-14",6.677,"+0.417",6,96,33,1492,1105,6.677
34,"=","FALL OUT BOY","Centuries",1375,"+8",96,"-28",7.633,"-0.072",22,16,34,1375,556,7.705
35,"+2","BEBE REXHA","Can't Stop Drinking About You",1297,"+16",80,"+13",4.395,"+0.023",48,174,35,1297,292,4.412
