"Pos","Pos.","Artist","Title","Spins","Spins.","Bullet","Bullet.","Aud","Aud.","Days","iTunes","PkPos","PkSpins","PkBllt","PkAud"
1,"=","TAYLOR SWIFT","I Knew You Were T...",15947,"+34",627,"-25",125.392,"+0.730",78,"3",1,15947,2452,125.392
2,"=","SWEDISH HOUSE MAF...","Don't You Worry C...",13162,"+133",1776,"-129",98.238,"+1.319",149,"7",2,13162,1905,98.238
3,"=","JUSTIN BIEBER","Beauty And A Beat...",12421,"-58",-300,"-48",86.337,"-0.340",110,"18",2,12731,1998,87.772
4,"=","BRUNO MARS","Locked Out Of Hea...",11746,"-182",-1781,"+39",95.257,"-1.365",127,"9",1,15928,2790,124.488
5,"=","WILL.I.AM & BRITN...","Scream And Shout",11285,"+64",1725,"-364",86.024,"+1.211",72,"4",5,11285,2182,86.024
6,"=","LUMINEERS","Ho Hey",10838,"-168",-1643,"+77",84.127,"-1.404",142,"6",2,13545,1921,101.636
7,"=","PINK","Try",9886,"-23",115,"-47",65.183,"-0.620",100,"21",6,9909,1515,66.33
8,"=","MACKLEMORE & RYAN...","Thrift Shop f/Wan...",8779,"+308",1883,"+162",74.797,"+1.631",79,"1",8,8779,1883,74.797
9,"=","MAROON 5","Daylight",8085,"+146",1096,"+14",58.778,"+1.641",74,"8",9,8085,1101,58.778
10,"=","ALICIA KEYS","Girl On Fire",7645,"-13",297,"-26",49.535,"-0.297",105,"16",9,7658,1171,50.899
11,"=","CALVIN HARRIS","Sweet Nothing f/F...",7321,"+131",903,"+70",63.831,"+0.805",82,"14",11,7321,903,63.831
12,"=","KE$HA","C'mon",7028,"+83",554,"-109",48.574,"+0.428",51,"27",12,7028,1547,48.574
13,"=","JUSTIN TIMBERLAKE","Suit & Tie f/JAY ...",6815,"+10",144,"-37",47.069,"-0.062",22,"11",12,6815,6457,59.334
14,"=","FLO RIDA","I Cry",6635,"-139",-1341,"+205",49.997,"-1.385",143,"38",4,11195,1268,84.885
15,"=","PITBULL","Don't Stop The Pa...",5818,"-83",-510,"-114",34.165,"-0.630",121,"29",12,6363,675,41.893
16,"=","RIHANNA","Diamonds",5545,"-144",-1096,"+64",37.481,"-1.105",132,"48",2,13317,2812,96.67
17,"=","KELLY CLARKSON","Catch My Breath",5443,"-22",133,"-124",35.083,"-0.220",102,"24",17,5489,767,35.338
18,"=","IMAGINE DRAGONS","It's Time",5435,"+44",395,"-54",40.173,"-0.152",135,"23",18,5435,833,41.487
19,"=","THE SCRIPT","Hall Of Fame f/wi...",4949,"+59",443,"+54",25.932,"+0.218",142,"13",18,4949,493,25.932
20,"=","KE$HA","Die Young",4581,"-73",-721,"+72",41.324,"-0.848",133,"61",1,15607,3842,121.911
21,"=","OLLY MURS","Troublemaker f/Fl...",3271,"+43",598,"-95",22.331,"+0.469",50,"33",21,3271,763,22.331
22,"=","BRUNO MARS","When I Was Your M...",3268,"+210",1416,"+12",24.284,"+1.046",21,"5",22,3268,1466,24.284
23,"=","HUNTER HAYES","Wanted",2900,"+40",214,"+34",16.762,"+0.301",114,"35",23,2900,368,16.762
24,"=","OF MONSTERS AND M...","Little Talks",2759,"+77",468,"+32",18.332,"+0.616",79,"22",24,2759,468,18.332
25,"=","CHRIS WALLACE","Remember When (Pu...",2464,"-7",195,"-46",11.791,"+0.126",177,"139",25,2471,332,11.791
26,"+1","MUMFORD & SONS","I Will Wait",2139,"+110",596,"+78",17.252,"+0.536",31,"32",26,2139,596,17.252
27,"-1","ONE DIRECTION","Little Things",1856,"-265",-2244,"+61",10.816,"-1.378",79,"79",17,5162,1166,29.586
28,"=","ONE DIRECTION","Kiss You",1831,"+146",1153,"+48",9.262,"+0.393",14,"90",28,1831,1153,9.262
29,"=","NELLY","Hey Porsche",1708,"+93",673,"+11",10.268,"+0.436",18,"--",29,1708,673,10.268
30,"=","JONN HART","Who Booty f/Frenc...",1543,"-5",145,"-22",6.464,"+0.047",64,"123",29,1548,252,6.464
31,"=","PITBULL","Feel This Moment",1521,"+102",680,"+53",18.149,"+1.164",30,"45",31,1521,680,18.149
32,"+1","RIHANNA","Stay f/Mikky Ekko",1361,"+179",993,"+120",9.383,"+0.839",9,"103",32,1361,993,9.383
33,"-1","BRITT NICOLE","Gold",1295,"+31",253,"-21",4.622,"+0.092",51,"237",32,1295,314,4.622
34,"=","SKYLAR GREY","C'mon Let Me Ride...",1187,"+32",232,"-24",5.073,"+0.001",23,"--",34,1187,381,5.073
35,"+2","NICKI MINAJ","Va Va Voom",1004,"-28",-251,"+23",7.061,"-0.446",109,"136",12,6322,1566,45.452
36,"+2","FUN.","Carry On",1000,"+26",192,"-26",5.01,"+0.150",28,"67",36,1000,289,5.01
37,"-2","THE READY SET","Give Me Your Hand",984,"-107",-585,"-114",3.453,"-0.316",100,"248",28,1598,324,5.631
38,"-2","CONOR MAYNARD","Turn Around f/Ne-...",974,"-69",-364,"-71",3.841,"-0.146",90,"177",30,1369,281,5.078
39,"=","LUDACRIS F/USHER/...","Rest Of My Life",883,"-78",-998,"+131",4.953,"-0.425",85,"184",23,3244,615,24.425
40,"=","MUSE","Madness",849,"+18",192,"-18",2.508,"+0.075",52,"76",39,849,210,2.508
41,"+1","NE-YO","Forever Now",642,"+25",263,"-6",8.956,"+0.606",11,"--",41,642,269,8.956
42,"-1","NEON TREES","Lessons In Love (...",630,"+0",52,"-14",1.692,"-0.033",58,"312",38,630,88,1.865
43,"=","TREY SONGZ","Simply Amazing",562,"+24",237,"-6",4.722,"+0.361",9,"--",43,562,243,4.722
44,"=","AFROJACK & CHRIS ...","As Your Friend",561,"+25",335,"-27",6.114,"+0.579",5,"--",44,561,362,6.114
45,"+1","KENDRICK LAMAR","Swimming Pools (D...",535,"+12",90,"-17",2.135,"+0.026",18,"49",43,535,166,2.279
