"","Pos","Pos+","Artist","Title","Spins","Spins+","Bullet","Bullet+","Aud","Aud+","Days","iTunes","Pk","PkSp","PkBl","PkAu"
"1",1,"=","JOHN LEGEND","All Of Me",16131,"-141",-491,"-91",110.793,"-0.800",110,"4",1,17233,2520,121.78
"2",2,"=","JUSTIN TIMBERLAKE","Not A Bad Thing",15543,"+110",1097,"+35",97.949,"+0.159",85,"19",2,15543,2024,97.949
"3",3,"=","JASON DERULO","Talk Dirty f/2 Chainz",13349,"-133",-1156,"-3",84.295,"-0.006",141,"17/55",1,16827,2775,114.964
"4",4,"=","PARAMORE","Ain't It Fun",12066,"+130",1006,"+3",74.543,"+0.282",100,"18",4,12066,1853,74.543
"5",5,"=","AMERICAN AUTHORS","Best Day Of My Life",10552,"-211",-1014,"-160",52.877,"-1.025",161,"34",4,11803,1116,61.737
"6",6,"+1","IGGY AZALEA","Fancy f/Charlie XCX",10077,"+156",1890,"-20",66.947,"+0.930",59,"2",6,10077,2440,66.947
"7",7,"-1","ED SHEERAN","Sing",10014,"+68",579,"-16",56.387,"+0.100",41,"16",6,10014,2778,56.387
"8",8,"+1","DJ SNAKE & LIL JON","Turn Down For What",9830,"+141",1490,"+33",65.066,"+1.175",120,"6",8,9830,1490,65.066
"9",9,"-1","RIXTON","Me And My Broken Heart",9819,"+41",971,"-114",54.361,"+0.594",78,"29",8,9819,1397,54.361
"10",10,"=","KATY PERRY","Dark Horse",9032,"-186",-1583,"+24",64.226,"-1.988",178,"24",1,17515,2780,123.167
"11",11,"=","PHARRELL WILLIAMS","Happy",8545,"-241",-1962,"-34",50.377,"-1.658",121,"9",1,17173,2414,120.293
"12",12,"=","NAUGHTY BOY","La La La f/Sam Smith",8537,"-67",92,"-136",43.928,"-0.693",127,"36",10,8642,984,45.102
"13",13,"=","KATY PERRY","Birthday",7549,"+63",636,"-115",45.6,"+0.094",43,"15",13,7549,2209,45.6
"14",14,"=","CALVIN HARRIS","Summer",7511,"+193",1440,"+11",57.071,"+1.015",59,"13",14,7511,1521,57.071
"15",15,"=","PITBULL","Wild Wild Love f/GRL",6506,"-25",35,"-57",36.707,"+0.407",78,"23",13,6576,1068,37.119
"16",16,"+1","ARIANA GRANDE","Problem f/Iggy Azalea",6482,"+231",1967,"-162",44.693,"+1.899",19,"1",16,6482,2439,44.693
"17",17,"-1","MKTO","Classic",6345,"+68",282,"+48",31.182,"+0.262",169,"21",16,6345,682,31.182
"18",18,"=","NICO & VINZ","Am I Wrong",6139,"-13",577,"-100",34.892,"-0.057",48,"5",17,6152,1267,34.949
"19",19,"=","TIESTO","Red Lights",5961,"-107",-16,"-134",36.096,"-0.340",87,"--",15,6068,850,36.436
"20",20,"=","5 SECONDS OF SUMMER","She Looks So Perfect",5675,"+9",278,"-44",23.568,"+0.260",56,"25",18,5675,1186,23.568
"21",21,"=","DISCLOSURE","Latch f/Sam Smith",3938,"+73",595,"+108",25.615,"+0.094",106,"26",21,3938,595,25.615
"22",22,"=","NEON TREES","Sleeping With A Friend",3795,"+47",309,"+33",15.919,"+0.550",103,"58",21,3795,507,15.919
"23",23,"=","MAGIC!","Rude",3491,"+185",892,"+55",24.812,"+1.399",33,"14",23,3491,892,24.812
"24",24,"=","ONE DIRECTION","You & I",2647,"+37",458,"-76",10.173,"+0.045",24,"115",24,2647,850,10.173
"25",25,"=","KATY TIZ","The Big Bang",2330,"-14",-19,"-91",11.571,"-0.424",54,"129",25,2363,878,13.692
"26",26,"=","KONGOS","Come With Me Now",2312,"+81",298,"+39",8.566,"+0.787",31,"37",26,2312,628,8.566
"27",27,"+1","SHAKIRA","Empire",1998,"+54",261,"-32",10.532,"+0.316",52,"27",27,1998,494,10.532
"28",28,"-1","MARTIN GARRIX","Animals",1903,"-149",-982,"-9",17.419,"-0.318",169,"64",12,7393,993,43.39
"29",29,"=","SAM SMITH","Stay With Me",1828,"+213",1433,"+180",13.882,"+1.572",7,"31",29,1828,1433,13.882
"30",30,"+1","CHRISTINA PERRI","Human",1469,"+32",94,"+25",5.425,"+0.129",69,"41",30,1469,226,5.425
"31",31,"-1","ALOE BLACC","The Man",1378,"-88",-455,"+13",5.368,"-0.500",117,"47",8,9064,1722,43.362
"32",32,"+1","AFROJACK","Ten Feet Tall f/Wrabel",1369,"+71",288,"+82",4.874,"+0.256",50,"308",32,1369,288,4.874
"33",33,"+2","JASON DERULO","Wiggle f/Snoop Dogg",1362,"+92",659,"+4",5.439,"+0.509",10,"7",33,1362,676,5.439
"34",34,"+2","AJR","I'm Ready",1288,"+73",346,"+77",3.038,"+0.427",38,"136",34,1288,346,3.038
"35",35,"-1","HOT CHELLE RAE","Don't Say Goodnight",1244,"-29",-213,"-38",4.937,"+0.209",73,"300",31,1487,225,6.003
