"","Pos","Pos+","Artist and Title","Spins","Spins+","Bullet","Bullet+","Aud","Aud+","Days","iTunes","PkPos","PkSpins","PkBllt","PkAud"
"1",1,"=","WANTED Glad You Came",13677,64,766,-54,99.279,0.716,94,"8",1,13677,1363,99.279
"2",2,"=","FUN. We Are Young f/Janelle Monae",13112,173,1487,-81,100.358,0.878,49,"2",2,13112,2738,100.358
"3",3,"=","KELLY CLARKSON Stronger (What Doesn't Ki...",12086,-34,-476,92,89.58,-0.305,94,"15",1,13549,2321,99.332
"4",4,"=","KATY PERRY Part Of Me",11552,110,1082,-77,75.145,0.588,58,"11",4,11552,3625,75.145
"5",5,"=","GYM CLASS HEROES Ass Back Home",10148,-142,-743,-67,69.988,-0.843,139,"28",4,11001,1379,73.574
"6",6,"=","DAVID GUETTA Turn Me On f/Nicki Minaj",9884,-302,-1896,-144,71.291,-2.824,122,"42",2,12506,1674,92.019
"7",7,"=","FLO RIDA Wild Ones f/Sia",8569,212,1306,67,64.039,1.675,67,"9",7,8569,1306,64.039
"8",8,"+1","CALVIN HARRIS Feel So Close",7602,75,694,-29,54.79,0.277,62,"17",8,7602,1329,54.79
"9",9,"-1","DRAKE Take Care f/Rihanna",7538,2,231,-43,59.72,0.403,95,"23",8,7538,1220,59.72
"10",10,"=","NICKI MINAJ Starships",7153,111,782,-22,52.96,1.138,57,"10/48",10,7153,1834,52.96
"11",11,"=","ONE DIRECTION What Makes You Beautiful",7037,142,1016,50,49.513,1.388,42,"3",11,7037,1579,49.513
"12",12,"=","JUSTIN BIEBER Boyfriend",6884,205,1830,-95,49.471,1.165,16,"4",12,6884,4726,49.471
"13",13,"=","ADELE Set Fire To The Rain",6492,-145,-1790,161,46.937,-1.652,138,"30",1,13928,2301,95.946
"14",14,"=","ADELE Rumour Has It",5789,164,1452,-62,37.779,1.687,38,"27",14,5789,1514,37.779
"15",15,"=","GOTYE Somebody That I Used To Know",5404,136,1332,-114,38.459,0.78,41,"1",15,5404,1560,38.459
"16",16,"=","KARMIN Broken Hearted",4985,33,419,-36,30.109,0.41,52,"25",16,4985,936,30.109
"17",17,"=","TRAIN Drive By",4740,51,493,-63,27.15,0.451,87,"13",17,4740,601,27.15
