"","Pos","Pos+","Artist","Title","Spins","Spins+","Bullet","Bullet+","Aud","Aud+","Days","iTunes","PkPos","PkSpins","PkBllt","PkAud"
"1",1,"=","ROBIN THICKE","Blurred Lines f/P...",16388,"-21",-206,"+28",111.731,"-0.138",104,"2",1,16771,2544,113.5
"2",2,"=","MAROON 5","Love Somebody",13850,"+82",902,"-31",87.468,"+0.023",98,"33",2,13850,1278,87.468
"3",3,"=","ZEDD","Clarity f/Foxes",13625,"+120",578,"+68",89.698,"-0.088",157,"17",3,13625,1183,90.102
"4",4,"=","IMAGINE DRAGONS","Radioactive",12736,"-292",-1173,"-307",85.131,"-0.951",130,"9",2,14606,2069,92.777
"5",5,"+1","MACKLEMORE & RYAN...","Same Love f/Mary ...",10430,"+76",624,"-36",71.037,"+0.876",89,"13",5,10430,1815,71.037
"6",6,"-1","BRUNO MARS","Treasure",10416,"-198",-848,"-162",58.632,"-0.894",102,"21/71",5,11434,2114,69.467
"7",7,"=","CALVIN HARRIS F/E...","I Need Your Love",10328,"+45",99,"+1",65.856,"-0.984",138,"36",6,10328,1386,72.137
"8",8,"=","CAPITAL CITIES","Safe And Sound",9823,"+126",936,"+43",66.518,"+0.969",122,"10",8,9823,1083,66.518
"9",9,"=","ANNA KENDRICK","Cups (Pitch Perfe...",9537,"+36",173,"-19",58.452,"-0.048",146,"14",9,9537,992,59.103
"10",10,"=","MILEY CYRUS","We Can't Stop",8735,"+30",293,"-24",50.384,"+0.512",77,"7",10,8735,1276,50.384
"11",11,"=","JASON DERULO","The Other Side",8272,"-349",-2265,"-186",48.568,"-1.094",124,"45",5,11323,2399,66.105
"12",12,"=","DAFT PUNK","Get Lucky",7863,"-192",-2367,"+249",55.012,"-0.963",121,"19",2,14968,2173,99.686
"13",13,"=","LANA DEL REY","Summertime Sadnes...",7702,"+276",1889,"-6",52.226,"+1.732",49,"12/27",13,7702,1895,52.226
"14",14,"=","JUSTIN TIMBERLAKE","Take Back The Nig...",6816,"+45",236,"+21",38.152,"-0.335",40,"85",13,6816,3722,40.113
"15",15,"=","KATY PERRY","Roar",6812,"+353",3392,"-387",47.528,"+1.537",10,"1",15,6812,6098,53.27
"16",16,"=","JAY Z","Holy Grail f/Just...",5235,"+179",919,"+88",33.675,"+1.109",48,"5",16,5235,2095,33.675
"17",17,"=","ONE DIRECTION","Best Song Ever",4551,"+47",327,"-24",21.209,"+0.352",32,"16",17,4551,1660,21.209
"18",18,"=","SELENA GOMEZ","Come & Get It",4256,"-72",-493,"+42",27.593,"-0.780",134,"46",1,14547,2034,86.045
"19",19,"=","PHILLIP PHILLIPS","Gone, Gone, Gone",4078,"+44",328,"-13",23.036,"+0.193",85,"24",19,4078,462,23.036
"20",20,"+3","LADY GAGA","Applause",4016,"+360",2722,"-37",29.417,"+1.135",9,"4",20,4016,3922,34.077
