"Pos","Pos.","Artist","Title","Spins","Spins.","Bullet","Bullet.","Aud","Aud.","Days","iTunes","PkPos","PkSpins","PkBllt","PkAud"
1,"=","MACKLEMORE & RYAN...","Can't Hold Us f/R...",15016,-73,-943,133,101.628,-1.246,105,"5",1,16503,2448,112.279
2,"=","SELENA GOMEZ","Come & Get It",14066,49,629,-170,84.604,-0.002,79,"9",2,14066,2034,84.606
3,"+2","DAFT PUNK","Get Lucky",12583,105,1719,-217,79.471,1.517,66,"3",3,12583,2173,79.471
4,"=","JUSTIN TIMBERLAKE","Mirrors",12572,-145,-1622,82,92.465,-0.264,97,"16",1,16201,3114,111.865
5,"-2","ICONA POP","I Love It f/Charl...",12430,-381,-1699,-240,81.977,-2.237,139,"20",2,14326,1359,93.264
6,"=","ROBIN THICKE","Blurred Lines f/P...",11325,242,2058,-90,77.793,1.531,49,"1",6,11325,2498,77.793
7,"=","IMAGINE DRAGONS","Radioactive",10947,226,2044,-25,67.06,1.35,75,"4",7,10947,2069,67.06
8,"=","FLORIDA-GEORGIA L...","Cruise",10162,1,380,-127,52.721,-0.006,93,"6/26",6,10162,1411,52.727
9,"=","FALL OUT BOY","My Songs Know Wha...",9074,-2,-79,17,50.825,-0.795,137,"10",8,9172,1015,52.286
10,"=","JASON DERULO","The Other Side",8709,35,485,-26,52.437,0.362,69,"21",9,8709,2399,52.437
11,"=","BRUNO MARS","Treasure",8521,51,596,-35,52.253,0.577,47,"7/39",11,8521,2114,52.253
12,"+1","ZEDD","Clarity f/Foxes",8431,140,1036,43,63.573,0.829,102,"12",12,8431,1183,63.573
13,"-1","PINK","Just Give Me A Re...",8171,-189,-1511,55,55.937,-1.352,127,"14",1,15624,1949,106.133
14,"=","ARIANA GRANDE","The Way f/Mac Mil...",7007,-162,-497,-67,36.098,-1.026,88,"15",11,7681,1373,40.497
15,"=","CALVIN HARRIS F/E...","I Need Your Love",6669,108,1256,-91,47.89,0.568,83,"27",15,6669,1386,47.89
16,"+1","MAROON 5","Love Somebody",6181,57,758,-132,35.125,0.94,43,"17",16,6181,1161,35.125
17,"-1","MARIAH CAREY","#Beautiful f/Migu...",6155,-61,-245,-37,32.735,-0.33,52,"25/89",14,6467,3429,35.886
18,"=","ANNA KENDRICK","Cups (Pitch Perfe...",5171,71,806,-96,34.013,0.328,91,"13",18,5171,902,34.013
19,"=","DEMI LOVATO","Heart Attack",4821,-126,-1254,125,29.724,-0.157,119,"47",4,12179,2482,74.905
20,"+1","CAPITAL CITIES","Safe And Sound",3744,136,1083,11,24.833,0.325,67,"31",20,3744,1083,24.833
21,"-1","ED SHEERAN","Lego House",3657,-54,-185,-18,19.529,-0.623,109,"53",20,3897,788,21.532
