"Pos","Pos.","Artist.and.Title","Spins","Spins.","Bullet","Bullet.","Aud","Aud.","Days","iTunes","PkPos","PkSpins","PkBllt","PkAud"
1,"=","GOTYE Somebody That I Used To Know",14111,"-77",335,"-232",105.002,"-0.608",86,"3",1,14242,2018,106.394
2,"=","FUN. We Are Young f/Janelle Monae",12749,"-127",-762,"-30",95.323,"-0.872",94,"8",1,14439,2738,110.772
3,"+1","NICKI MINAJ Starships",12040,"+6",248,"-28",87.446,"-0.061",102,"12/36",3,12071,1834,87.938
4,"-1","FLO RIDA Wild Ones f/Sia",11940,"-150",-551,"-154",89.745,"-1.063",112,"10",2,12595,1940,93.589
5,"=","ONE DIRECTION What Makes You Beautiful",11326,"-39",322,"-138",75.898,"+0.023",87,"11",5,11365,1579,75.898
6,"=","CARLY RAE JEPSEN Call Me Maybe",10695,"+179",1549,"-46",80.795,"+1.291",76,"2",6,10695,1595,80.795
7,"=","WANTED Glad You Came",9543,"-139",-713,"+10",74.071,"-1.437",139,"20",1,13712,1363,101.962
8,"=","MAROON 5 Payphone f/Wiz Khalifa",9312,"+225",1137,"+75",67.232,"+1.598",40,"4",8,9312,3415,67.232
9,"=","JUSTIN BIEBER Boyfriend",6693,"-5",-30,"-1",42.546,"+0.456",61,"7",9,7937,4726,51.492
10,"=","KARMIN Broken Hearted",6586,"+38",399,"+5",41.74,"+0.841",97,"14",10,6586,936,41.74
11,"=","USHER Scream",6576,"+58",937,"-138",44.5,"+0.451",30,"9",11,6576,2323,44.5
12,"+2","RIHANNA Where Have You Been",6222,"+99",881,"-13",46.825,"+1.300",41,"6",12,6222,1884,46.825
13,"=","KATY PERRY Part Of Me",6197,"-118",-1249,"+51",48.908,"-1.120",103,"42",3,12039,3625,78.553
14,"-2","ADELE Rumour Has It",6121,"-210",-1420,"-43",36.245,"-0.866",83,"44",8,8497,1514,56.313
15,"=","TRAIN Drive By",6111,"-9",36,"-60",35.298,"-0.095",132,"13",14,6123,601,35.393
16,"=","KELLY CLARKSON Stronger (What Doesn't Ki...",5948,"-32",-461,"+126",40.447,"-1.158",139,"26",1,13549,2321,99.332
17,"=","PITBULL Back In Time",5190,"+79",378,"+39",31.412,"+0.401",58,"5",17,5190,925,31.412
18,"+1","ELLIE GOULDING Lights",5091,"+112",719,"-9",33.289,"+0.661",106,"19",18,5091,786,33.289
19,"-1","CALVIN HARRIS Feel So Close",5002,"-56",-670,"+118",36.031,"-0.553",107,"34",7,8145,1329,55.352
20,"+1","DAVID GUETTA Titanium f/Sia",3778,"+93",649,"+39",27.236,"+0.728",48,"16",20,3778,694,27.236
21,"-1","DRAKE Take Care f/Rihanna",3626,"-116",-483,"-54",30.079,"-0.920",140,"72",8,7620,1220,60.618
22,"=","DEMI LOVATO Give Your Heart A Break",3429,"+0",156,"-30",22.455,"+0.120",87,"35",21,3429,665,22.455
23,"=","GYM CLASS HEROES Fighter f/Ryan Tedder",3329,"+120",1334,"-73",19.164,"+0.587",26,"48",23,3329,1441,19.164
24,"=","HAVANA BROWN We Run The Night f/Pitbull",2584,"+7",259,"-15",20.409,"+0.224",104,"51",24,2584,278,20.409
25,"+1","RITA ORA How We Do (Party)",2099,"+40",354,"+11",11.576,"+0.026",30,"140",25,2099,620,11.576
26,"-1","JENNIFER LOPEZ Dance Again f/Pitbull",2035,"-175",-1473,"+49",11.324,"-1.119",57,"23",17,4851,2243,30.831
27,"=","CHRIS RENE Young Homie",1903,"-30",4,"-56",8.739,"-0.048",76,"135",25,1933,226,8.787
28,"=","CALVIN HARRIS Let's Go f/Ne-Yo",1571,"+51",450,"-3",14.442,"+0.470",28,"104",28,1571,475,14.442
29,"=","KIRKO BANGZ Drank In My Cup",1417,"+13",230,"-52",6.832,"+0.236",53,"67",29,1417,312,6.832
30,"+1","ONE DIRECTION One Thing",1352,"+44",457,"-33",8.411,"-0.037",20,"68",30,1352,552,8.448
31,"-1","HOT CHELLE RAE Honestly",1313,"-15",86,"-22",5.844,"-0.082",55,"148",30,1339,284,5.972
32,"=","DRAKE The Motto f/Lil Wayne",1302,"+5",-158,"+58",13.001,"-0.064",97,"39",25,2047,321,19.147
33,"=","TAYLOR SWIFT Eyes Open",1189,"-94",-501,"-18",5.767,"-0.402",62,"52",20,3925,1442,22.308
34,"=","NEON TREES Everybody Talks",1072,"-5",44,"-13",5.316,"+0.107",47,"32",33,1077,211,5.316
35,"+7","KATY PERRY Wide Awake",1067,"+287",978,"+267",8.467,"+2.138",4,"17",35,1067,978,8.467
36,"-1","GROUPLOVE Tongue Tied",1051,"+18",136,"-4",4.861,"+0.110",32,"74",35,1051,284,4.861
37,"+1","THE WANTED Chasing The Sun",1036,"+43",385,"-5",9.093,"+0.141",22,"106",37,1036,423,9.093
38,"+1","B.O.B Both Of Us f/Taylor Swift",995,"+41",409,"-37",5.899,"+0.363",13,"105",38,995,486,5.899
39,"-3","B.O.B So Good",954,"-71",-640,"-8",4.207,"-0.233",84,"38",18,4675,1013,31.923
40,"=","JASON MRAZ I Won't Give Up",914,"+13",85,"+5",4.364,"+0.047",41,"--",36,914,210,4.364
41,"-4","NEON HITCH F U Betta",902,"-100",-659,"-20",4.791,"-0.471",83,"--",28,1758,247,7.978
42,"-1","COLDPLAY Paradise",890,"-7",78,"-31",5.988,"+0.005",66,"56",37,897,255,5.988
43,"+1","CHER LLOYD Want U Back",739,"+9",199,"-25",3.221,"+0.137",14,"96",43,739,335,3.221
