"","Pos","Pos+","Artist","Title","Spins","Spins+","Bullet","Bullet+","Aud","Aud+","Days","iTunes","Pk","PkSp","PkBl","PkAu"
"1",1,"=","JUSTIN BIEBER","Sorry",19177,19,1356,-218,125.451,0.525,59,3,1,19177,3902,125.451
"2",2,"=","ADELE","Hello",18615,-74,-279,-36,122.136,-0.384,58,1,1,19167,4705,124.831
"3",3,"=","SELENA GOMEZ","Same Old Love",17469,-66,1111,-348,106.443,0.148,96,6,3,17535,1774,106.443
"4",4,"=","ALESSIA CARA","Here",14976,190,1467,12,94.625,0.82,154,16,4,14976,1467,94.625
"5",5,"=","ELLIE GOULDING","On My Mind",14087,100,621,125,80.235,0.422,94,31,4,14087,3457,82.642
"6",6,"=","MEGHAN TRAINOR","Like I'm Gonna Lose You",13110,171,1055,86,80.227,1.126,174,9,6,13110,1275,80.227
"7",7,"=","THE WEEKND","In The Night",10710,104,1195,-119,65.401,0.779,38,13,7,10710,3011,65.401
"8",8,"=","SHAWN MENDES","Stitches",10393,-203,-1328,-79,74.7,-0.69,212,18,1,17999,2130,108.715
"9",9,"=","DRAKE","Hotline Bling",10139,-391,-2550,-71,61.529,-1.875,97,4,2,16016,2377,99.499
"10",10,"=","DEMI LOVATO","Confident",8846,106,436,62,47.026,0.192,80,27,10,8846,1761,47.026
"11",11,"=","ONE DIRECTION","Perfect",8280,137,850,97,40.186,0.271,63,24,11,8280,1211,40.186
"12",12,"=","TAYLOR SWIFT","Wildest Dreams",7827,-123,-1268,205,54.108,-0.485,115,33,1,18848,3531,112.715
"13",13,"+1","THE CHAINSMOKERS","Roses f/Rozes",7620,138,1185,-90,41.161,0.848,84,8,13,7620,1619,41.161
"14",14,"+1","DAYA","Hide Away",7439,49,673,-21,38.95,0.426,126,23,14,7439,851,38.95
"15",15,"-2","ELLE KING","Ex's and Oh's",7262,-341,-2452,-58,44.798,-1.444,128,19,7,12070,1468,71.394
"16",16,"+2","TWENTY ONE PILOTS","Stressed Out",6343,228,1684,61,36.533,1.611,35,5,16,6343,1684,36.533
"17",17,"-1","JUSTIN BIEBER","What Do You Mean?",6275,-102,-857,40,54.231,-0.217,114,12,1,18691,5900,114.523
"18",18,"-1","THE WEEKND","The Hills",6219,-120,-753,-54,48.861,-0.529,140,28,2,17451,2705,105.256
"19",19,"=","SHAWN MENDES & CAMILA CABELLO","I Know What You Did Last...",5710,167,1137,-199,28.589,0.638,26,32,19,5710,1989,28.589
"20",20,"=","JUSTIN BIEBER","Love Yourself",5430,420,2844,129,37.224,2.05,16,2,20,5430,2844,37.224
"21",21,"=","GWEN STEFANI","Used To Love You",5106,107,539,8,21.993,0.385,52,51,19,5106,1038,21.993
"22",22,"=","DNCE","Cake By The Ocean",4370,17,367,-123,18.447,0.368,81,25,22,4370,613,18.447
"23",23,"=","FALL OUT BOY","Irresistible f/Demi Lovato",3737,11,415,-13,16.438,-0.219,53,137,23,3737,560,16.657
"24",24,"+1","CHARLIE PUTH","One Call Away",3533,121,650,53,15.721,0.483,41,36,24,3533,819,15.721
"25",25,"+1","ONE DIRECTION","Drag Me Down",3093,-39,-321,70,21.689,-0.386,142,43,5,10402,3358,53.211
"26",26,"-2","ARIANA GRANDE","Focus",3081,-420,-3331,132,10.429,-1.708,51,47,13,8129,5117,41.927
"27",27,"=","HALSEY","New Americana",2993,11,397,-73,9.168,-0.089,84,76,27,2993,537,9.257
"28",28,"+1","FLO RIDA","My House",2703,145,644,79,10.789,0.742,62,11,28,2703,644,10.789
"29",29,"+1","TORI KELLY","Hollow",2576,39,350,-49,9.896,0.129,42,69,29,2576,501,9.896
"30",30,"+1","X AMBASSADORS","Renegades",2439,-26,-138,91,11.715,-0.419,132,81,8,9986,1573,48.866
"31",31,"-3","FETTY WAP","679 f/Remy Boyz...",2375,-184,-1318,-48,13.37,-0.923,105,22,19,5210,769,28.742
"32",32,"=","NELLY","The Fix f/Jeremih",2320,35,193,11,9.657,0.034,64,55,30,2320,341,9.657
"33",33,"=","ROBIN SCHULZ","Sugar f/Francesco Yates",1857,50,447,-4,11.049,0.442,23,231,33,1857,451,11.049
"34",34,"+1","POST MALONE","White Iverson",1720,69,302,40,6.562,0.344,35,30,34,1720,302,6.562
"35",35,"-1","CHRIS BROWN","Zero",1694,16,89,-33,6.905,0.213,54,102,33,1694,391,6.905
"36",36,"+3","ADELE","When We Were Young",1628,208,1174,137,13.724,1.189,4,20,36,1628,1174,13.724
"37",37,"+3","JASON DERULO","Get Ugly",1609,197,901,127,7.359,0.881,7,164,37,1609,901,7.359
"38",38,"-2","RACHEL PLATTEN","Stand By You",1557,-8,188,-22,6.656,0.033,51,44,36,1565,227,6.656
"39",39,"-1","CALVIN HARRIS + DISCIPLES","How Deep Is Your Love",1494,41,-129,61,15.611,0.309,147,111,14,7390,1033,48.997
"40",40,"-3","PENTATONIX","Can't  Sleep Love",1436,-27,-15,-55,5.385,-0.238,73,181,35,1487,266,5.792
"41",41,"=","TINASHE","Player f/Chris Brown",1401,43,201,47,5.962,0.037,35,397,40,1401,316,6.736
"42",42,"=","TRAVI$ SCOTT","Antidote",1390,33,298,-10,7.001,-0.027,21,34,40,1390,308,7.028
"43",43,"+1","ANDY GRAMMER","Good To Be Alive (Hallelujah)",1223,14,87,2,3.203,0.069,68,41,42,1223,177,3.203
"44",44,"-1","R. CITY","Make Up f/Chloe Angelides",1209,-24,120,-57,7.486,-0.164,14,292,42,1260,348,8
"45",45,"+1","BORNS","Electric Love",1165,-29,145,-49,3.184,-0.134,21,357,44,1194,225,3.318
"46",46,"-1","DIPLO & SLEEPY TOM","Be Right There",1151,-51,104,-92,7.898,-0.14,27,234,44,1202,207,8.038
"47",47,"=","5 SECONDS OF SUMMER","Hey Everybody!",1047,-147,-1211,-46,3.565,-0.613,70,711,23,3540,1074,12.912
"48",48,"+2","DAVID GUETTA","Bang My Head f/Sia",989,77,211,103,5.482,0.468,10,582,48,989,211,5.482
"49",49,"-1","DAWIN","Dessert",976,-13,28,-38,4.191,-0.114,27,88,46,989,118,4.548
"50",50,"-1","JUSTIN TIMBERLAKE","Drink You Away",958,37,370,-20,3.886,0.191,2,96,49,958,390,3.886
