"","Pos","Pos+","Artist and Title","Spins","Spins+","Bullet","Bullet+","Aud","Aud+","Days","iTunes","PkPos","PkSpins","PkBllt","PkAud"
"1",1,"=","FUN. We Are Young f/Janelle Monae",14384,-24,-15,-6,110.329,-0.443,71,"--",1,14439,2738,110.772
"2",2,"=","WANTED Glad You Came",12722,-240,-745,-195,94.048,-0.823,116,"--",1,13712,1363,101.962
"3",3,"=","FLO RIDA Wild Ones f/Sia",12161,107,482,60,87.3,1.017,89,"--",3,12161,1940,87.3
"4",4,"=","KATY PERRY Part Of Me",11145,-256,-875,-236,76.212,-0.821,80,"--",3,12039,3625,78.553
"5",5,"=","GOTYE Somebody That I Used To Know",10282,279,1881,-11,80.714,1.94,63,"1",5,10282,1892,80.714
"6",6,"=","NICKI MINAJ Starships",9841,171,914,-2,74.968,0.376,79,"--",5,9841,1834,74.968
"7",7,"=","ONE DIRECTION What Makes You Beautiful",9697,154,862,14,65.084,1.528,64,"--",6,9697,1579,65.084
"8",8,"=","KELLY CLARKSON Stronger (What Doesn't Ki...",8469,-46,-717,160,65.986,-0.529,116,"--",1,13549,2321,99.332
"9",9,"=","ADELE Rumour Has It",8388,27,294,-28,53.163,-0.191,60,"--",9,8388,1514,55.764
"10",10,"=","CALVIN HARRIS Feel So Close",8021,-94,-76,-66,53.958,-0.599,84,"--",7,8145,1329,55.352
"11",11,"=","JUSTIN BIEBER Boyfriend",7792,-54,-141,-50,46.881,-0.403,38,"--",9,7937,4726,51.492
"12",12,"=","CARLY RAE JEPSEN Call Me Maybe",6887,131,857,-11,47.789,0.772,53,"--",12,6887,1298,47.789
"13",13,"=","DRAKE Take Care f/Rihanna",5740,-146,-1256,16,43.287,-1.09,117,"--",8,7620,1220,60.618
"14",14,"=","KARMIN Broken Hearted",5721,30,26,-1,33.824,0.175,74,"--",14,5727,936,34.447
"15",15,"+1","MAROON 5 Payphone f/Wiz Khalifa",5674,143,1359,-190,42.136,1.016,17,"--",15,5674,3415,42.136
"16",16,"-1","TRAIN Drive By",5630,15,109,-44,33.036,0.043,109,"--",15,5630,601,33.036
"17",17,"=","DAVID GUETTA Turn Me On f/Nicki Minaj",5182,-157,-1298,1,41.907,-0.144,144,"--",2,12506,1674,92.019
"18",18,"=","JENNIFER LOPEZ Dance Again f/Pitbull",4808,4,153,-24,30.49,-0.15,34,"--",18,4829,2243,30.831
"19",19,"=","B.O.B So Good",4092,-221,-512,-208,24.096,-2.007,61,"--",18,4675,1013,31.923
"20",20,"+1","PITBULL Back In Time",3642,86,898,-27,19.368,0.285,35,"--",20,3642,925,19.368
"21",21,"-1","TAYLOR SWIFT Eyes Open",3603,-192,-301,-218,18.471,-1.126,39,"--",20,3925,1442,22.308
"22",22,"=","ELLIE GOULDING Lights",2851,90,551,14,18.082,0.476,83,"--",22,2851,551,18.082
"23",23,"+2","RIHANNA Where Have You Been",2367,254,1183,141,18.814,1.234,18,"--",23,2367,1183,18.814
"24",24,"=","DEMI LOVATO Give Your Heart A Break",2327,88,356,56,15.94,0.367,64,"--",24,2327,362,15.94
"25",25,"-2","WIZ KHALIFA/SNOOP DOGG Young, Wild & Fre...",2222,-88,-379,-35,14.305,-0.419,161,"--",10,7182,1174,48.863
"26",26,"+2","USHER Scream",2119,405,2119,405,24.842,3.169,7,"--",26,2119,2119,24.842
"27",27,"-1","DRAKE The Motto f/Lil Wayne",1991,0,-25,-17,17.73,-0.288,74,"--",25,2047,321,19.147
"28",28,"-1","HAVANA BROWN We Run The Night f/Pitbull",1874,11,246,11,14.507,0.298,81,"--",26,1874,246,14.507
"29",29,"+1","DAVID GUETTA Titanium f/Sia",1768,125,600,59,12.261,0.834,25,"--",29,1768,600,12.261
"30",30,"-1","NEON HITCH F U Betta",1660,-4,201,-46,6.811,0.151,60,"--",28,1664,247,6.811
"31",31,"=","CHRIS RENE Young Homie",1552,12,122,-9,6.492,-0.01,53,"--",29,1552,213,6.502
"32",32,"=","K'NAAN F/NELLY FURTADO Is Anybody Out Th...",1168,-79,-430,-55,4.506,-0.248,60,"--",27,1740,461,9.538
"33",33,"=","CHRIS BROWN Turn Up The Music",1147,-1,-392,66,10.421,-0.173,92,"--",17,4894,987,33.507
"34",34,"=","HOT CHELLE RAE Honestly",1079,20,124,7,4.28,0.065,32,"--",34,1079,284,4.28
"35",35,"+1","RITA ORA How We Do (Party)",834,90,620,23,4.992,0.673,7,"--",35,834,620,4.992
"36",36,"-1","RIHANNA Talk That Talk f/Jay Z",831,-19,-196,0,6.221,-0.207,86,"--",24,2226,339,12.882
"37",37,"=","NEON TREES Everybody Talks",729,20,183,-16,2.74,0.131,24,"--",36,729,211,2.74
"38",38,"=","KIRKO BANGZ Drank In My Cup",663,38,256,25,3.545,0.203,30,"--",38,663,256,3.545
