"","Pos","Pos+","Artist and Title","Spins","Spins+","Bullet","Bullet+","Aud","Aud+","Days","iTunes","PkPos","PkSpins","PkBllt","PkAud"
"1",1,"=","MAROON 5 F/CHRISTINA AGUILERA Moves Like...",13613,66,241,-59,90.188,0.523,83,"3",1,13613,1893,90.188
"2",2,"=","GYM CLASS HEROES Stereo Hearts f/Adam Le...",10929,240,1600,4,64.804,1.619,93,"7",2,10929,1600,64.804
"3",3,"=","BAD MEETS EVIL Lighters f/Bruno Mars",10510,-172,-1118,-94,63.675,-1.388,96,"20",2,11835,1599,78.403
"4",4,"=","FOSTER THE PEOPLE Pumped Up Kicks",10487,129,677,-33,62.448,0.362,78,"4",3,10487,1302,62.448
"5",5,"=","ADELE Someone Like You",9778,353,1898,66,70.728,1.708,54,"2",5,9778,1982,70.728
"6",6,"+1","COBRA STARSHIP You Make Me Feel... f/Sab...",8706,130,440,51,56.469,1.183,108,"13",6,8706,1017,56.469
"7",7,"-1","BRITNEY SPEARS I Wanna Go",8661,-230,-1777,-4,56.17,-0.985,108,"46",1,12853,1768,82.422
"8",8,"+1","LMFAO Party Rock Anthem",8138,-63,-646,64,52.755,-0.449,142,"10",1,14043,1859,94.193
"9",9,"-1","KATY PERRY Last Friday Night (T.G.I.F.)",8095,-169,-1786,123,46.257,-1.191,125,"43",1,14935,2322,96.531
"10",10,"=","NICKI MINAJ Super Bass",7677,-216,-1669,-10,52.273,-1.054,142,"27",3,12009,1188,73.23
"11",11,"=","RIHANNA Cheers (Drink To That)",7518,-160,-558,-152,37.483,-1.425,64,"12",10,8085,1594,43.942
"12",12,"+1","LADY GAGA You And I",7209,23,196,-27,41.56,0.215,52,"11",12,7215,1553,41.69
"13",13,"-1","PITBULL Give Me Everything f/Ne-Yo",7154,-75,-629,-31,49.602,-0.696,142,"32",1,14233,1811,95.596
"14",14,"=","DEV In The Dark",6358,44,176,-51,41.828,0.692,63,"14",14,6358,1224,41.828
"15",15,"+1","DAVID GUETTA Without You f/Usher",6142,195,1191,69,39.229,1.106,34,"8",15,6142,1586,39.229
"16",16,"-1","ONEREPUBLIC Good Life",5836,-127,-970,66,36.313,-1.195,142,"39",6,9571,978,57.364
"17",17,"=","JASON DERULO It Girl",4720,81,583,-10,22.717,0.264,43,"15",17,4720,1048,22.717
"18",18,"=","KELLY CLARKSON Mr. Know It All",3890,111,812,-21,21.423,0.455,26,"23",18,3890,1093,21.423
"19",19,"=","THE SCRIPT Nothing",3829,53,277,58,18.737,0.293,62,"26",18,3829,722,18.737
"20",20,"+1","LMFAO Sexy And I Know It",3794,186,1171,28,22.625,0.95,34,"5",20,3794,1171,22.625
"21",21,"-1","ALEXANDRA STAN Mr. Saxobeat",3749,102,301,50,30.171,1.136,68,"29",20,3749,567,30.171
"22",22,"=","LIL WAYNE How To Love",3378,-62,-785,50,24.458,-0.242,117,"18",9,8047,1328,45.275
"23",23,"+1","ANDY GRAMMER Keep Your Head Up",2937,32,214,-1,11.391,0.191,96,"80",23,2937,355,11.391
"24",24,"-1","IYAZ Pretty Girls",2762,-244,-1537,-107,11.631,-0.993,117,"60",17,4770,659,22.767
"25",25,"=","LADY GAGA The Edge Of Glory",2654,7,-542,113,15.865,-0.029,142,"47",3,11672,2193,68.045
"26",26,"=","AFROJACK Take Over Control f/Eva Simons",2456,-78,-331,-71,18.377,-0.187,102,"58",25,2836,435,23.455
"27",27,"=","NEW BOYZ Better With The Lights Off",2409,20,255,-53,8.452,0.17,56,"42",27,2409,423,8.452
"28",28,"=","KELLY ROWLAND Motivation f/Lil Wayne",1890,-202,-988,-124,8.988,-0.787,87,"61",21,2998,415,15.279
"29",29,"=","PATRICK STUMP This City f/Lupe Fiasco",1718,45,193,16,8.002,0.185,33,"142",29,1718,386,8.002
"30",30,"=","THE BAND PERRY If I Die Young",1607,-53,-1145,144,10.765,-0.095,142,"28",11,6052,768,32.555
"31",31,"=","SELENA GOMEZ & THE SCENE Love You Like A...",1518,15,202,-31,7.06,0.073,38,"37",31,1518,306,7.06
"32",32,"+1","LLOYD Dedication To My Ex...",1276,53,266,14,4.764,0.088,27,"163",32,1276,315,4.764
"33",33,"-1","MATT NATHANSON Faster",1275,23,112,21,4.717,0.119,80,"107",32,1275,166,4.717
"34",34,"+5","RIHANNA We Found Love f/Calvin Harris",1130,148,977,-5,12.337,0.279,5,"6",34,1130,982,12.337
"35",35,"-1","GAVIN DEGRAW Not Over You",1123,32,293,-9,3.908,0.217,36,"--",34,1123,310,3.908
"36",36,"+2","NICKI MINAJ Fly f/Rihanna",1110,117,594,42,5.475,0.309,12,"56",36,1110,594,5.475
"37",37,"-1","DEMI LOVATO Skyscraper",1079,11,-43,-6,6.366,0.255,49,"--",35,1122,194,6.477
"38",38,"-3","WIZ KHALIFA No Sleep",1054,-23,-25,-18,3.495,-0.057,47,"83",34,1093,246,3.907
"39",39,"-2","DJ KHALED I'm On One f/Drake, Rick Ross",992,-60,-243,-56,8.37,0.078,44,"62",32,1238,297,10.079
"40",40,"=","BRITNEY SPEARS Criminal",976,61,541,-15,5.422,0.194,9,"350",39,976,558,5.422
"41",41,"=","JESSIE J Domino",876,46,311,-3,4.053,0.158,14,"210",40,876,314,4.053
"42",42,"=","SEAN PAUL Got 2 Luv U f/Alexis Jordan",665,14,115,-11,2.88,0.023,19,"103",42,665,135,2.88
"43",43,"+1","BREATHE CAROLINA Blackout",640,11,67,0,1.51,0.061,36,"238",40,640,92,1.51
"44",44,"+3","NICOLE SCHERZINGER Don't Hold Your Breat...",625,53,430,-10,1.577,0.175,4,"598",44,625,446,1.577
"45",45,"+1","FLO RIDA Good Feeling",623,43,359,-8,2.557,0.385,5,"196",45,623,367,2.557
"46",46,"-1","LADY ANTEBELLUM Just A Kiss",597,16,216,-19,2.428,0.082,9,"--",45,597,235,2.428
"47",47,"-4","SWEDISH HOUSE MAFIA Save The World",561,-79,-408,-74,2.892,-0.29,56,"162",36,1017,229,4.776
"48",48,"=","KREAYSHAWN Gucci Gucci",518,-2,-23,1,2.44,0.042,22,"76",43,546,112,2.568
"49",49,"=","WE THE KINGS Say You Like Me",487,-3,37,-33,1.109,-0.021,11,"--",45,490,320,1.13
"50",50,"=","THE CAB Bad",390,14,83,8,0.705,0.024,2,"--",50,390,83,0.705
