"","Pos","Pos+","Artist","Title","Spins","Spins+","Bullet","Bullet+","Aud","Aud+","Days","iTunes","PkPos","PkSpins","PkBllt","PkAud"
"1",1,"=","TAYLOR SWIFT","I Knew You Were Troubl...",15783,-3,-236,39,125.023,0.441,93,"9",1,16073,2452,126.481
"2",2,"=","SWEDISH HOUSE MAFIA","Don't You Worry Child",14704,25,681,-149,116.982,0.376,164,"21",2,14704,1905,116.982
"3",3,"=","WILL.I.AM & BRITNEY SP...","Scream And Shout",12858,32,390,-68,98.147,-0.167,87,"7",3,12858,2182,99.406
"4",4,"=","MACKLEMORE & RYAN LEWI...","Thrift Shop f/Wanz",12234,211,1178,-56,93.072,1.516,94,"2",4,12234,2020,93.072
"5",5,"+1","MAROON 5","Daylight",10469,138,979,-22,77.622,0.947,89,"14",5,10469,1308,77.622
"6",6,"-1","BRUNO MARS","Locked Out Of Heaven",10334,-151,-575,-53,82.485,-0.977,142,"13",1,15928,2790,124.488
"7",7,"+1","CALVIN HARRIS","Sweet Nothing f/Floren...",9251,141,939,-20,75.557,1.1,97,"23",7,9251,1126,75.557
"8",8,"-1","LUMINEERS","Ho Hey",9196,-92,-574,29,70.743,-0.742,157,"10",2,13545,1921,101.636
"9",9,"=","JUSTIN BIEBER","Beauty And A Beat f/N....",8439,-190,-2019,169,66.202,-1.176,125,"41",2,12731,1998,87.772
"10",10,"+1","KE$HA","C'mon",7993,62,296,-28,53.546,-0.143,66,"32",10,7993,1547,54.334
"11",11,"-1","PINK","Try",7574,-446,-1793,-404,49.377,-1.834,115,"31",6,9909,1515,66.33
"12",12,"=","JUSTIN TIMBERLAKE","Suit & Tie f/JAY Z",7020,50,180,75,47.424,0.259,37,"8",12,7020,6457,59.334
"13",13,"=","IMAGINE DRAGONS","It's Time",6822,101,934,-49,44.18,0.439,150,"28",13,6822,983,44.18
"14",14,"+1","BRUNO MARS","When I Was Your Man",6573,216,1623,-8,50.174,2.276,36,"3",14,6573,1738,50.174
"15",15,"-1","KELLY CLARKSON","Catch My Breath",6422,39,345,-82,41.354,0.369,117,"33",14,6422,767,41.354
"16",16,"+1","THE SCRIPT","Hall Of Fame f/will.i....",5656,-16,171,-83,31.366,-0.382,157,"29",16,5672,564,31.748
"17",17,"-1","ALICIA KEYS","Girl On Fire",5634,-292,-1376,-175,36.215,-1.116,120,"19/82",9,7658,1171,50.899
"18",18,"=","OLLY MURS","Troublemaker f/Flo Rid...",4518,32,612,-108,31.297,0.296,65,"20",18,4518,766,31.297
"19",19,"=","PITBULL","Feel This Moment",4247,203,1342,24,32.59,1.205,45,"24",19,4247,1360,32.59
"20",20,"+1","RIHANNA","Stay f/Mikky Ekko",3897,146,1481,-9,29.609,1.231,24,"4",20,3897,1490,29.609
