"Pos","Pos.","Artist","Title","Spins","Spins.","Bullet","Bullet.","Aud","Aud.","Days","iTunes","Pk","PkSp","PkBl","PkAu"
1,"=","THE WEEKND","Can't Feel My Face",18773,37,96,-5,114.623,0.193,74,"1",1,18773,4549,114.623
2,"=","OMI","Cheerleader",17267,-240,-881,-80,103.484,-0.693,111,"5/95",1,18752,2755,109.867
3,"=","MAJOR LAZER","Lean On f/MØ & DJ Snake",15714,274,1436,10,97.693,1.834,103,"9",3,15714,2026,97.693
4,"=","SELENA GOMEZ","Good For You f/A$AP Rocky",14410,277,1571,112,79.654,1.974,60,"10/65",4,14410,4663,79.654
5,"=","TAYLOR SWIFT","Bad Blood",13363,-315,-1666,-110,77.576,-1.772,95,"53/75",1,19566,6848,120.08
6,"=","SKRILLEX & DIPLO","Where Are U Now f/J. Bieber",11930,55,295,-9,74.507,-0.226,132,"22",6,11930,1280,76.015
7,"+1","DEMI LOVATO","Cool For The Summer",11039,266,860,253,63.129,1.086,51,"15",7,11039,4704,63.129
8,"-1","FIFTH HARMONY","Worth It f/Kid Ink",10784,-579,-2795,-265,58.149,-2.549,170,"31",4,14593,1718,78.088
9,"=","RACHEL PLATTEN","Fight Song",10016,88,86,106,48.554,-0.335,95,"4",8,10016,1603,52.805
10,"=","ED SHEERAN","Photograph",10006,149,854,64,62.587,1.446,98,"14",10,10006,1005,62.587
11,"=","FALL OUT BOY","Uma Thurman",8843,30,451,-105,52.666,-0.042,123,"17",11,8843,1055,52.901
12,"=","R. CITY","Locked Away f/Adam Levine",8454,218,1860,-158,51.133,1.915,42,"2",12,8454,2124,51.133
13,"=","WIZ KHALIFA","See You Again f/Charlie Puth",6250,-130,-726,16,41.609,-1.304,140,"49",1,19208,3713,118.768
14,"=","ZEDD","Beautiful Now f/Jon Bellion",6100,65,343,18,27.77,0.553,85,"78",14,6100,915,27.77
15,"=","5 SECONDS OF SUMMER","She's Kinda Hot",5982,59,517,-37,27.467,0.008,35,"26",15,5982,3244,27.467
16,"=","TORI KELLY","Should've Been Us",5805,-9,202,-65,23.284,-0.067,79,"46",15,5831,919,23.351
17,"=","ONE DIRECTION","Drag Me Down",5411,106,1212,-151,26.388,0.432,21,"12",17,5411,3358,26.388
18,"+1","JASON DERULO","Cheyenne",4874,68,330,23,20.871,0.513,50,"84",18,4874,1150,20.871
19,"-1","SILENTO","Watch Me",4842,5,81,15,19.411,-0.217,68,"6",18,4842,832,21.988
20,"=","CHARLIE PUTH","Marvin Gaye f/Meghan Trainor",4619,128,582,67,23.617,0.873,65,"7",20,4619,587,23.617
21,"=","FLO RIDA","I Don't Like It, I Love It",4354,28,108,31,19.625,-0.257,82,"25",20,4354,667,21.143
22,"+1","SHAWN MENDES","Stitches",3744,91,593,-20,19.989,0.703,91,"13",22,3744,613,19.989
23,"-1","ADAM LAMBERT","Ghost Town",3673,5,135,-62,15.437,0.221,110,"103",22,3673,661,15.437
24,"+1","HAILEE STEINFELD","Love Myself",3449,229,1699,-166,22.184,0.916,10,"50",24,3449,2308,22.184
25,"-1","OMARION","Post To Be f/Chris Brown&Jhene",3297,-239,-921,-192,20.302,-1.175,89,"87",19,4384,598,26.51
26,"=","LITTLE MIX","Black Magic",2816,104,621,10,9.357,0.503,35,"37",26,2816,673,9.357
27,"=","AFROJACK","SUMMERTHING! f/Mike Taylor",2549,15,227,-39,12.59,0.115,47,"123",27,2549,444,12.59
28,"+1","THE WEEKND","The Hills",2446,162,1068,32,17.017,1.043,19,"3",28,2446,1068,17.017
29,"-1","JIDENNA","Classic Man",2416,-44,-53,-59,8.823,-0.081,75,"69",27,2493,351,9.518
30,"=","CALVIN HARRIS + DISCIPLES","How Deep Is Your Love",2119,98,337,115,13.71,0.386,26,"54",29,2119,614,13.71
31,"=","ALESSIA CARA","Here",1786,-6,313,-57,7.931,0.027,33,"47",31,1792,370,7.931
32,"=","DISCLOSURE","Omen f/Sam Smith",1735,62,369,3,9.908,-0.051,19,"88",32,1735,664,10.122
33,"=","NATHAN SYKES","Kiss Me Quick",1371,9,111,10,3.492,0.044,53,"520",33,1371,352,3.774
34,"=","A GREAT BIG WORLD","Hold Each Other f/Futuristic",1305,18,345,-27,7.284,-0.014,17,"180",34,1305,399,7.298
35,"+1","MEGHAN TRAINOR","Like I'm Gonna Lose You",1224,11,144,-4,4.151,0.105,53,"39",35,1224,431,4.151
36,"-1","FETTY WAP","Trap Queen",1201,-24,-80,-8,7.633,-0.028,145,"45",18,4535,816,23.245
37,"+1","MACKLEMORE & RYAN LEWIS","Growing Up f/Ed Sheeran",1193,55,480,80,11.235,0.308,10,"--",37,1193,851,11.235
38,"-1","SIA","Elastic Heart f/The Weeknd...",1143,-15,-139,27,10.416,0.137,159,"98",13,7499,909,45.191
39,"+3","JESS GLYNNE","Hold My Hand",1139,49,103,49,5.099,0.175,42,"94",39,1139,228,5.099
40,"+1","KYGO","Firestone f/Conrad",1126,31,225,7,9.24,0.417,16,"155",40,1126,259,9.24
41,"+2","ELLE KING","Ex's and Oh's",1101,66,403,21,5.162,0.221,7,"42",41,1101,403,5.162
42,"+2","BEA MILLER","Fire N Gold",1014,22,78,15,2.048,0.094,70,"99",42,1014,162,2.048
43,"+2","X AMBASSADORS","Renegades",976,33,203,13,5.904,0.199,11,"20",43,976,203,5.904
44,"-4","SAM SMITH","Like I Can",966,-142,-1301,39,2.837,-0.332,83,"124",26,2919,605,12.191
45,"+1","DAYA","Hide Away",945,64,254,65,1.715,0.138,5,"158",45,945,254,1.715
46,"-7","NATALIE LA ROSE","Around The World f/Fetty Wap",942,-173,-964,-113,2.684,-0.471,69,"251",31,2082,472,8.389
47,"=","ICONA POP","Emergency",788,12,88,7,3.083,0.085,5,"203",47,788,105,3.083
48,"=","ROBIN THICKE","Back Together f/Nicki Minaj",784,24,399,-9,2.757,-0.068,4,"425",48,784,430,2.872
49,"=","NICO & VINZ","That's How You Know f/B. Rexha",669,3,97,-9,2.075,0.033,5,"342",49,669,126,2.075
50,"=","FETTY WAP","My Way f/Monty",624,27,209,3,3.119,0.163,2,"28",50,624,209,3.119
