"Pos","Pos.","Artist","Title","Spins","Spins.","Bullet","Bullet.","Aud","Aud.","Days","iTunes","PkPos","PkSpins","PkBllt","PkAud"
1,"=","BRUNO MARS","When I Was Your M...",16011,"+17",414,"-115",105.765,"+0.000",83,"1",1,16011,2737,105.765
2,"=","RIHANNA","Stay f/Mikky Ekko",13763,"+220",1813,"-47",93.042,"+1.616",71,"5",2,13763,1860,93.042
3,"=","MAROON 5","Daylight",12831,"-110",-936,"-1",77.08,"-0.473",136,"35",1,14639,1641,96.697
4,"+1","JUSTIN TIMBERLAKE","Suit & Tie f/JAY ...",12333,"+25",62,"+4",73.108,"+0.132",84,"6",4,12353,6457,74.223
5,"-1","MACKLEMORE & RYAN...","Thrift Shop f/Wan...",12176,"-237",-1709,"-119",78.695,"-1.270",141,"20/27",1,15012,2020,109.652
6,"=","CALVIN HARRIS","Sweet Nothing f/F...",10657,"-134",-685,"-95",67.952,"-1.504",144,"59",4,11639,1126,84.444
7,"=","PITBULL","Feel This Moment",10465,"+85",826,"-21",74.629,"+0.908",92,"16",7,10465,1516,74.629
8,"=","PINK","Just Give Me A Re...",9452,"+265",1882,"+17",61.876,"+1.673",47,"2",8,9452,1948,61.876
9,"=","TAYLOR SWIFT","I Knew You Were T...",8472,"-198",-1255,"-99",66.863,"-1.553",140,"45",1,16073,2452,126.481
10,"=","SWEDISH HOUSE MAF...","Don't You Worry C...",8325,"-97",-519,"+106",53.706,"-0.698",211,"74",1,14704,1905,116.982
11,"=","DEMI LOVATO","Heart Attack",7674,"+101",800,"+37",46.301,"+0.885",39,"15",11,7674,2482,46.301
12,"+1","OLLY MURS","Troublemaker f/Fl...",7161,"+23",271,"+6",39.908,"+0.294",112,"31",12,7161,1121,39.908
13,"+1","KREWELLA","Alive",6691,"+50",255,"+61",43.211,"+0.702",60,"49",13,6691,1026,43.211
14,"+1","WILL.I.AM & BRITN...","Scream And Shout",6265,"-85",-1222,"+168",41.869,"-0.707",134,"43",3,13157,2182,99.406
15,"+1","MUMFORD & SONS","I Will Wait",6003,"+2",-4,"+38",35.408,"-0.161",93,"46",14,6076,747,37.093
16,"+1","TAYLOR SWIFT","22",5887,"-6",469,"-178",29.987,"-0.291",36,"28",16,5893,2327,30.278
17,"+2","ICONA POP","I Love It f/Charl...",5076,"+106",697,"+6",30.442,"+0.384",59,"11",17,5076,818,30.442
18,"=","OF MONSTERS AND M...","Little Talks",5021,"-12",-160,"-78",30.191,"-0.110",141,"50",17,5184,655,31.534
19,"+1","FUN.","Carry On",4954,"+61",237,"-24",27.119,"+0.459",90,"25",19,4954,935,27.119
20,"+1","FALL OUT BOY","My Songs Know Wha...",4761,"+7",404,"-63",23.588,"+0.245",57,"22",20,4761,1015,23.588
