"","Pos","Pos+","Artist","Title","Spins","Spins+","Bullet","Bullet+","Aud","Aud+","Days","iTunes","Pk","PkSp","PkBl","PkAu"
"1",1,"+1","MEGHAN TRAINOR","All About That Bass",16321,"+163",1500,"-170",100.379,"+1.653",72,"2",1,16321,3030,100.379
"2",2,"-1","CHARLI XCX","Boom Clap",16133,"-102",-518,"-10",106.391,"-1.187",96,"22",1,16743,2210,108.049
"3",3,"=","MAROON 5","Maps",13978,"-148",-232,"-232",79.053,"-0.261",94,"15",2,14278,4866,79.434
"4",4,"=","TAYLOR SWIFT","Shake It Off",13706,"+214",1382,"+29",87.106,"+1.016",31,"1",4,13706,9016,87.106
"5",5,"=","ARIANA GRANDE","Break Free f/Zedd",13459,"+142",1179,"+9",86.296,"+1.067",75,"16",5,13459,2327,86.296
"6",6,"=","IGGY AZALEA","Black Widow f/Rita Ora",12058,"+180",939,"-22",80.412,"+1.074",81,"7",6,12058,1601,80.412
"7",7,"=","CLEAN BANDIT","Rather Be f/Jess Glynne",11557,"+2",-36,"+0",69.575,"+0.845",112,"6",6,11598,1590,71.22
"8",8,"=","SAM SMITH","Stay With Me",10557,"-170",-1576,"+189",64.463,"-1.302",129,"20",1,17277,2202,112.938
"9",9,"=","JESSIE J/A. GRANDE/N. MINAJ","Bang Bang",9430,"+120",694,"+37",65.504,"+0.919",51,"4",9,9430,4716,65.504
"10",10,"=","ENRIQUE IGLESIAS","Bailando f/Gente De Zona",9201,"+38",267,"+37",62.947,"-0.573",116,"28",9,9201,1299,66.786
"11",11,"+1","JEREMIH","Don't Tell 'Em f/YG",8106,"+137",1106,"-67",51.665,"+0.829",60,"17",11,8106,1458,51.665
"12",12,"-1","SIA","Chandelier",7955,"-434",-1403,"-406",47.847,"-2.833",151,"12",10,9423,1217,63.413
"13",13,"+1","TOVE LO","Habits (Stay High)",6418,"+164",694,"+98",37.714,"+0.956",87,"8",13,6418,1161,37.714
"14",14,"-1","ECHOSMITH","Cool Kids",6411,"+83",553,"+28",34.252,"+0.556",102,"14",13,6411,978,34.252
"15",15,"+1","ED SHEERAN","Don't",6092,"+112",658,"+24",33.156,"+0.750",67,"13",15,6092,947,33.156
"16",16,"-1","KATY PERRY","This Is How We Do",6057,"+23",339,"-47",29.31,"-0.050",43,"25",15,6057,1638,29.47
"17",17,"=","5 SECONDS OF SUMMER","Amnesia",4974,"+117",146,"+187",21.404,"+0.175",64,"24",17,4974,912,21.852
"18",18,"=","COLDPLAY","A Sky Full Of Stars",4928,"+177",606,"+141",30.388,"+0.686",81,"29",18,4928,918,30.388
"19",19,"=","KIESZA","Hideaway",4379,"-233",-801,"-147",22.801,"-1.181",81,"38",17,5280,788,31.241
"20",20,"=","ARIANA GRANDE","Problem f/Iggy Azalea",4053,"-162",-1073,"-8",28.586,"-0.799",141,"42",1,17403,2576,116.283
"21",21,"=","INGRID MICHAELSON","Girls Chase Boys",3387,"-125",-102,"-100",14.55,"-0.428",102,"69",21,3542,499,14.978
"22",22,"=","TINASHE","2 On f/Schoolboy Q",3373,"+1",296,"-89",20.004,"-0.005",101,"92",22,3373,419,20.009
"23",23,"=","PITBULL","Fireball f/John Ryan",3344,"+79",467,"+18",18.47,"+0.489",46,"18",23,3344,739,18.47
"24",24,"+2","MR PROBZ","Waves",3010,"+107",911,"-37",19.608,"+0.775",67,"39",24,3010,1001,19.608
"25",25,"=","NICKI MINAJ","Anaconda",2970,"+62",348,"+33",14.93,"+0.462",44,"10/80",25,2970,974,14.93
"26",26,"-2","DEMI LOVATO","Really Don't Care f/Cher Lloyd",2839,"-325",-2418,"+10",19.282,"-1.808",116,"86",7,9530,1152,57.524
"27",27,"=","JASON DERULO","Trumpets",2718,"+95",628,"-5",12.726,"+0.533",24,"21",27,2718,746,12.726
"28",28,"+1","CALVIN HARRIS","Blame f/John Newman",1867,"+152",1095,"-22",15.099,"+0.841",10,"40",28,1867,1117,15.099
"29",29,"-1","THE 1975","Girls",1810,"+17",206,"+18",5.577,"+0.067",59,"267",28,1810,385,5.577
"30",30,"+1","NICK JONAS","Jealous",1723,"+157",1360,"-19",12.72,"+0.922",7,"82",30,1723,1379,12.72
"31",31,"-1","JAKE MILLER","First Flight Home",1628,"+27",283,"+17",5.307,"+0.080",52,"227",29,1628,283,5.307
"32",32,"+2","KIM CESARION","Undressed",1234,"+45",149,"+48",4.465,"+0.028",38,"128",32,1234,217,4.465
"33",33,"=","MKTO","American Dream",1234,"+10",128,"-2",4.293,"-0.061",36,"214",33,1234,259,4.469
"34",34,"-2","ONEREPUBLIC","Love Runs Out",1181,"-68",-523,"+33",6.83,"-0.469",139,"55",9,8849,1336,45.354
"35",35,"+1","RIXTON","Wait On Me",1087,"+29",108,"+8",3.421,"+0.038",27,"102",35,1087,352,3.421
"36",36,"-1","LIL JON","Bend Ova f/Tyga",1079,"-4",51,"-43",4.042,"-0.043",33,"150",35,1083,306,4.266
