"","Pos","Pos+","Artist","Title","Spins","Spins+","Bullet","Bullet+","Aud","Aud+","Days","iTunes","PkPos","PkSpins","PkBllt","PkAud"
"1",1,"+1","ROBIN THICKE","Blurred Lines f/P...",14440,"+381",2477,"+233",95.298,"+1.901",59,"1",1,14440,2498,95.298
"2",2,"-1","SELENA GOMEZ","Come & Get It",14032,"-127",-452,"-271",83.116,"-0.699",89,"10",1,14547,2034,86.045
"3",3,"=","DAFT PUNK","Get Lucky",13799,"+67",857,"-2",90.939,"+0.709",76,"4",3,13799,2173,90.939
"4",4,"+1","IMAGINE DRAGONS","Radioactive",13173,"+201",1409,"-97",80.537,"+1.077",85,"3",4,13173,2069,80.537
"5",5,"-1","MACKLEMORE & RYAN...","Can't Hold Us f/R...",12962,"-249",-1482,"+30",88.035,"-1.246",115,"6",1,16503,2448,112.279
"6",6,"=","JUSTIN TIMBERLAKE","Mirrors",11070,"-21",-932,"+224",81.422,"-1.153",107,"15",1,16201,3114,111.865
"7",7,"=","FLORIDA-GEORGIA L...","Cruise",10050,"-64",-139,"-63",50.53,"-0.573",103,"5/22",6,10190,1411,52.727
"8",8,"+1","JASON DERULO","The Other Side",9667,"+143",830,"+123",59.903,"+0.897",79,"21",8,9667,2399,59.903
"9",9,"+1","ZEDD","Clarity f/Foxes",9438,"+115",709,"+122",69.783,"+1.270",112,"12",9,9438,1183,69.783
"10",10,"-2","ICONA POP","I Love It f/Charl...",9413,"-205",-1788,"+270",65.017,"-1.374",149,"27",2,14326,1359,93.264
"11",11,"=","BRUNO MARS","Treasure",8561,"+126",30,"+155",53.524,"+0.900",57,"9/40",11,8564,2114,53.524
"12",12,"=","FALL OUT BOY","My Songs Know Wha...",7710,"-116",-1082,"+30",42.89,"-0.200",147,"14",8,9172,1015,52.286
"13",13,"=","MAROON 5","Love Somebody",7627,"+232",1148,"+136",48.398,"+1.896",53,"13",13,7627,1161,48.398
"14",14,"=","CALVIN HARRIS F/E...","I Need Your Love",7458,"+146",627,"+164",53.576,"+0.965",93,"23",13,7458,1386,53.576
"15",15,"=","PINK","Just Give Me A Re...",5943,"-66",-1397,"+223",40.732,"-0.449",137,"16",1,15624,1949,106.133
"16",16,"=","ANNA KENDRICK","Cups (Pitch Perfe...",5935,"+66",490,"-18",39.377,"+0.715",101,"8",16,5935,902,39.377
"17",17,"=","ARIANA GRANDE","The Way f/Mac Mil...",5348,"-137",-1049,"+83",27.304,"-0.939",98,"19",11,7681,1373,40.497
"18",18,"+1","CAPITAL CITIES","Safe And Sound",5004,"+129",907,"+31",31.213,"+0.978",77,"20",18,5004,1083,31.213
"19",19,"+1","MACKLEMORE & RYAN...","Same Love f/Mary ...",4914,"+311",1292,"+181",36.741,"+1.591",44,"7",19,4914,1292,36.741
"20",20,"-2","MARIAH CAREY","#Beautiful f/Migu...",4751,"-215",-1158,"-128",24.513,"-0.919",62,"24/89",14,6467,3429,35.886
"21",21,"=","MILEY CYRUS","We Can't Stop",4537,"+170",1258,"+29",25.867,"+1.132",32,"2",21,4537,1276,25.867
"22",22,"=","RIHANNA","Right Now f/David...",4188,"+18",550,"-144",26.892,"+0.276",42,"91",21,4188,1144,26.892
"23",23,"+1","KE$HA","Crazy Kids",3588,"-25",235,"-115",17.603,"-0.320",66,"47",22,3613,529,17.923
"24",24,"+1","BRITNEY SPEARS","Ooh La La",3550,"+64",397,"-19",20.349,"+0.434",20,"130",23,3550,2895,27.844
"25",25,"-2","DEMI LOVATO","Heart Attack",3516,"-183",-999,"-17",23.96,"-0.874",129,"52",4,12179,2482,74.905
"26",26,"=","AUSTIN MAHONE","What About Love",3349,"+80",635,"+22",19.577,"+0.158",28,"88",26,3349,982,19.577
"27",27,"=","ED SHEERAN","Lego House",2770,"-91",-696,"-14",13.39,"-0.345",119,"76",20,3897,788,21.532
"28",28,"=","NIKKI WILLIAMS","Glowing",2618,"+54",137,"+62",16.652,"+0.401",91,"136",26,2618,309,16.652
"29",29,"=","EMBLEM3","Chloe (You're The...",2086,"+12",244,"-55",7.137,"+0.126",70,"81",29,2086,382,7.137
"30",30,"=","PHILLIP PHILLIPS","Gone, Gone, Gone",1891,"+38",437,"-7",9.689,"+0.082",40,"28",30,1891,444,9.689
"31",31,"=","LABRINTH","Beneath Your Beau...",1710,"-35",65,"-74",8.23,"-0.009",51,"71",30,1780,362,9.135
"32",32,"=","JAY Z","Holy Grail f/Just...",1591,"+81",1591,"+81",15.001,"+0.681",3,"--",32,1591,1591,15.001
"33",33,"=","SEAN KINGSTON","Beat It f/Chris B...",1471,"+17",12,"+19",4.881,"+0.279",55,"85",32,1484,303,4.881
"34",34,"+1","PARAMORE","Still Into You",1408,"+56",208,"+38",6.023,"+0.436",59,"124",34,1408,208,6.023
"35",35,"-1","J. COLE","Power Trip f/Migu...",1393,"-25",12,"-4",4.268,"-0.048",49,"--",33,1431,241,4.316
"36",36,"=","DAVID GUETTA","Play Hard f/Ne-Yo...",1366,"+37",209,"+0",6.597,"+0.523",29,"83",36,1366,368,6.597
"37",37,"=","AWOLNATION","Sail",1247,"+26",293,"-6",5.022,"+0.085",45,"29",37,1247,299,5.022
"38",38,"=","KELLY CLARKSON","People Like Us",1197,"+7",-297,"+50",6.174,"+0.159",71,"66",29,1843,571,8.278
"39",39,"=","PITBULL","Outta Nowhere f/D...",1029,"+35",294,"-23",7.224,"+0.446",21,"--",38,1029,372,7.224
"40",40,"=","KARMIN","Acapella",973,"+15",264,"-32",3.943,"+0.024",14,"--",40,973,376,3.943
"41",41,"=","WILL.I.AM F/JUSTI...","#thatpower",881,"-7",-242,"+85",4.511,"+0.134",105,"96",9,7421,1416,38.399
"42",42,"+1","MAJOR LAZER","Bubble Butt f/Bru...",809,"+11",-5,"+4",3.347,"+0.067",28,"61",41,826,300,3.962
"43",43,"-1","EMELI SANDE","Next To Me",792,"-27",-254,"+28",3.54,"-0.123",141,"74",17,5214,560,24.65
"44",44,"=","AVRIL LAVIGNE","Here's To Never G...",731,"-23",-643,"+180",3.447,"-0.028",87,"62",18,4774,1758,21.911
"45",45,"=","TEGAN & SARA","Closer",685,"+21",115,"+15",1.617,"+0.088",21,"--",44,685,154,1.617
"46",46,"=","TIMEFLIES","I Choose U",581,"+10",58,"+12",3.105,"+0.012",19,"250",45,581,156,3.105
"47",47,"=","NEIGHBOURHOOD","Sweater Weather",559,"+21",152,"-6",1.294,"+0.121",8,"113",47,559,196,1.294
"48",48,"+2","LANA DEL REY","Summertime Sadnes...",557,"+91",397,"+67",4.875,"+0.455",4,"151",48,557,397,4.875
"49",49,"-1","WALE","Bad f/Tiara Thoma...",545,"+16",104,"+22",1.035,"+0.039",14,"144",46,545,142,1.137
"50",50,"--","JONAS BROTHERS","First Time",477,"--",354,"--",1.326,"--",1,"--",50,477,354,1.326
