"","Pos","Pos+","Artist","Title","Spins","Spins+","Bullet","Bullet+","Aud","Aud+","Days","iTunes","Pk","PkSp","PkBl","PkAu"
"1",1,"=","ARIANA GRANDE","Problem f/Iggy Azalea",17134,195,1369,223,113.4,0.638,60,"4",1,17134,2576,115.069
"2",2,"=","IGGY AZALEA","Fancy f/Charlie XCX",16407,-124,-576,49,107.446,-1.041,100,"6/28",1,17156,2440,116.166
"3",3,"=","NICO & VINZ","Am I Wrong",15230,126,1833,-70,104.464,0.512,89,"5",3,15230,2409,105.04
"4",4,"=","CALVIN HARRIS","Summer",14563,-202,416,-393,92.131,-1.197,100,"12",3,14765,1917,95.785
"5",5,"=","MAGIC!","Rude",12147,197,1855,21,83.243,0.862,74,"2",5,12147,2272,83.243
"6",6,"=","PARAMORE","Ain't It Fun",10185,-245,-1362,-47,59.576,-0.747,141,"39",2,14464,1853,84.721
"7",7,"=","DISCLOSURE","Latch f/Sam Smith",9806,80,873,160,67.821,0.446,147,"10",7,9806,1508,69.499
"8",8,"+1","SAM SMITH","Stay With Me",9164,115,1366,-62,58.829,0.808,48,"3",8,9164,1606,58.829
"9",9,"-1","KATY PERRY","Birthday",9098,-263,-467,-327,46.778,-2.197,84,"58",7,9576,2209,52.775
"10",10,"=","MKTO","Classic",8924,-12,236,-6,50.627,0.341,210,"25",9,8936,733,50.627
"11",11,"=","DJ SNAKE & LIL JON","Turn Down For What",8276,-188,-2040,144,47.926,-1.075,161,"22",5,12201,1490,74.029
"12",12,"=","JOHN LEGEND","All Of Me",8020,-235,-1183,22,58.451,-1.021,151,"24",1,17233,2520,121.78
"13",13,"=","JASON DERULO","Wiggle f/Snoop Dogg",7494,19,276,15,35.051,-0.094,51,"7",13,7494,1666,35.968
"14",14,"+1","JUSTIN TIMBERLAKE","Not A Bad Thing",7120,-169,-1488,204,44.462,-1.076,126,"53",1,15543,2024,97.949
"15",15,"-1","RIXTON","Me And My Broken Heart",6920,-396,-2570,-142,36.863,-2.317,119,"52",6,11699,1397,59.689
"16",16,"=","ONEREPUBLIC","Love Runs Out",6505,118,916,-27,34.66,0.561,58,"16",16,6505,1336,34.66
"17",17,"+1","MAROON 5","Maps",6033,212,1871,-448,36.172,0.854,13,"8",17,6033,4866,37.706
"18",18,"-1","ED SHEERAN","Sing",5692,-322,-1965,-161,28.444,-2.471,82,"18",6,10622,2778,57.807
"19",19,"=","PHARRELL WILLIAMS","Come Get It Bae",4916,-12,690,-178,21.362,0.144,37,"41",18,4928,993,21.362
"20",20,"+1","DEMI LOVATO","Really Don't Care f/Cher Lloyd",4671,101,970,-32,22.821,0.484,35,"32",20,4671,1152,22.821
"21",21,"-1","KONGOS","Come With Me Now",4653,58,556,77,18.154,0.325,72,"26",18,4653,628,18.154
"22",22,"=","JENNIFER LOPEZ","First Love",3932,27,326,16,19.695,0.344,42,"162",20,3932,853,19.695
"23",23,"=","AFROJACK","Ten Feet Tall f/Wrabel",3378,1,339,-32,13.788,-0.109,91,"124",23,3378,633,13.897
"24",24,"=","LORDE","Tennis Court",3174,45,260,20,14.369,0.056,61,"85",24,3174,590,14.369
"25",25,"=","SIA","Chandelier",3057,102,462,76,17.891,0.8,70,"11",25,3057,561,17.891
"26",26,"=","TIESTO","Wasted",2755,91,775,77,14.527,0.105,47,"45",26,2755,775,15.084
"27",27,"+3","CHARLI XCX","Boom Clap",2673,252,1360,73,15.958,1.062,15,"9",27,2673,1360,15.958
"28",28,"=","BECKY G","Shower",2656,92,579,53,11.514,0.3,44,"31",28,2656,632,11.514
"29",29,"-2","TREY SONGZ","Na Na",2611,-4,292,-11,17.178,-0.129,86,"29",27,2615,394,18.704
"30",30,"-1","KATY TIZ","The Big Bang",2385,-136,-443,-181,9.673,-0.931,95,"181",24,2827,878,14.656
"31",31,"=","ONE DIRECTION","You & I",2085,-131,-957,-52,8.294,-0.503,65,"109",21,3204,850,12.022
"32",32,"=","AJR","I'm Ready",1917,-6,46,-23,5.866,0.023,79,"51",31,1923,346,5.866
"33",33,"+1","ENRIQUE IGLESIAS","Bailando f/Gente De Zona",1717,74,379,88,20.262,0.812,35,"87",33,1717,379,20.262
"34",34,"-1","M. JACKSON & J. TIMBERLAKE","Love Never Felt So Good",1712,-97,-572,-84,7.879,-0.392,56,"61",28,2309,1126,13.019
"35",35,"=","CLEAN BANDIT","Rather Be f/Jess Glynne",1647,100,730,114,11.954,1.793,31,"55",35,1647,730,11.954
