"","Pos","Pos+","Artist","Title","Spins","Spins+","Bullet","Bullet+","Aud","Aud+","Days","iTunes","Pk","PkSp","PkBl","PkAu"
"1",1,"=","JASON DERULO","Talk Dirty f/2 Chainz",16740,169,1079,128,111.889,1.669,106,"6/19",1,16740,2775,111.889
"2",2,"+1","JOHN LEGEND","All Of Me",16536,186,1255,43,116.636,0.967,75,"2",2,16536,2520,116.636
"3",3,"-1","PHARRELL WILLIAMS","Happy",16389,-124,-679,-80,115.509,-1.295,86,"1",1,17173,2414,120.293
"4",4,"=","KATY PERRY","Dark Horse",13910,-58,-600,-33,101.818,-0.85,143,"7",1,17515,2780,123.167
"5",5,"=","LORDE","Team",10638,-390,-2541,-329,80.142,-1.803,142,"25",1,16451,1641,108.342
"6",6,"+1","DEMI LOVATO","Neon Lights",10422,189,1162,98,58.141,0.604,137,"55",6,10422,1162,58.141
"7",7,"-1","BASTILLE","Pompeii",10195,-333,-2459,-144,75.076,-1.616,157,"12",3,15079,1804,100.897
"8",8,"=","AMERICAN AUTHORS","Best Day Of My Life",9374,-3,339,-120,55.919,-0.385,126,"14",8,9377,1116,57.704
"9",9,"=","JUSTIN TIMBERLAKE","Not A Bad Thing",9372,115,1004,51,59.518,0.553,50,"11",9,9372,2024,59.518
"10",10,"=","ALOE BLACC","The Man",9018,65,18,25,42.324,0.22,82,"9",8,9021,1722,43.362
"11",11,"=","AVICII","Hey Brother",8395,46,273,30,49.887,0.158,130,"16",10,8395,816,49.887
"12",12,"=","MARTIN GARRIX","Animals",7307,22,277,-72,41.923,0.042,134,"18",12,7328,993,43.39
"13",13,"=","NAUGHTY BOY","La La La f/Sam Smith",6819,86,826,-52,37.979,0.501,92,"21",13,6819,984,37.979
"14",14,"=","PARAMORE","Ain't It Fun",6359,68,609,-19,37.524,0.091,65,"13",14,6359,978,37.524
"15",15,"=","RIXTON","Me And My Broken Heart",5636,49,660,-67,31.662,0.821,43,"32",15,5636,1397,31.662
"16",16,"=","THE CHAINSMOKERS","#Selfie",5314,-98,-843,-82,22.017,-1.037,56,"15",13,6173,1709,33.093
"17",17,"=","TIESTO","Red Lights",4536,90,807,-39,27.621,0.587,52,"89",17,4536,850,27.621
"18",18,"+1","PITBULL","Wild Wild Love f/GRL",4366,63,801,-237,30.342,0.306,43,"27",18,4366,1068,30.342
"19",19,"-1","AUSTIN MAHONE","Mmm Yeah f/Pitbull",4338,30,373,-109,19.325,0.332,69,"22",18,4338,764,19.325
"20",20,"=","MKTO","Classic",4136,17,223,-99,19.527,0.116,134,"24",19,4136,570,19.527
"21",21,"=","DJ SNAKE & LIL JON","Turn Down For What",3870,43,531,-36,24.03,0.535,85,"8",21,3870,657,24.03
"22",22,"=","KID INK","Show Me f/Chris Brown",2996,-99,-595,6,17.506,-0.277,99,"53",19,3945,644,21.33
"23",23,"+1","EMINEM","Headlights",2697,-4,66,-35,12.696,0.008,58,"76",23,2731,453,13.933
"24",24,"-1","CASH CASH","Take Me Home f/Bebe Rexha",2693,-133,-1801,203,13.867,-1.084,148,"114",13,6726,1074,37.25
"25",25,"=","5 SECONDS OF SUMMER","She Looks So Perfect",2595,104,671,-105,12.128,0.75,21,"36",25,2595,1186,12.128
"26",26,"+1","NEON TREES","Sleeping With A Friend",2544,153,507,116,12.252,1.101,68,"45",26,2544,507,12.252
"27",27,"-1","B.O.B","John Doe f/Priscilla",2490,53,192,71,10.814,-0.159,55,"48",25,2490,644,12.96
"28",28,"+3","ED SHEERAN","Sing",2451,379,2451,379,22.833,3.348,6,"4",28,2451,2451,22.833
"29",29,"=","CALVIN HARRIS","Summer",2364,125,559,67,18.55,0.92,24,"31",29,2364,763,18.55
"30",30,"-2","DISCLOSURE","Latch f/Sam Smith",2287,34,128,32,9.968,0.429,71,"39",27,2287,344,9.968
"31",31,"+1","A GREAT BIG WORLD","Say Something w/C. Aguilera",1897,-24,-343,15,11.434,-0.273,143,"47",7,10605,1506,64.936
"32",32,"+2","NICO & VINZ","Am I Wrong",1845,72,713,-72,9.668,0.393,13,"107",32,1845,1022,9.668
"33",33,"=","IGGY AZALEA","Fancy f/Charlie XCX",1842,10,393,-117,12.861,-0.09,24,"23",32,1842,666,12.951
"34",34,"-4","BEYONCE","Drunk In Love f/Jay Z",1791,-299,-2585,-27,13.719,-1.251,85,"41",12,7095,1663,41.601
"35",35,"=","ZEDD","Find You f/M. Koma & M. Bryant",1486,-18,-78,-131,7.312,-0.164,50,"127",33,1570,262,7.838
"36",36,"+1","LADY GAGA","G.U.Y.",1482,126,812,52,6.925,0.46,15,"--",36,1482,812,6.925
"37",37,"+1","KATY TIZ","The Big Bang",1343,15,58,-17,9.271,0.25,19,"135",35,1343,878,9.271
"38",38,"+1","HOT CHELLE RAE","Don't Say Goodnight",1332,17,147,-6,5.756,0.201,38,"--",35,1332,225,5.756
"39",39,"-3","BRUNO MARS","Young Girls",1270,-116,-605,65,6.729,-0.855,122,"183",8,8405,938,46.994
"40",40,"=","SHAKIRA","Empire",1006,-38,171,-131,7.045,0.136,17,"87",39,1044,494,7.045
"41",41,"+1","NEW HOLLOW","She Ain't You",1003,9,112,-13,2.66,0,29,"--",40,1003,181,2.733
"42",42,"-1","LITTLE MIX","Move",995,-40,-99,-64,2.31,-0.128,45,"307",37,1094,281,2.703
"43",43,"=","CHRISTINA PERRI","Human",868,41,125,32,2.862,0.314,34,"20",42,868,125,2.862
"44",44,"=","MARIAH CAREY","You're Mine (Eternal)",759,-40,-259,-54,1.868,-0.044,46,"--",36,1057,328,3.239
"45",45,"=","KATY PERRY","Birthday",716,45,294,16,6.693,0.12,8,"284",45,716,294,6.693
"46",46,"=","AFROJACK","Ten Feet Tall f/Wrabel",608,32,96,9,2.608,0.126,15,"--",45,608,160,2.608
"47",47,"+1","AJR","I'm Ready",519,11,178,-12,0.956,0.019,3,"231",47,519,190,0.956
"48",48,"-1","PHANTOGRAM","Fall In Love",506,-13,-10,-26,1.734,-0.08,20,"181",44,535,112,2.226
"49",49,"=","CHRIS BROWN","Loyal f/Lil' Wayne",496,2,39,-10,1.914,0.068,17,"69",47,496,102,1.914
"50",50,"=","TREY SONGZ","Na Na",492,9,57,3,1.866,0.072,15,"35",47,492,139,1.866
