"Pos","Pos.","Artist","Title","Spins","Spins.","Bullet","Bullet.","Aud","Aud.","Days","iTunes","Pk","PkSp","PkBl","PkAu"
1,"=","SELENA GOMEZ","Good For You f/A$AP Rocky",17224,-149,-1145,-92,103.109,-0.366,94,"26/92",1,18426,4663,107.401
2,"=","R. CITY","Locked Away f/Adam Levine",15398,370,1473,184,95.52,1.22,76,"6",2,15398,2124,95.52
3,"=","DEMI LOVATO","Cool For The Summer",14659,-82,-317,-146,79.644,-0.052,85,"49",2,14976,4704,81.953
4,"=","ED SHEERAN","Photograph",13791,-66,-82,-218,80.48,-0.824,132,"31",4,13993,1365,85.189
5,"+1","THE WEEKND","Can't Feel My Face",13344,-172,-1304,-14,88.722,-2.098,108,"9",1,18773,4549,114.623
6,"-1","MAJOR LAZER","Lean On f/MØ & DJ Snake",13185,-523,-3438,-283,84.853,-2.024,137,"39",1,18151,2026,108.966
7,"=","THE WEEKND","The Hills",12308,307,2377,-139,75.477,1.547,53,"4/88",7,12308,2705,75.477
8,"+1","JUSTIN BIEBER","What Do You Mean?",10620,287,1634,-6,69.398,2.628,27,"3",8,10620,5900,69.398
9,"-1","FALL OUT BOY","Uma Thurman",10247,-249,-991,-256,53.686,-1.502,157,"42",7,11238,1338,59.135
10,"=","TAYLOR SWIFT","Wildest Dreams",10161,312,1691,-1,60.764,1.747,28,"5",10,10161,3531,60.764
11,"=","SHAWN MENDES","Stitches",8992,224,744,60,55.795,0.765,125,"7",11,8992,1703,55.795
12,"=","ONE DIRECTION","Drag Me Down",8212,19,280,-71,40.491,0.156,55,"18",11,8212,3358,40.491
13,"=","OMI","Cheerleader",7783,-181,-1730,7,48.821,-1.26,145,"36",1,18752,2755,109.867
14,"=","MACKLEMORE & RYAN LEWIS","Downtown",7218,79,663,-74,37.971,0.09,28,"12/66",14,7218,3957,37.971
15,"=","CHARLIE PUTH","Marvin Gaye f/Meghan Trainor",6315,-90,-442,-119,32.218,-0.263,99,"15",15,6757,722,33.805
16,"=","HAILEE STEINFELD","Love Myself",6252,5,35,-55,31.397,-0.058,44,"21",16,6252,2308,31.877
17,"=","NICK JONAS","Levels",5625,72,656,-109,27.004,0.193,32,"27",17,5625,1791,27.004
18,"=","TAYLOR SWIFT","Bad Blood",5050,-159,-817,-79,30.406,-0.813,129,"85",1,19566,6848,120.08
19,"=","X AMBASSADORS","Renegades",4213,121,897,-66,22.641,0.899,45,"23",19,4213,1342,22.641
20,"=","CALVIN HARRIS + DISCIPLES","How Deep Is Your Love",4031,107,361,38,23.881,1.047,60,"40",20,4031,729,23.881
21,"=","RACHEL PLATTEN","Fight Song",3872,-50,-1642,360,17.257,-0.273,129,"20",8,10402,1603,52.805
22,"=","ADAM LAMBERT","Ghost Town",3828,-87,-234,-49,19.362,0.119,144,"138",20,4169,661,21.776
23,"=","ELLE KING","Ex's and Oh's",3558,90,675,-74,18.277,0.522,41,"14",23,3558,1084,18.277
24,"+2","ELLIE GOULDING","On My Mind",3457,534,3457,534,27.671,3.265,7,"11",24,3457,3457,27.671
25,"-1","LITTLE MIX","Black Magic",3318,7,-18,-38,10.724,-0.037,69,"58",23,3343,673,11.385
26,"-1","ALESSIA CARA","Here",3205,124,332,56,13.359,0.857,67,"29",25,3205,494,13.359
27,"=","MAJOR LAZER","Powerful f/Ellie Goulding",2900,113,792,-46,16.824,0.129,19,"99",26,2900,1042,16.824
28,"=","MEGHAN TRAINOR","Like I'm Gonna Lose You",2222,45,265,-10,9.711,0.156,87,"22",28,2222,471,9.711
29,"=","ROBIN THICKE","Back Together f/Nicki Minaj",2147,-21,-50,-47,6.999,-0.023,38,"354",29,2203,471,7.022
30,"=","A GREAT BIG WORLD","Hold Each Other f/Futuristic",1987,22,36,-3,8.445,0.022,51,"57",30,1987,399,9.292
31,"+1","SELENA GOMEZ","Same Old Love",1934,107,909,-129,10.209,0.636,9,"16",31,1934,1263,10.209
32,"+1","DAYA","Hide Away",1825,31,123,-9,5.786,0.089,39,"62",32,1825,393,5.786
33,"+1","JESS GLYNNE","Hold My Hand",1794,19,30,-4,7.556,0.026,76,"61",32,1794,254,7.556
34,"-3","5 SECONDS OF SUMMER","She's Kinda Hot",1639,-325,-2594,53,6.33,-0.971,69,"135",13,6392,3244,28.242
35,"+2","DRAKE","Hotline Bling",1624,153,898,64,10.426,0.769,10,"2",35,1624,898,10.426
36,"=","KYGO","Firestone f/Conrad",1483,-65,-164,-63,11.1,-0.582,50,"124",35,1649,264,12.437
37,"-2","SILENTO","Watch Me",1479,-72,-522,16,6.365,-0.234,102,"17",18,4939,832,21.988
38,"=","NICKY JAM","El Perdon",1441,28,76,3,16.22,-0.059,29,"191",37,1441,278,16.683
39,"+1","MAROON 5","Feelings",1201,33,759,-92,4.597,0.135,5,"585",39,1201,851,4.597
40,"-1","FLO RIDA","I Don't Like It, I Love It",1013,-159,-1464,119,3.361,-0.316,116,"102",17,4921,667,21.143
41,"+1","BECKY G","Break A Sweat",974,30,235,12,3.043,0.015,18,"420",41,974,280,3.043
42,"+2","FETTY WAP","679 f/Remy Boyz...",918,13,218,-33,5.392,0.327,18,"10",42,918,276,5.392
43,"-2","ZEDD","Beautiful Now f/Jon Bellion",889,-157,-1868,227,4.969,-0.733,119,"179",12,6485,915,29.773
44,"+1","AUDIEN","Something Better f/Lady A.",860,49,192,0,4.275,-0.087,6,"211",44,860,349,4.362
45,"-2","ICONA POP","Emergency",851,-66,-188,-67,3.443,-0.188,39,"153",41,1064,182,4.146
46,"=","NICO & VINZ","That's How You Know f/B. Rexha",766,13,74,7,1.636,0.054,36,"210",45,766,126,2.09
47,"=","HOZIER","Someone New",679,-1,53,-2,2.454,-0.006,14,"168",47,680,64,2.463
48,"=","FETTY WAP","My Way f/Monty",635,-19,-196,1,2.144,0.001,36,"34",44,850,223,4.201
