"","Pos","Pos+","Artist and Title","Spins","Spins+","Bullet","Bullet+","Aud","Aud+","Days","iTunes","PkPos","PkSpins","PkBllt","PkAud"
"1",1,"=","LMFAO Party Rock Anthem",13898,"+59",739,"-45",92.147,"+0.595",75,"1/97",1,13898,1859,92.147
"2",2,"=","KATY PERRY Last Friday Night (T.G.I.F.)",13708,"+152",893,"+49",85.937,"+1.079",58,"2",2,13708,2322,85.937
"3",3,"=","PITBULL Give Me Everything f/Ne-Yo",13471,"-39",-510,"+44",90.857,"-0.382",75,"6",1,14233,1811,95.596
"4",4,"=","LADY GAGA The Edge Of Glory",10667,"-137",-899,"-147",65.445,"-0.420",75,"14",3,11672,2193,68.045
"5",5,"=","ADELE Rolling In The Deep",10184,"-147",-1295,"-1",69.197,"-0.284",75,"8",1,14295,2273,96.15
"6",6,"=","NICKI MINAJ Super Bass",9312,"+129",1067,"+3",58.177,"+0.667",75,"7",6,9312,1188,58.177
"7",7,"=","ONEREPUBLIC Good Life",8535,"+136",903,"+60",47.109,"+0.661",75,"11",7,8535,903,47.109
"8",8,"=","HOT CHELLE RAE Tonight Tonight",8273,"+51",644,"-29",44.053,"+0.376",75,"3",7,8273,838,44.053
"9",9,"=","BRITNEY SPEARS I Wanna Go",7614,"+144",1279,"-60",50.549,"+1.380",41,"9",9,7614,1768,50.549
"10",10,"=","JASON DERULO Don't Wanna Go Home",6968,"-70",-301,"-65",35.518,"-0.293",73,"21",9,7292,1463,37.775
"11",11,"=","LUPE FIASCO The Show Goes On",6845,"-139",-1080,"-23",40.53,"-0.903",75,"44",6,8825,1043,53.459
"12",12,"=","BLACK EYED PEAS Just Can't Get Enough",6013,"-120",-790,"-70",41.442,"-0.975",75,"43",2,13366,715,84.474
"13",13,"=","KATY PERRY E.T.",5847,"-89",-607,"+65",40.667,"-0.848",75,"53/98",1,14624,0,96.745
"14",14,"=","LIL WAYNE How To Love",5456,"+200",1173,"+70",31.158,"+1.013",50,"5",14,5456,1328,31.158
"15",15,"=","BRUNO MARS Lazy Song",4834,"-47",-844,"+171",22.558,"-0.476",75,"25",3,11422,1054,61.587
"16",16,"=","DAVID GUETTA/FLO RIDA/NICKI M. Where The...",4673,"+55",485,"+20",24.092,"+0.123",75,"31",16,4673,615,24.092
"17",17,"=","THE BAND PERRY If I Die Young",4428,"+30",218,"-11",24.327,"+0.287",75,"16",17,4428,655,24.327
"18",18,"+1","BEYONCE Best Thing I Never Had",4275,"+53",389,"-8",20.601,"+0.173",47,"20",18,4275,856,20.601
"19",19,"-1","NICOLE SCHERZINGER Right There",4256,"-58",-91,"-106",17.807,"-0.686",59,"33",16,4411,720,21.085
"20",20,"=","BRITNEY SPEARS Till The World Ends",4159,"-60",-717,"-9",31.136,"-0.266",75,"61",3,11896,966,75.819
"21",21,"=","BAD MEETS EVIL Lighters f/Bruno Mars",4089,"+143",1365,"-85",24.716,"+1.192",29,"4",21,4089,1450,24.716
"22",22,"+1","CHRIS BROWN She Ain't You",3433,"+101",424,"+33",18.122,"+0.479",64,"52",22,3433,635,18.122
"23",23,"-1","RIHANNA California King Bed",3250,"-142",-573,"-166",13.444,"-0.537",70,"28",19,3856,616,16.018
"24",24,"=","JENNIFER LOPEZ I'm Into You f/Lil Wayne",3060,"+149",585,"+143",17.212,"+1.100",50,"60",23,3060,585,17.212
"25",25,"=","COBRA STARSHIP You Make Me Feel... f/Sab...",2306,"+52",604,"-30",13.251,"+0.337",41,"41",25,2306,634,13.251
"26",26,"=","MAROON 5 F/CHRISTINA AGUILERA Moves Like...",2030,"+138",837,"+46",10.022,"+0.418",16,"32",26,2030,837,10.022
"27",27,"=","AVRIL LAVIGNE Smile",1885,"+96",253,"+86",7.284,"+0.370",57,"81",27,1885,253,7.284
"28",28,"+2","IYAZ Pretty Girls",1735,"+116",277,"+101",7.294,"+0.932",50,"131",28,1735,277,7.294
"29",29,"-1","MARTIN SOLVEIG & DRAGONETTE Hello",1715,"+60",133,"+185",16.302,"+0.177",75,"69",18,4031,605,23.761
"30",30,"-1","BLACK EYED PEAS Don't Stop The Party",1688,"+48",328,"-38",6.887,"+0.269",23,"241",29,1688,492,6.887
"31",31,"+2","PITBULL Rain Over Me",1607,"+76",584,"-14",12.364,"+0.176",15,"47",31,1607,615,12.364
"32",32,"=","COLDPLAY Every Teardrop Is A Waterfall",1566,"+26",174,"-7",8.111,"+0.344",30,"40",30,1566,446,8.111
"33",33,"-2","MAROON 5 Never Gonna Leave This Bed",1453,"-139",-798,"-111",6.083,"-0.569",75,"123",23,2433,312,10.24
"34",34,"=","GYM CLASS HEROES Stereo Hearts f/Adam Le...",1450,"+34",357,"+20",7.293,"+0.558",26,"54",34,1450,380,7.293
