"","Pos","Pos+","Artist","Title","Spins","Spins+","Bullet","Bullet+","Aud","Aud+","Days","iTunes","PkPos","PkSpins","PkBllt","PkAud"
"1",1,"=","MACKLEMORE & RYAN...","Can't Hold Us f/R...",14836,-180,-1008,-65,100.289,-1.339,106,"5",1,16503,2448,112.279
"2",2,"=","SELENA GOMEZ","Come & Get It",14247,181,700,71,85.103,0.499,80,"9",2,14247,2034,85.103
"3",3,"=","DAFT PUNK","Get Lucky",12760,177,1573,-146,80.561,1.09,67,"3",3,12760,2173,80.561
"4",4,"=","JUSTIN TIMBERLAKE","Mirrors",12439,-133,-1427,195,92.01,-0.455,98,"14",1,16201,3114,111.865
"5",5,"=","ICONA POP","I Love It f/Charl...",12021,-409,-1977,-278,80.13,-1.847,140,"20",2,14326,1359,93.264
"6",6,"=","ROBIN THICKE","Blurred Lines f/P...",11547,222,1919,-139,79.246,1.453,50,"1",6,11547,2498,79.246
"7",7,"=","IMAGINE DRAGONS","Radioactive",11255,308,2059,15,68.778,1.718,76,"4",7,11255,2069,68.778
"8",8,"=","FLORIDA-GEORGIA L...","Cruise",10178,16,317,-63,52.595,-0.126,94,"6/23",6,10178,1411,52.727
"9",9,"=","FALL OUT BOY","My Songs Know Wha...",8993,-81,-167,-88,49.856,-0.969,138,"10",8,9172,1015,52.286
"10",10,"=","JASON DERULO","The Other Side",8702,-7,395,-90,52.614,0.177,70,"19",9,8709,2399,52.614
"11",11,"+1","ZEDD","Clarity f/Foxes",8621,190,1067,31,64.462,0.889,103,"13",11,8621,1183,64.462
"12",12,"-1","BRUNO MARS","Treasure",8564,43,537,-59,52.335,0.082,48,"8/42",11,8564,2114,52.335
"13",13,"=","PINK","Just Give Me A Re...",7900,-271,-1584,-73,53.842,-2.095,128,"15",1,15624,1949,106.133
"14",14,"=","ARIANA GRANDE","The Way f/Mac Mil...",6816,-191,-646,-149,35.18,-0.918,89,"16",11,7681,1373,40.497
"15",15,"=","CALVIN HARRIS F/E...","I Need Your Love",6699,30,1048,-208,48.063,0.173,84,"27",15,6699,1386,48.063
"16",16,"=","MAROON 5","Love Somebody",6278,97,716,-42,36.475,1.35,44,"17",16,6278,1161,36.475
"17",17,"=","MARIAH CAREY","#Beautiful f/Migu...",6087,-68,-267,-22,32.23,-0.505,53,"22/91",14,6467,3429,35.886
"18",18,"=","ANNA KENDRICK","Cups (Pitch Perfe...",5304,133,823,17,34.979,0.966,92,"11",18,5304,902,34.979
"19",19,"=","DEMI LOVATO","Heart Attack",4729,-92,-1112,142,29.581,-0.143,120,"45",4,12179,2482,74.905
"20",20,"=","CAPITAL CITIES","Safe And Sound",3866,122,1059,-24,25.21,0.377,68,"30",20,3866,1083,25.21
"21",21,"=","ED SHEERAN","Lego House",3669,12,-128,57,19.144,-0.385,110,"57",20,3897,788,21.532
