"Pos","Pos.","Artist.and.Title","Spins","Spins.","Bullet","Bullet.","Aud","Aud.","Days","iTunes","PkPos","PkSpins","PkBllt","PkAud"
1,"=","FUN. We Are Young f/Janelle Monae",14296,"+3",-105,"+41",109.928,"+0.160",74,"4",1,14439,2738,110.772
2,"=","FLO RIDA Wild Ones f/Sia",12395,"+50",470,"-21",89.512,"+0.774",92,"7",2,12395,1940,89.512
3,"=","WANTED Glad You Came",12052,"-235",-1257,"-167",91.968,"-0.799",119,"10",1,13712,1363,101.962
4,"=","GOTYE Somebody That I Used To Know",11170,"+230",1960,"-58",86.62,"+1.736",66,"1",4,11170,2018,86.62
5,"+1","NICKI MINAJ Starships",10535,"+288",1241,"+200",77.015,"+0.895",82,"9/36",5,10535,1834,77.015
6,"-1","KATY PERRY Part Of Me",10308,"-248",-1420,"-176",69.976,"-2.087",83,"18",3,12039,3625,78.553
7,"=","ONE DIRECTION What Makes You Beautiful",10011,"+50",815,"-101",68.332,"+0.876",67,"6",6,10011,1579,68.332
8,"=","ADELE Rumour Has It",8471,"+20",218,"-40",54.379,"+0.564",63,"26",8,8471,1514,55.764
9,"=","KELLY CLARKSON Stronger (What Doesn't Ki...",7978,"-125",-916,"-70",61.168,"-1.561",119,"24",1,13549,2321,99.332
10,"+1","JUSTIN BIEBER Boyfriend",7649,"-51",-244,"-80",45.002,"-0.582",41,"5",9,7937,4726,51.492
11,"-1","CALVIN HARRIS Feel So Close",7521,"-193",-600,"-235",50.048,"-1.627",87,"14",7,8145,1329,55.352
12,"=","CARLY RAE JEPSEN Call Me Maybe",7090,"-2",620,"-138",49.165,"-0.334",56,"3",12,7092,1298,49.499
13,"=","MAROON 5 Payphone f/Wiz Khalifa",6268,"+226",1361,"+42",45.484,"+1.460",20,"2",13,6268,3415,45.484
14,"=","KARMIN Broken Hearted",5811,"+51",112,"+79",35.15,"+0.614",77,"22",14,5811,936,35.15
15,"=","TRAIN Drive By",5730,"-8",195,"-45",34.08,"+0.214",112,"11",15,5738,601,34.08
16,"=","DRAKE Take Care f/Rihanna",5277,"-167",-1167,"+17",41.549,"-0.383",120,"38",8,7620,1220,60.618
17,"+1","JENNIFER LOPEZ Dance Again f/Pitbull",4827,"-24",40,"-109",29.85,"-0.371",37,"12",17,4851,2243,30.831
18,"-1","DAVID GUETTA Turn Me On f/Nicki Minaj",4749,"-160",-1200,"+16",41.818,"-0.048",147,"60",2,12506,1674,92.019
19,"=","PITBULL Back In Time",3908,"+100",752,"-52",20.814,"+0.792",38,"16",19,3908,925,20.814
20,"=","B.O.B So Good",3370,"-192",-1158,"-180",18.982,"-1.476",64,"27",18,4675,1013,31.923
21,"+1","ELLIE GOULDING Lights",3188,"+156",719,"+95",19.865,"+0.837",86,"31",21,3188,719,19.865
22,"-1","TAYLOR SWIFT Eyes Open",3155,"-136",-692,"-92",15.479,"-1.018",42,"19",20,3925,1442,22.308
23,"=","RIHANNA Where Have You Been",3149,"+284",1454,"+86",23.388,"+1.830",21,"21",23,3149,1454,23.388
24,"=","DEMI LOVATO Give Your Heart A Break",2630,"+141",574,"+112",17.467,"+0.968",67,"45",24,2630,574,17.467
25,"=","USHER Scream",2538,"+412",1443,"+304",20.636,"+2.454",10,"35",25,2538,2119,24.842
26,"+1","DAVID GUETTA Titanium f/Sia",2041,"+59",641,"-49",13.782,"+0.236",28,"34",26,2041,690,13.782
27,"-1","WIZ KHALIFA/SNOOP DOGG Young, Wild & Fre...",1979,"-83",-491,"-24",13.175,"-0.492",164,"49",10,7182,1174,48.863
28,"=","DRAKE The Motto f/Lil Wayne",1947,"-1",-92,"+7",16.392,"-0.213",77,"28",25,2047,321,19.147
29,"=","HAVANA BROWN We Run The Night f/Pitbull",1924,"+1",191,"-76",14.707,"+0.070",84,"46",26,1924,267,14.707
30,"=","NEON HITCH F U Betta",1711,"+53",201,"+35",7.524,"+0.443",63,"--",28,1711,247,7.524
31,"=","CHRIS RENE Young Homie",1638,"+34",150,"+9",6.943,"+0.295",56,"116",29,1638,213,6.943
