"","Pos","Pos+","Artist","Title","Spins","Spins+","Bullet","Bullet+","Aud","Aud+","Days","iTunes","Pk","PkSp","PkBl","PkAu"
"1",1,"=","THE WEEKND","Can't Feel My Face",18511,44,561,-48,110.672,0.559,64,"2",1,18511,4549,110.672
"2",2,"=","OMI","Cheerleader",18455,49,-296,27,106.776,0.039,101,"5/79",1,18752,2755,109.867
"3",3,"=","TAYLOR SWIFT","Bad Blood",15626,-226,-1015,-48,93.258,-1.895,85,"35/52",1,19566,6848,120.08
"4",4,"=","FIFTH HARMONY","Worth It f/Kid Ink",14372,-30,-193,-2,76.851,-0.433,160,"25",4,14593,1718,78.088
"5",5,"=","MAJOR LAZER","Lean On f/MØ & DJ Snake",13647,145,972,-146,84.196,0.978,93,"3",5,13647,2026,84.196
"6",6,"=","SELENA GOMEZ","Good For You f/A$AP Rocky",12228,206,1149,-125,66.685,1.537,50,"9",6,12228,4663,66.685
"7",7,"=","SKRILLEX & DIPLO","Where Are U Now f/J. Bieber",11442,45,127,-65,74.739,0.671,122,"22",7,11442,1280,74.739
"8",8,"=","RACHEL PLATTEN","Fight Song",9970,47,560,-48,52.654,-0.006,85,"7",8,9970,1603,52.805
"9",9,"=","DEMI LOVATO","Cool For The Summer",9952,88,600,54,54.82,0.68,41,"19",9,9952,4704,54.82
"10",10,"=","DAVID GUETTA","Hey Mama  f/Nicki Minaj",9368,-254,-2729,317,63.074,-1.239,156,"41",2,16451,2042,99.313
"11",11,"=","ED SHEERAN","Photograph",8759,101,437,23,51.98,0.059,88,"23",11,8759,1005,52.444
"12",12,"+1","FALL OUT BOY","Uma Thurman",8133,29,458,-63,48.432,0.549,113,"20",12,8133,1055,48.432
"13",13,"-1","ANDY GRAMMER","Honey, I'm Good",7874,-366,-833,-139,39.098,-1.426,167,"24",8,10607,1319,57.373
"14",14,"=","WIZ KHALIFA","See You Again f/Charlie Puth",7521,-188,-965,-48,48.319,-0.554,130,"38",1,19208,3713,118.768
"15",15,"+1","R. CITY","Locked Away f/Adam Levine",5711,196,1873,-78,35.431,0.821,32,"11",15,5711,1951,35.431
"16",16,"-1","ZEDD","Beautiful Now f/Jon Bellion",5583,67,445,-20,24.883,0.295,75,"91",15,5583,915,24.883
"17",17,"=","TORI KELLY","Should've Been Us",5446,34,259,-96,22.785,-0.087,69,"47",16,5446,919,23.264
"18",18,"=","5 SECONDS OF SUMMER","She's Kinda Hot",5095,57,575,-107,25.355,0.016,25,"33",18,5095,3244,25.355
"19",19,"=","SILENTO","Watch Me",4687,57,230,-62,21.796,0.178,58,"6",19,4687,832,21.796
"20",20,"=","JASON DERULO","Cheyenne",4393,6,421,-173,18.481,-0.048,40,"80",20,4393,1150,18.551
"21",21,"=","OMARION","Post To Be f/Chris Brown&Jhene",4383,-1,218,-17,26.288,-0.222,79,"70",19,4384,598,26.51
"22",22,"=","FLO RIDA","I Don't Like It, I Love It",4236,63,226,15,20.8,0.063,72,"42",21,4236,667,21.143
"23",23,"=","CHARLIE PUTH","Marvin Gaye f/Meghan Trainor",3813,32,511,-76,18.738,0.1,55,"13",23,3813,587,18.738
"24",24,"=","ADAM LAMBERT","Ghost Town",3443,-11,196,-92,13.216,-0.023,100,"105",24,3454,661,13.239
"25",25,"+1","ONE DIRECTION","Drag Me Down",3375,265,1254,-18,18.253,1.357,11,"12",25,3375,3358,23.809
"26",26,"-1","DJ SNAKE & ALUNAGEORGE","You Know You Like It",3193,-28,-359,48,22.394,-0.188,157,"61",6,11556,1606,64.807
"27",27,"=","SHAWN MENDES","Stitches",2887,12,217,-55,12.191,0.503,81,"26",27,2887,452,12.191
"28",28,"=","SAM SMITH","Like I Can",2678,-52,-212,-44,10.193,-0.376,73,"94",26,2919,605,12.191
"29",29,"=","JIDENNA","Classic Man",2447,18,136,-27,9.378,-0.14,65,"62",29,2447,351,9.518
"30",30,"=","AFROJACK","SUMMERTHING! f/Mike Taylor",2246,18,381,-33,10.178,0.062,37,"99",30,2246,444,10.178
"31",31,"=","NATALIE LA ROSE","Around The World f/Fetty Wap",2063,-1,46,13,7.889,0.068,59,"141",31,2082,472,8.389
"32",32,"=","LITTLE MIX","Black Magic",1949,45,299,23,6.746,0.176,25,"106",32,1949,588,6.746
"33",33,"+1","CALVIN HARRIS + DISCIPLES","How Deep Is Your Love",1681,16,360,-85,12.704,0.202,16,"60",33,1681,614,12.704
"34",34,"-1","KAYA STEWART","In Love With A Boy",1524,-151,-839,-122,4.047,-0.441,56,"1318",27,2469,940,8.627
"35",35,"=","SIA","Elastic Heart f/The Weeknd...",1414,-89,-1003,196,11.514,-0.503,149,"76",13,7499,909,45.191
"36",36,"+2","ALESSIA CARA","Here",1355,37,158,-7,4.956,0.242,23,"66",36,1355,334,5.039
"37",37,"=","FETTY WAP","Trap Queen",1325,-17,-140,1,7.728,-0.276,135,"28",18,4535,816,23.245
"38",38,"+1","NATHAN SYKES","Kiss Me Quick",1241,4,109,-18,3.43,-0.018,43,"587",38,1258,352,3.774
"39",39,"+1","DISCLOSURE","Omen f/Sam Smith",1199,30,491,-13,9.086,0.279,9,"84",39,1199,664,9.086
"40",40,"-4","SAGE THE GEMINI","Good Thing f/Nick Jonas",1173,-184,-986,-174,4.399,-0.853,67,"165",32,2245,341,12.432
"41",41,"+1","THE WEEKND","The Hills",1073,64,423,0,7.467,0.442,9,"8",41,1073,423,7.467
"42",42,"+2","MEGHAN TRAINOR","Like I'm Gonna Lose You",1020,20,86,9,3.079,0.132,43,"40",42,1020,431,3.079
"43",43,"=","JESS GLYNNE","Hold My Hand",1019,17,75,9,4.15,0.096,32,"130",43,1019,228,4.241
"44",44,"-3","PITBULL","Fun f/Chris Brown",974,-93,-1545,359,4.836,-0.415,107,"73",17,5742,746,28.354
"45",45,"=","PRINCE ROYCE","Back It Up",916,6,-34,10,2.736,-0.08,58,"414",43,961,185,3.434
"46",46,"=","BEA MILLER","Fire N Gold",905,16,162,8,1.646,0.085,60,"119",46,905,162,1.646
"47",47,"=","A GREAT BIG WORLD","Hold Each Other f/Futuristic",844,31,302,-39,4.997,0.207,7,"337",47,844,399,4.997
"48",48,"=","KYGO","Firestone f/Conrad",826,33,257,21,5.637,0.275,6,"167",48,826,257,5.637
"49",49,"+1","MACKLEMORE & RYAN LEWIS","Growing Up f/Ed Sheeran",736,83,736,83,8.38,1.042,2,"--",49,736,736,8.38
"50",50,"-1","X AMBASSADORS","Renegades",710,9,154,-17,4.249,0.075,2,"30",49,710,171,4.249
