"Pos","Pos.","Artist","Title","Spins","Spins.","Bullet","Bullet.","Aud","Aud.","Days","iTunes","PkPos","PkSpins","PkBllt","PkAud"
36,"=","NONONO","Pumpin Blood",1108,27,210,0,4.154,0.224,50,"--",36,1108,237,4.154
37,"+1","NAUGHTY BOY","La La La f/Sam Sm...",992,45,217,0,3.312,0.277,17,"--",37,992,389,3.312
38,"-1","FLO RIDA","How I Feel",857,-131,-1422,-24,3.886,-0.664,82,"148",23,2794,547,12.521
39,"=","KATY PERRY","Unconditionally",722,-41,-116,-31,3.888,-0.15,102,"58",8,8987,3384,51.293
40,"+1","DJ SNAKE & LIL JO...","Turn Down For Wha...",721,18,154,-25,2.95,0.075,10,"28",40,721,353,2.95
41,"+1","CAMRYN","LoveSick",688,12,90,3,0.816,0.006,36,"--",41,688,125,0.944
42,"-2","FALL OUT BOY","Alone Together",645,-74,-659,73,2.991,-0.339,163,"142",22,3296,471,18.251
43,"+2","ENRIQUE IGLESIAS","I'm A Freak f/Pit...",628,61,281,52,4.036,0.114,8,"--",43,628,281,4.036
44,"-1","BEYONCE","Drunk In Love f/J...",610,26,150,-9,2.779,0.192,10,"5",43,610,241,2.779
45,"-1","FRAY","Love Don't Die",587,15,48,14,1.917,0.13,24,"93",43,587,64,1.917
46,"=","PANIC! AT THE DIS...","Miss Jackson f/Lo...",497,-9,9,-17,1.121,0.032,21,"189",45,513,83,1.121
47,"=","DAUGHTRY","Waiting For Super...",452,22,37,16,1.466,0.076,9,"91",47,452,147,1.466
48,"=","MIKE WILL MADE-IT","23 f/Miley Cyrus/...",372,-26,-91,-19,1.728,-0.151,18,"68",45,472,64,2.724
49,"=","JAKE MILLER","Collide",326,-27,-201,-18,0.658,-0.039,50,"--",43,688,134,1.677
50,"=","COLBY O'DONIS","State Of Mind",296,-4,-5,0,0.489,-0.001,3,"--",50,302,0,0.494
