"Pos","Pos.","Artist","Title","Spins","Spins.","Bullet","Bullet.","Aud","Aud.","Days","iTunes","PkPos","PkSpins","PkBllt","PkAud"
1,"=","PITBULL","Timber f/Ke$ha",16428,"-139",-474,"-156",113.221,"-1.125",104,"5",1,16901,2001,117.778
2,"=","ONEREPUBLIC","Counting Stars",15734,"-93",-435,"+24",109.874,"-0.471",106,"10",1,16524,2609,113.696
3,"=","EMINEM","The Monster f/Rih...",14637,"-193",-1068,"-46",101.048,"-1.798",89,"15/65",1,16414,2904,117.022
4,"=","ELLIE GOULDING","Burn",12828,"+71",847,"-172",88.96,"+0.324",112,"12",4,12828,1574,88.96
5,"=","KATY PERRY","Dark Horse",11826,"+276",1718,"+104",83.451,"+2.510",65,"1",5,11826,2297,83.451
6,"=","ONE DIRECTION","Story Of My Life",10610,"-13",694,"-141",74.777,"-0.090",88,"13",6,10623,1292,74.867
7,"=","ZEDD","Stay The Night f/...",9819,"-108",-264,"-145",61.49,"-0.997",119,"47",5,10105,1238,64.483
8,"=","PASSENGER","Let Her Go",9673,"+35",359,"+24",59.061,"-0.123",119,"11",8,9673,1223,59.781
9,"=","LADY GAGA","Do What U Want f/...",9474,"-151",-488,"-182",51.16,"-1.554",89,"39",7,9983,1408,60.79
10,"=","LORDE","Team",8942,"+170",885,"+95",61.378,"+0.996",64,"9",10,8942,1348,61.378
11,"=","A GREAT BIG WORLD","Say Something w/C...",8608,"+140",707,"+67",56.618,"+0.738",65,"7/59",11,8608,1506,56.618
12,"=","IMAGINE DRAGONS","Demons",7501,"-245",-1887,"-77",49.139,"-1.398",147,"20",1,14595,1982,96.313
13,"=","BASTILLE","Pompeii",6843,"+38",473,"-117",43.418,"+0.897",79,"6",13,6843,1030,43.418
14,"=","MACKLEMORE & RYAN...","White Walls f/ScH...",6448,"-172",-736,"-138",33.619,"-1.039",134,"31",12,7258,764,39.457
15,"+1","BRUNO MARS","Young Girls",5496,"+167",866,"+74",30.665,"+0.953",44,"70",15,5496,938,30.665
16,"-1","JOHN NEWMAN","Love Me Again",5456,"+55",412,"-78",30.803,"+0.056",114,"17",15,5456,697,30.803
17,"=","BEYONCE","XO",4976,"-47",220,"-162",27.884,"-0.554",37,"51",16,5054,1464,29.475
18,"=","MILEY CYRUS","Adore You",4544,"+44",847,"-128",22.357,"+0.395",31,"21",18,4544,1542,22.357
19,"=","JASON DERULO","Talk Dirty f/2 Ch...",4144,"+247",1431,"+73",31.525,"+1.957",28,"4",19,4144,1471,31.525
