"","Pos","Pos+","Artist","Title","Spins","Spins+","Bullet","Bullet+","Aud","Aud+","Days","iTunes","Pk","PkSp","PkBl","PkAu"
"1",1,"=","MAROON 5","Animals",17202,-55,60,-188,113.065,-0.733,64,"15",1,17329,3186,114.705
"2",2,"+1","ED SHEERAN","Don't",15394,127,660,-21,92.679,0.516,136,"33",2,15394,2073,92.679
"3",3,"-1","TOVE LO","Habits (Stay High)",15067,-256,-1230,-169,101.314,-0.654,156,"36",1,16744,2816,110.186
"4",4,"=","CALVIN HARRIS","Blame f/John Newman",13038,241,1390,85,82.117,1.202,79,"42",4,13038,1988,82.117
"5",5,"=","MR PROBZ","Waves",11795,174,1006,18,79.502,1.655,136,"29",5,11795,1264,79.502
"6",6,"=","TAYLOR SWIFT","Blank Space",11323,387,2269,112,75.905,2.629,29,"1",6,11323,3248,75.905
"7",7,"=","NICK JONAS","Jealous",10832,332,1323,301,61.255,1.58,76,"14",7,10832,1846,61.255
"8",8,"=","TAYLOR SWIFT","Shake It Off",10214,-253,-1241,-70,73.753,-0.81,100,"8",1,17531,9016,110.142
"9",9,"+1","ARIANA GRANDE & THE WEEKND","Love Me Harder",8711,143,726,46,55.484,1.294,50,"13",9,8711,1751,55.484
"10",10,"-1","JASON DERULO","Trumpets",8625,24,-57,17,46.36,0.21,93,"28",9,8674,1238,46.515
"11",11,"+2","SAM SMITH","I'm Not The Only One",8079,65,599,-43,46.247,0.496,62,"6",11,8079,1424,46.247
"12",12,"-1","MEGHAN TRAINOR","All About That Bass",7948,-348,-1465,-212,53.137,-1.326,141,"7",1,17875,3030,116.17
"13",13,"-1","JESSIE J/A. GRANDE/N. MINAJ","Bang Bang",7638,-467,-2885,-212,48.491,-2.514,120,"18",1,15754,4716,94.236
"14",14,"=","IGGY AZALEA","Beg For It f/MØ",6634,93,740,-4,36.503,0.626,33,"19",14,6634,2920,36.503
"15",15,"=","JEREMIH","Don't Tell 'Em f/YG",6337,-118,-1724,188,38.662,-1.087,129,"72",5,12620,1458,74.757
"16",16,"=","ALESSO","Heroes",5509,91,563,69,31.297,0.531,79,"51",16,5509,896,31.297
"17",17,"=","HOZIER","Take Me To Church",5020,119,817,33,26.889,1.227,44,"5",17,5020,1034,26.889
"18",18,"=","MEGHAN TRAINOR","Lips Are Movin",4929,94,522,60,24.704,0.226,37,"10",18,4929,1423,24.704
"19",19,"+1","SELENA GOMEZ","The Heart Wants What It Wants",4239,182,1094,-88,24.1,1.073,20,"4",19,4239,2058,24.1
"20",20,"-1","FERGIE","L.A.LOVE (la la)",4089,-39,-132,5,15.086,-0.024,54,"17",19,4267,1105,18.09
"21",21,"=","FALL OUT BOY","Centuries",4082,122,679,103,20.778,0.414,70,"25",21,4082,679,20.778
"22",22,"=","GWEN STEFANI","Baby Don't Lie",3761,-178,-479,-235,14.988,-0.879,37,"105",20,4236,2651,20.798
"23",23,"=","NICO & VINZ","In Your Arms",3614,-34,-96,25,15.093,-0.171,63,"120",22,3920,1121,16.487
"24",24,"=","MARK RONSON","Uptown Funk f/Bruno Mars",3487,176,1377,-69,20.875,0.935,16,"2",24,3487,2689,22.472
"25",25,"=","DAVID GUETTA","Dangerous f/Sam Martin",3239,58,82,4,17.682,0.65,51,"20",24,3239,1540,17.682
"26",26,"=","ARIANA GRANDE","Break Free f/Zedd",3156,31,-227,115,23.963,-0.246,144,"88",4,14321,2327,87.942
"27",27,"=","CHARLI XCX","Break The Rules",2738,38,69,-28,10.177,0.275,56,"94",27,2738,609,10.177
"28",28,"+1","CHRIS BROWN","New Flame f/Usher & Rick Ross",2222,54,357,41,12.036,0.168,50,"103",28,2222,357,12.036
"29",29,"+1","JESSIE J","Burnin' Up f/2 Chainz",2095,13,325,-14,11.34,-0.212,37,"77",29,2095,516,11.594
"30",30,"-2","ONE DIRECTION","Steal My Girl",1849,-432,-2589,-262,6.923,-1.232,58,"31",17,5160,2502,19.893
"31",31,"=","ELLA HENDERSON","Ghost",1788,42,148,32,5.254,0.236,76,"34",31,1788,236,5.254
"32",32,"=","ONEREPUBLIC","I Lived",1639,42,495,-126,6.325,0.302,12,"93",32,1639,934,6.325
"33",33,"=","FIFTH HARMONY","Sledgehammer",1551,49,539,-60,5.867,0.262,11,"173",33,1551,800,5.867
"34",34,"+2","ONE DIRECTION","Night Changes",1510,191,759,86,6.232,0.373,11,"21",34,1510,1080,8.527
"35",35,"=","EDEN XO","Too Cool To Dance",1412,57,306,75,5.252,0.269,24,"1188",35,1412,410,5.252
"36",36,"-2","BEBE REXHA","Can't Stop Drinking About You",1399,-83,-438,-41,4.69,-0.156,96,"270",29,1929,292,6.05
"37",37,"=","MILKY CHANCE","Stolen Dance",1359,42,199,15,6.128,0.138,32,"52",34,1359,235,6.128
"38",38,"+1","VANCE JOY","Riptide",1235,44,183,31,6.192,0.19,29,"40",38,1235,201,6.192
"39",39,"-1","LILLYWOOD & ROBIN SCHULZ","Prayer In C",1233,40,318,27,10.887,0.247,24,"163",38,1233,318,10.887
