"","Pos","Pos+","Artist","Title","Spins","Spins+","Bullet","Bullet+","Aud","Aud+","Days","iTunes","PkPos","PkSpins","PkBllt","PkAud"
"1",1,"=","SWEDISH HOUSE MAFIA","Don't You Worry Child",14312,-184,-315,-195,106.896,-1.793,179,"26",1,14704,1905,116.982
"2",2,"=","TAYLOR SWIFT","I Knew You Were Troubl...",14020,-186,-944,-90,113.963,-0.516,108,"13",1,16073,2452,126.481
"3",3,"=","MACKLEMORE & RYAN LEWI...","Thrift Shop f/Wanz",13874,74,549,5,103.126,1.403,109,"3",3,13874,2020,103.126
"4",4,"+1","MAROON 5","Daylight",12467,90,894,-61,92.869,0.24,104,"15",4,12467,1308,92.869
"5",5,"-1","WILL.I.AM & BRITNEY SP...","Scream And Shout",12450,-42,-606,68,91.587,-0.635,102,"11",3,13157,2182,99.406
"6",6,"=","CALVIN HARRIS","Sweet Nothing f/Floren...",10199,118,385,114,78.642,0.847,112,"34",6,10199,1126,78.642
"7",7,"+1","BRUNO MARS","When I Was Your Man",9068,265,1175,75,70.359,1.674,51,"1",7,9068,1738,70.359
"8",8,"-1","BRUNO MARS","Locked Out Of Heaven",8697,-140,-875,-27,72.848,-0.905,157,"16",1,15928,2790,124.488
"9",9,"=","JUSTIN TIMBERLAKE","Suit & Tie f/JAY Z",8304,174,819,40,61.213,1.143,52,"6",9,8304,6457,61.213
"10",10,"=","LUMINEERS","Ho Hey",8069,-12,-273,132,60.738,-0.224,172,"20",2,13545,1921,101.636
"11",11,"+1","IMAGINE DRAGONS","It's Time",7380,-3,130,-111,48.875,0.057,165,"32",11,7383,983,48.875
"12",12,"-1","KE$HA","C'mon",7298,-287,-854,-270,38.366,-1.775,81,"52",9,8228,1547,54.334
"13",13,"+1","RIHANNA","Stay f/Mikky Ekko",6952,193,1289,-43,57.329,0.962,39,"2",13,6952,1617,57.329
"14",14,"-1","KELLY CLARKSON","Catch My Breath",6741,-47,-68,-81,44.047,-0.027,132,"37",13,6870,767,44.758
"15",15,"=","PITBULL","Feel This Moment",6656,125,854,-13,50.604,0.503,60,"5",15,6656,1516,50.604
"16",16,"=","JUSTIN BIEBER","Beauty And A Beat f/N....",6246,-179,-951,-125,46.323,-0.892,140,"67",2,12731,1998,87.772
"17",17,"+1","OLLY MURS","Troublemaker f/Flo Rid...",4921,-14,173,-75,33.287,0.141,80,"23",17,4935,766,33.287
"18",18,"-1","PINK","Try",4829,-175,-1042,-36,36.231,-1.047,130,"44",6,9909,1515,66.33
"19",19,"+1","MUMFORD & SONS","I Will Wait",4532,126,551,97,31.5,1.241,61,"21",19,4532,747,31.5
"20",20,"-1","ONE DIRECTION","Kiss You",4504,-2,271,-59,22.773,-0.151,44,"72",19,4506,1186,22.924
"21",21,"+1","OF MONSTERS AND MEN","Little Talks",4138,25,260,-10,27.168,0.07,109,"24",20,4138,655,27.168
"22",22,"-1","THE SCRIPT","Hall Of Fame f/will.i....",3912,-233,-1420,-133,22.338,-1.697,172,"35",16,5672,564,31.748
"23",23,"=","KREWELLA","Alive",3584,105,850,-22,28.661,0.467,28,"68",23,3584,918,28.661
"24",24,"=","ALICIA KEYS","Girl On Fire",3108,-45,-837,158,21.254,-0.159,135,"38",9,7658,1171,50.899
"25",25,"=","FALL OUT BOY","My Songs Know What You...",3095,113,854,-15,14.87,0.22,25,"25",25,3095,1015,14.87
"26",26,"=","CHRIS WALLACE","Remember When (Push Re...",2868,-4,77,-21,14.869,-0.159,207,"128",24,2872,332,15.148
"27",27,"=","FUN.","Carry On",2640,56,388,25,15.384,0.334,58,"22",27,2640,495,15.384
"28",28,"=","NELLY","Hey Porsche",2478,-30,10,-38,14.731,-0.137,48,"39",26,2524,673,14.908
"29",29,"+1","ICONA POP","I Love It f/Charli XCX",2234,42,465,-56,18.631,0.038,27,"41",29,2234,675,18.631
"30",30,"-1","HUNTER HAYES","Wanted",2215,-73,-451,1,14.027,-0.291,144,"43",23,3020,368,18.605
"31",31,"=","PINK","Just Give Me A Reason",2166,175,1198,46,15.009,1.529,15,"9",31,2166,1198,15.009
"32",32,"+2","DEMI LOVATO","Heart Attack",1902,257,1598,112,21.046,1.839,7,"10",32,1902,1598,21.046
"33",33,"-1","MUSE","Madness",1781,56,350,29,7.06,0.304,82,"46",32,1781,375,7.06
"34",34,"-1","BRITT NICOLE","Gold",1659,2,110,13,6.404,-0.02,81,"87",29,1659,314,6.424
"35",35,"=","CHER LLOYD","With Ur Love f/Juicy J",1461,17,118,-5,7.8,0.289,25,"160",33,1461,571,7.8
"36",36,"=","EMELI SANDE","Next To Me",1363,14,379,-50,11.79,0.155,19,"58",36,1363,453,11.79
"37",37,"=","AFROJACK & CHRIS BROWN","As Your Friend",1295,-32,-56,-77,8.885,-0.162,35,"94",33,1355,362,9.977
"38",38,"=","NE-YO","Forever Now",1194,23,130,-7,11.502,-0.006,41,"301",35,1194,269,11.68
"39",39,"=","BAAUER","Harlem Shake",1193,47,444,-4,6.257,0.055,14,"4",39,1193,488,6.257
"40",40,"=","JUSTIN BIEBER","All Around The World",1095,43,382,-18,8.737,0.438,18,"258",40,1095,400,8.737
"41",41,"=","TREY SONGZ","Simply Amazing",1028,-17,-12,-17,6.192,-0.202,39,"165",35,1070,243,6.918
"42",42,"=","ONEREPUBLIC","If I Lose Myself",946,8,9,-4,3.063,0.078,30,"228",38,949,318,3.064
"43",43,"=","A$AP ROCKY","F**kin Problems f/Drak...",763,7,63,-11,3.988,0.035,32,"36",41,763,154,3.988
"44",44,"=","LITTLE MIX","Wings",656,24,188,-8,2.208,0.123,12,"204",44,656,203,2.208
"45",45,"=","MIGUEL","Adorn",584,9,146,-29,7.451,0.048,116,"147",33,1329,248,9.94
"46",46,"+1","TAYLOR SWIFT","22",576,59,316,22,5.21,0.373,4,"157",46,576,316,5.21
"47",47,"-1","BENNY BENASSI","Cinema f/Gary Go",571,8,-11,13,3.382,0.069,25,"274",43,587,155,4.68
"48",48,"+1","CARLY RAE JEPSEN","Tonight I'm Getting Ov...",502,34,197,17,1.413,0.101,4,"--",48,502,211,1.413
"49",49,"-1","STEFANO","Yes To Love",473,4,52,-13,0.812,0.016,18,"--",46,473,70,0.823
"50",50,"=","HOT CHELLE RAE","Hung Up",469,9,72,3,1.388,0.03,10,"--",48,469,102,1.388
