"Pos","Pos.","Artist","Title","Spins","Spins.","Bullet","Bullet.","Aud","Aud.","Days","iTunes","Pk","PkSp","PkBl","PkAu"
1,"=","TAYLOR SWIFT","Bad Blood",18687,156,1476,-84,114.261,0.564,38,"5/27",1,18687,6848,114.261
2,"=","WALK THE MOON","Shut Up And Dance",17464,-159,-26,-211,100.596,-0.405,131,"9",2,17842,2567,102.857
3,"=","WIZ KHALIFA","See You Again f/Charlie Puth",16741,-262,-1236,-186,105.747,-1.498,83,"7",1,19208,3713,118.768
4,"=","JASON DERULO","Want To Want Me",15503,-260,-2482,122,85.293,-1.043,108,"19",1,18660,4301,111.336
5,"=","TOVE LO","Talking Body",14228,-114,-364,-46,81.893,-1.38,161,"25",4,14657,2353,84.199
6,"=","DAVID GUETTA","Hey Mama  f/Nicki Minaj",13366,77,397,42,86.495,0.275,109,"13",5,13366,1678,86.495
7,"=","DJ SNAKE & ALUNAGEORGE","You Know You Like It",10768,-234,-676,-233,59.029,-0.94,110,"17",6,11556,1606,64.807
8,"=","FIFTH HARMONY","Worth It f/Kid Ink",10525,270,876,246,50.699,1.08,113,"11",8,10525,1312,50.699
9,"=","OMI","Cheerleader",9636,196,1835,-145,58.292,1.326,54,"2",9,9636,2081,58.292
10,"=","ANDY GRAMMER","Honey, I'm Good",9152,19,401,-103,49.332,-0.18,120,"6",9,9152,1319,49.512
11,"=","MAROON 5","This Summer's Gonna Hurt...",8992,16,171,-53,46.069,-0.3,41,"23/95",9,8992,4375,46.872
12,"=","SKRILLEX & DIPLO","Where Are U Now f/J. Bieber",8738,63,630,-28,51.974,0.493,75,"12",11,8738,1280,51.974
13,"=","MAJOR LAZER","Lean On f/MØ & DJ Snake",7389,189,1598,-89,43.022,0.736,46,"8",13,7389,2026,43.022
14,"+2","THE WEEKND","Can't Feel My Face",7064,372,2211,19,48.027,2.166,17,"4",14,7064,4549,48.027
15,"-1","NICKI MINAJ","The Night Is Still Young",6988,60,293,9,33.687,-0.032,56,"44",13,6988,1341,34.119
