"Pos","Pos.","Artist","Title","Spins","Spins.","Bullet","Bullet.","Aud","Aud.","Days","iTunes","PkPos","PkSpins","PkBllt","PkAud"
1,"=","KATY PERRY","Roar",14997,441,2717,16,107.521,2.002,37,"2",1,14997,6098,107.521
2,"=","CAPITAL CITIES","Safe And Sound",13549,107,1240,-69,86.735,0.407,149,"19",2,13549,1309,86.735
3,"+1","LANA DEL REY","Summertime Sadnes...",12005,162,995,6,80.258,0.848,76,"18/32",3,12005,1923,80.258
4,"-1","ZEDD","Clarity f/Foxes",11701,-402,-1678,-302,74.457,-2.33,184,"26",2,14188,1183,92.157
5,"=","ROBIN THICKE","Blurred Lines f/P...",11415,-323,-2137,-70,72.57,-2.58,131,"14",1,16771,2544,113.5
6,"=","MACKLEMORE & RYAN...","Same Love f/Mary ...",10789,-155,-389,-176,65.686,-1.033,116,"29",5,11178,1815,71.324
7,"=","CALVIN HARRIS F/E...","I Need Your Love",10473,-131,-353,-128,61.928,-1.111,165,"71",5,10846,1386,72.137
8,"=","AVICII","Wake Me Up",10223,300,1690,155,71.217,1.648,52,"7",8,10223,2103,71.217
9,"+1","JAY Z","Holy Grail f/Just...",8828,113,1090,-79,57.157,0.956,75,"12",9,8828,2095,57.157
10,"-1","MAROON 5","Love Somebody",8571,-363,-3225,65,57.466,-2.211,125,"72",2,13931,1278,87.913
11,"=","LADY GAGA","Applause",8179,151,1527,-58,53.723,1.238,36,"8",11,8179,3922,53.723
12,"=","LORDE","Royals",8144,267,1658,3,57.718,1.945,36,"3",12,8144,2237,57.718
13,"=","MILEY CYRUS","We Can't Stop",7271,-316,-1841,-302,39.952,-2.011,104,"16",9,9405,1276,55.184
14,"=","DRAKE","Hold On We're Goi...",5883,170,1305,-89,35.166,0.434,37,"9",14,5883,1610,35.166
15,"=","PARAMORE","Still Into You",5207,39,513,-51,31.794,0.452,131,"28",15,5207,711,31.794
16,"=","ONE DIRECTION","Best Song Ever",5023,-49,-232,3,23.262,-0.487,59,"30",16,5307,1660,25.473
17,"=","BRUNO MARS","Treasure",4808,-215,-1286,20,28.96,-0.697,129,"60",5,11434,2114,69.467
18,"=","TAYLOR SWIFT","Everything Has .....",4465,-7,75,-18,23.02,0.037,65,"43",18,4472,990,23.2
19,"=","PHILLIP PHILLIPS","Gone, Gone, Gone",4400,19,58,37,22.86,-0.027,112,"44",19,4407,462,24.14
20,"=","ROBIN THICKE","Give It 2 U f/Ken...",4154,159,1265,19,25.51,0.913,44,"33",20,4154,1340,25.51
21,"=","SELENA GOMEZ","Slow Down",3999,106,1115,-52,24.267,0.594,30,"51",21,3999,1167,24.267
22,"+1","EMINEM","Berzerk",3332,67,731,-131,18.242,0.182,21,"10/84",22,3332,1757,18.242
23,"+1","BONNIE MCKEE","American Girl",3160,-7,83,-23,14.189,-0.113,72,"97",23,3167,740,15.059
24,"-2","JUSTIN TIMBERLAKE","Take Back The Nig...",3147,-273,-2293,92,15.5,-2.037,67,"90",13,6823,3722,40.113
25,"+1","AWOLNATION","Sail",2831,18,81,-38,13.028,0.206,117,"20",25,2831,299,13.028
26,"-1","ENRIQUE IGLESIAS","Turn The Night Up",2804,-262,-1153,-241,11.27,-1.053,57,"123",21,4111,2260,24.628
27,"=","TEGAN & SARA","Closer",2714,17,488,-72,13.089,0.168,93,"--",27,2714,570,13.089
28,"=","PINK","True Love f/Lily ...",2382,19,156,21,11.364,0.014,58,"94",28,2382,503,11.364
29,"=","BRUNO MARS","Gorilla",2264,254,1788,115,15.788,1.562,8,"61",29,2264,1788,15.788
30,"+3","MILEY CYRUS","Wrecking Ball",1879,308,1601,262,18.44,2.215,6,"1",30,1879,1601,18.44
31,"-1","NEIGHBOURHOOD","Sweater Weather",1865,29,153,8,6.638,0.05,80,"54",30,1865,262,6.638
32,"-1","FIFTH HARMONY","Miss Movin' On",1814,1,204,-57,7.847,0.078,70,"146",31,1814,324,7.847
33,"-1","KREWELLA","Live For The Nigh...",1809,23,129,8,7.649,0.111,57,"--",32,1809,288,7.649
34,"=","CODY SIMPSON","Pretty Brown Eyes",1551,1,27,3,4.978,-0.109,67,"183",34,1551,328,5.087
