"","Pos","Pos+","Artist","Title","Spins","Spins+","Bullet","Bullet+","Aud","Aud+","Days","iTunes","Pk","PkSp","PkBl","PkAu"
"1",1,"=","IGGY AZALEA","Fancy f/Charlie XCX",15728,271,1079,36,108.44,1.603,81,"3/19",1,15728,2440,108.44
"2",2,"=","PARAMORE","Ain't It Fun",14424,-40,104,6,84.721,0.422,122,"18",2,14464,1853,84.721
"3",3,"=","JUSTIN TIMBERLAKE","Not A Bad Thing",13584,-350,-1405,-221,83.438,-1.391,107,"30",1,15543,2024,97.949
"4",4,"=","ARIANA GRANDE","Problem f/Iggy Azalea",13195,292,2430,-123,90.907,1.789,41,"1",4,13195,2576,90.907
"5",5,"=","DJ SNAKE & LIL JON","Turn Down For What",12171,70,378,59,73.862,0.272,142,"10",5,12171,1490,74.029
"6",6,"+1","CALVIN HARRIS","Summer",12032,234,1111,49,82.776,1.009,81,"11",6,12032,1917,82.776
"7",7,"-1","JOHN LEGEND","All Of Me",11740,-190,-1525,-55,88.981,-1.541,132,"13",1,17233,2520,121.78
"8",8,"=","RIXTON","Me And My Broken Heart",11682,0,38,-96,59.228,-0.249,100,"40",6,11682,1397,59.689
"9",9,"=","ED SHEERAN","Sing",10428,-2,-186,6,54.571,-0.198,63,"24",6,10622,2778,57.807
"10",10,"=","NICO & VINZ","Am I Wrong",10140,232,1282,61,63.375,1.278,70,"5",10,10140,1529,63.375
"11",11,"=","KATY PERRY","Birthday",9223,30,383,-9,52.281,0.046,65,"44",11,9223,2209,52.281
"12",12,"=","MKTO","Classic",8164,76,539,38,45.314,0.764,191,"25",12,8164,733,45.314
"13",13,"=","DISCLOSURE","Latch f/Sam Smith",7402,134,1412,-27,50.992,0.811,128,"14",13,7402,1439,50.992
"14",14,"=","MAGIC!","Rude",6932,214,1067,96,48.63,1.344,55,"2",14,6932,1301,48.63
"15",15,"=","SAM SMITH","Stay With Me",5669,288,1183,244,36.332,1.556,29,"4",15,5669,1606,36.332
"16",16,"=","JASON DERULO","Wiggle f/Snoop Dogg",5454,88,1463,-177,25.621,0.778,32,"7",16,5454,1666,25.621
"17",17,"=","5 SECONDS OF SUMMER","She Looks So Perfect",4406,-185,-936,-103,17.729,-0.846,78,"31",17,5675,1186,24.087
"18",18,"=","NEON TREES","Sleeping With A Friend",4104,-133,-270,-233,16.715,-0.396,125,"86",18,4374,507,18.342
"19",19,"=","ONEREPUBLIC","Love Runs Out",3565,161,1069,31,19.462,0.593,39,"27",19,3565,1069,19.462
"20",20,"=","KONGOS","Come With Me Now",3282,89,518,40,12.195,0.372,53,"33",20,3282,628,12.195
"21",21,"=","ONE DIRECTION","You & I",3156,52,179,51,11.729,0.255,46,"84",21,3156,850,11.729
"22",22,"=","SHAKIRA","Empire",2818,-17,119,-85,11.136,-0.193,74,"61",22,2835,529,11.37
"23",23,"=","PHARRELL WILLIAMS","Come Get It Bae",2799,118,930,20,12.156,0.288,18,"56",23,2799,993,12.156
"24",24,"=","JENNIFER LOPEZ","First Love",2637,116,853,44,12.704,0.455,23,"166",24,2637,853,12.704
"25",25,"+1","AFROJACK","Ten Feet Tall f/Wrabel",2583,81,589,35,10.624,0.308,72,"155",25,2583,627,10.624
"26",26,"-1","KATY TIZ","The Big Bang",2537,33,178,-9,12.231,0.3,76,"144",25,2537,878,13.692
"27",27,"=","LORDE","Tennis Court",2337,32,331,-13,10.197,0.081,42,"116",27,2337,590,10.197
"28",28,"+1","SIA","Chandelier",2108,17,516,-45,12.123,-0.109,51,"28",28,2108,561,12.232
"29",29,"+1","M. JACKSON & J. TIMBERLAKE","Love Never Felt So Good",2088,31,157,-26,8.466,-0.01,37,"46",29,2088,1126,13.019
"30",30,"+1","DEMI LOVATO","Really Don't Care f/Cher Lloyd",2050,88,774,-17,9.505,0.408,16,"97",30,2050,821,9.505
"31",31,"-3","PITBULL","Wild Wild Love f/GRL",1969,-227,-2035,126,10.637,-1.224,100,"54",13,6576,1068,37.145
"32",32,"=","TREY SONGZ","Na Na",1920,42,371,-9,13.592,0.533,67,"71",32,1920,380,13.592
"33",33,"=","BECKY G","Shower",1746,20,560,-72,8.292,0.181,25,"76",33,1746,632,8.292
