"","Pos","Pos+","Artist","Title","Spins","Spins+","Bullet","Bullet+","Aud","Aud+","Days","iTunes","PkPos","PkSpins","PkBllt","PkAud"
"1",1,"=","ROBIN THICKE","Blurred Lines f/P...",16409,"-28",-234,"+24",111.869,"+0.071",103,"2/94",1,16771,2544,113.5
"2",2,"=","MAROON 5","Love Somebody",13768,"+160",933,"+95",87.445,"+0.739",97,"29",2,13768,1278,87.445
"3",3,"=","ZEDD","Clarity f/Foxes",13505,"+135",510,"+123",89.786,"+0.023",156,"18",3,13505,1183,90.102
"4",4,"=","IMAGINE DRAGONS","Radioactive",13028,"-247",-866,"-167",86.082,"-0.181",129,"9",2,14606,2069,92.777
"5",5,"=","BRUNO MARS","Treasure",10614,"-185",-686,"-211",59.526,"-1.559",101,"19/65",5,11434,2114,69.467
"6",6,"+1","MACKLEMORE & RYAN...","Same Love f/Mary ...",10354,"+166",660,"+178",70.161,"+1.559",88,"12",6,10354,1815,70.161
"7",7,"-1","CALVIN HARRIS F/E...","I Need Your Love",10283,"+44",98,"+5",66.84,"-0.619",137,"34",6,10283,1386,72.137
"8",8,"=","CAPITAL CITIES","Safe And Sound",9697,"+130",893,"+63",65.549,"+1.772",121,"10",8,9697,1083,65.549
"9",9,"=","ANNA KENDRICK","Cups (Pitch Perfe...",9501,"+43",192,"-49",58.5,"+0.021",145,"14",9,9501,992,59.103
"10",10,"+1","MILEY CYRUS","We Can't Stop",8705,"+90",317,"+88",49.872,"+0.779",76,"7",10,8705,1276,49.872
"11",11,"-1","JASON DERULO","The Other Side",8621,"-352",-2079,"-206",49.662,"-1.619",123,"40",5,11323,2399,66.105
"12",12,"=","DAFT PUNK","Get Lucky",8055,"-189",-2616,"+257",55.975,"-0.481",120,"17",2,14968,2173,99.686
"13",13,"=","LANA DEL REY","Summertime Sadnes...",7426,"+305",1895,"+82",50.494,"+2.158",48,"15/25",13,7426,1895,50.494
"14",14,"=","JUSTIN TIMBERLAKE","Take Back The Nig...",6771,"+37",215,"+7",38.487,"+0.289",39,"68",13,6771,3722,40.113
"15",15,"=","KATY PERRY","Roar",6459,"+207",3779,"-634",45.991,"-1.783",9,"1",15,6575,6098,53.27
"16",16,"=","JAY Z","Holy Grail f/Just...",5056,"+126",831,"+4",32.566,"+1.314",47,"5",16,5056,2095,32.566
"17",17,"=","ONE DIRECTION","Best Song Ever",4504,"+58",351,"-37",20.857,"+0.283",31,"16",17,4504,1660,20.857
"18",18,"=","SELENA GOMEZ","Come & Get It",4328,"-21",-535,"+150",28.373,"+0.086",133,"42",1,14547,2034,86.045
"19",19,"=","PHILLIP PHILLIPS","Gone, Gone, Gone",4034,"+65",341,"+21",22.843,"+0.628",84,"24",19,4034,462,22.843
"20",20,"+1","PARAMORE","Still Into You",3798,"+74",262,"+61",19.358,"+0.744",103,"23",20,3798,711,19.358
"21",21,"+2","AVICII","Wake Me Up",3712,"+228",1529,"+72",28.735,"+1.810",24,"3",21,3712,1529,28.735
"22",22,"=","ENRIQUE IGLESIAS","Turn The Night Up",3697,"+26",572,"-68",20.664,"+0.669",29,"55",22,3697,2260,24.628
"23",23,"-3","LADY GAGA","Applause",3656,"-266",2759,"-1163",28.282,"-5.795",8,"4",20,3922,3922,34.077
"24",24,"=","TAYLOR SWIFT","Everything Has .....",3419,"+87",395,"+48",20.021,"+0.669",37,"62",24,3419,990,20.021
"25",25,"=","NIKKI WILLIAMS","Glowing",3090,"-168",-788,"-82",12.835,"-0.709",135,"144",20,3997,427,19.002
"26",26,"=","RIHANNA","Right Now f/David...",2796,"-419",-2574,"-245",14.412,"-1.975",86,"210",15,6098,1144,35.227
"27",27,"=","LABRINTH","Beneath Your Beau...",2788,"+10",60,"+23",10.731,"-0.162",95,"33",26,2788,485,13.99
"28",28,"=","BONNIE MCKEE","American Girl",2629,"+78",306,"+52",13.547,"+0.319",44,"127",28,2629,740,13.603
"29",29,"=","AWOLNATION","Sail",2365,"+33",210,"+22",10.706,"+0.125",89,"26",29,2365,299,10.706
"30",30,"=","PINK","True Love f/Lily ...",2130,"+42",373,"-7",10.527,"+0.073",30,"73",30,2130,503,10.527
"31",31,"+1","ARIANA GRANDE","The Way f/Mac Mil...",1460,"-9",-192,"-18",12.948,"+0.362",142,"66",11,7681,1373,40.497
"32",32,"-1","EMBLEM3","Chloe (You're The...",1432,"-197",-1085,"-166",5.178,"-0.478",114,"92",24,2668,382,8.721
"33",33,"=","NEIGHBOURHOOD","Sweater Weather",1380,"+34",124,"+35",5.037,"+0.165",52,"77",33,1380,262,5.037
"34",34,"=","TEGAN & SARA","Closer",1337,"-3",90,"-36",5.575,"+0.177",65,"394",34,1340,188,5.575
"35",35,"+2","KREWELLA","Live For The Nigh...",1275,"+50",256,"+64",5.53,"+0.199",29,"312",35,1275,282,5.53
"36",36,"+4","LORDE","Royals",1252,"+153",762,"+106",9.916,"+1.070",8,"8",36,1252,762,9.916
"37",37,"-2","JONAS BROTHERS","First Time",1238,"-38",-61,"-75",4.631,"-0.163",45,"--",35,1367,404,5.278
"38",38,"=","ROBIN THICKE","Give It 2 U f/Ken...",1226,"+51",466,"-10",8.209,"-0.026",16,"193",38,1226,476,8.235
"39",39,"=","CODY SIMPSON","Pretty Brown Eyes",1218,"+76",305,"+43",3.504,"+0.222",39,"178",39,1218,314,3.504
"40",40,"+2","DRAKE","Hold On We're Goi...",1182,"+138",440,"+52",6.952,"+0.707",9,"--",40,1182,742,8.437
"41",41,"-5","KE$HA","Crazy Kids",1152,"-113",-1251,"+182",5.637,"-0.775",110,"156",18,4518,529,22.983
"42",42,"-1","FIFTH HARMONY","Miss Movin' On",1082,"-1",1,"-25",4.212,"+0.000",42,"64",40,1083,310,4.803
"43",43,"=","FLO RIDA","Can't Believe It ...",1027,"+13",180,"-30",4.916,"+0.132",16,"93",43,1027,479,4.916
"44",44,"=","DEMI LOVATO","Made In The USA",990,"+14",88,"+17",4.266,"-0.006",27,"122",42,990,271,4.308
"45",45,"=","ARMIN VAN BUUREN","This Is What It F...",801,"+12",96,"+10",7.145,"+0.193",26,"233",45,805,225,7.145
"46",46,"+1","SELENA GOMEZ","Slow Down",513,"+69",336,"+48",3.063,"+0.424",2,"123",46,513,336,3.063
"47",47,"-1","MIKA","Popular Song f/Ar...",461,"+12",185,"-25",1.267,"+0.082",2,"132",46,461,210,1.267
"48",48,"+1","ICONA POP","All Night",406,"+28",96,"+28",0.935,"+0.067",2,"354",48,406,96,0.935
"49",49,"--","J. COLE","Crooked Smile f/T...",395,"--",68,"--",1.356,"--",1,"--",49,395,68,1.356
"50",50,"-2","KARMIN","Acapella",393,"-13",-209,"+19",0.719,"-0.053",58,"50",33,1299,376,4.274
