"Pos","Pos.","Artist","Title","Spins","Spins.","Bullet","Bullet.","Aud","Aud.","Days","iTunes","Pk","PkSp","PkBl","PkAu"
1,"=","THE WEEKND","Can't Feel My Face",18467,"-13",609,"-89",110.113,"+0.422",63,"1",1,18480,4549,110.113
2,"=","OMI","Cheerleader",18406,"-43",-323,"-196",106.737,"-0.729",100,"2/77",1,18752,2755,109.867
3,"=","TAYLOR SWIFT","Bad Blood",15852,"-88",-967,"+55",95.153,"-1.088",84,"31/50",1,19566,6848,120.08
4,"=","FIFTH HARMONY","Worth It f/Kid Ink",14402,"-91",-191,"-175",77.284,"-0.459",159,"24",4,14593,1718,78.088
5,"=","MAJOR LAZER","Lean On f/MØ & DJ Snake",13502,"+116",1118,"-112",83.218,"+0.400",92,"5",5,13502,2026,83.218
6,"=","SELENA GOMEZ","Good For You f/A$AP Rocky",12022,"+150",1274,"-52",65.148,"+0.951",49,"8",6,12022,4663,65.148
7,"=","SKRILLEX & DIPLO","Where Are U Now f/J. Bieber",11397,"+45",192,"+39",74.068,"+0.706",121,"20",7,11424,1280,74.068
8,"+1","RACHEL PLATTEN","Fight Song",9923,"+18",608,"-74",52.66,"-0.145",84,"6",8,9923,1603,52.805
9,"+1","DEMI LOVATO","Cool For The Summer",9864,"+74",546,"-37",54.14,"+0.692",40,"18",9,9864,4704,54.14
10,"-2","DAVID GUETTA","Hey Mama  f/Nicki Minaj",9622,"-370",-3046,"+13",64.313,"-1.624",155,"39",2,16451,2042,99.313
11,"+1","ED SHEERAN","Photograph",8658,"+30",414,"-71",51.921,"-0.240",87,"21",11,8658,1005,52.444
12,"+1","ANDY GRAMMER","Honey, I'm Good",8240,"-29",-694,"+172",40.524,"-0.295",166,"19",8,10607,1319,57.373
13,"+1","FALL OUT BOY","Uma Thurman",8104,"-22",521,"-186",47.883,"+0.268",112,"16",13,8126,1055,47.883
14,"+1","WIZ KHALIFA","See You Again f/Charlie Puth",7709,"-29",-917,"+216",48.873,"-0.396",129,"35",1,19208,3713,118.768
15,"+1","ZEDD","Beautiful Now f/Jon Bellion",5516,"-1",465,"-150",24.588,"-0.280",74,"96",15,5517,915,24.868
16,"+2","R. CITY","Locked Away f/Adam Levine",5515,"+402",1951,"+237",34.61,"+1.837",31,"13",16,5515,1951,34.61
17,"=","TORI KELLY","Should've Been Us",5412,"-10",355,"-77",22.872,"-0.295",68,"48",16,5422,919,23.264
