"Pos","Pos.","Artist.and.Title","Spins","Spins.","Bullet","Bullet.","Aud","Aud.","Days","iTunes","PkPos","PkSpins","PkBllt","PkAud"
1,"=","KATY PERRY Last Friday Night (T.G.I.F.)",14829,53,866,-112,95.913,1.125,67,"3",1,14829,2322,95.913
2,"=","LMFAO Party Rock Anthem",13981,1,-13,-42,93.821,0.079,84,"1",1,14013,1859,93.821
3,"=","PITBULL Give Me Everything f/Ne-Yo",12586,-130,-671,-23,83.786,-0.994,84,"9",1,14233,1811,95.596
4,"=","NICKI MINAJ Super Bass",10508,116,806,-56,65.457,0.765,84,"7",4,10508,1188,65.457
5,"=","LADY GAGA The Edge Of Glory",9803,-105,-566,16,60.79,-1.062,84,"16",3,11672,2193,68.045
6,"=","ONEREPUBLIC Good Life",9341,49,514,-107,51.905,0.26,84,"12",6,9341,978,51.905
7,"=","BRITNEY SPEARS I Wanna Go",9265,211,1325,71,63.535,1.532,50,"8",7,9265,1768,63.535
8,"=","HOT CHELLE RAE Tonight Tonight",9062,82,592,5,47.956,0.785,84,"6",7,9062,838,47.956
9,"=","ADELE Rolling In The Deep",8076,-172,-1557,102,54.294,-2.072,84,"10",1,14295,2273,96.15
10,"=","LIL WAYNE How To Love",6650,95,876,-34,38.903,0.698,59,"4",10,6650,1328,38.903
11,"=","BAD MEETS EVIL Lighters f/Bruno Mars",5605,163,1137,-49,35.862,1.52,38,"2/77",11,5605,1450,35.862
12,"=","BLACK EYED PEAS Just Can't Get Enough",5370,-57,-457,9,37.264,-0.308,84,"51",2,13366,715,84.474
13,"=","LUPE FIASCO The Show Goes On",5149,-194,-1317,-15,28.216,-1.516,84,"50",6,8825,1043,53.459
14,"+1","DAVID GUETTA/FLO RIDA/NICKI M. Where The...",5148,71,345,24,26.687,0.547,84,"28",14,5148,615,26.687
15,"+1","KATY PERRY E.T.",4803,-112,-743,-10,33.455,-1.034,84,"67",1,14624,0,96.745
16,"-2","JASON DERULO Don't Wanna Go Home",4758,-322,-1937,-193,23.452,-1.888,82,"35",9,7292,1463,37.775
17,"=","THE BAND PERRY If I Die Young",4671,53,193,48,24.913,0.191,84,"13",17,4671,655,24.913
18,"=","BEYONCE Best Thing I Never Had",4503,26,196,5,22.123,0.107,56,"18",18,4503,856,22.123
19,"=","CHRIS BROWN She Ain't You",4056,55,517,8,21.291,0.387,73,"52",19,4056,635,21.291
20,"=","JENNIFER LOPEZ I'm Into You f/Lil Wayne",3494,57,290,-25,19.226,0.332,59,"46",20,3494,611,19.226
21,"=","COBRA STARSHIP You Make Me Feel... f/Sab...",3245,139,765,50,17.154,0.595,50,"21",21,3245,765,17.154
22,"=","MAROON 5 F/CHRISTINA AGUILERA Moves Like...",3228,150,932,-5,16.638,0.889,25,"11",22,3228,951,16.638
23,"+1","PITBULL Rain Over Me",2588,95,778,-2,16.728,0.299,24,"27",23,2588,813,16.728
24,"-1","NICOLE SCHERZINGER Right There",2380,-330,-1740,-245,10.37,-1.278,68,"43",16,4411,720,21.085
25,"=","FOSTER THE PEOPLE Pumped Up Kicks",2345,150,901,40,15.212,0.688,20,"5",25,2345,901,15.212
26,"=","BLACK EYED PEAS Don't Stop The Party",2255,69,427,2,8.386,0.412,32,"134",25,2255,492,8.386
27,"=","GYM CLASS HEROES Stereo Hearts f/Adam Le...",2211,97,612,15,11.977,0.285,35,"23",27,2211,612,11.977
28,"=","AVRIL LAVIGNE Smile",2031,-6,101,-39,8.208,0.066,66,"56",27,2037,320,8.208
29,"=","IYAZ Pretty Girls",2010,17,190,-21,8.344,-0.033,59,"69",28,2010,353,8.377
30,"=","COLDPLAY Every Teardrop Is A Waterfall",1781,16,180,0,8.783,0.08,39,"44",30,1781,446,8.783
31,"=","MARTIN SOLVEIG & DRAGONETTE Hello",1750,2,38,0,14.929,0.136,84,"66",18,4031,605,23.761
32,"+2","RIHANNA Cheers (Drink To That)",1570,214,1289,142,12.316,1.42,6,"89",32,1570,1289,12.316
33,"=","KELLY ROWLAND Motivation f/Lil Wayne",1419,55,243,26,4.729,0.432,29,"--",33,1419,338,4.729
34,"+1","AFROJACK Take Over Control f/Eva Simons",1334,-2,132,-19,14.355,-0.283,44,"73",34,1336,234,14.638
35,"-3","RIHANNA California King Bed",1292,-197,-1526,20,5.575,-0.791,79,"38",19,3856,616,16.018
36,"=","ANDY GRAMMER Keep Your Head Up",1252,39,238,32,4.243,0.171,38,"59",35,1252,280,4.243
37,"=","BIG SEAN My Last f/Chris Brown",1062,-32,-19,-30,6.187,-0.28,59,"99",37,1099,169,6.66
38,"=","MAROON 5 Never Gonna Leave This Bed",1005,-41,-237,29,4.127,-0.153,84,"118",23,2433,312,10.24
39,"+1","TINIE TEMPAH Till I'm Gone f/Wiz Khalifa",922,31,236,-2,2.476,0.113,14,"185",39,922,293,2.476
40,"+2","THE SCRIPT Nothing",848,109,722,71,3.57,0.508,4,"--",40,848,722,3.57
41,"-2","SELENA GOMEZ & THE SCENE Who Says",840,-63,-124,-59,4.411,-0.137,84,"65",17,4559,707,27.282
42,"-1","T-PAIN Best Love Song f/Chris Brown",750,-27,-330,14,4.919,-0.034,82,"37",33,1399,260,7.852
43,"=","CODY SIMPSON On My Mind",746,10,111,-2,2.084,0.064,44,"394",42,746,113,2.084
44,"=","JOE JONAS See No More",694,-3,55,-12,3.354,-0.085,20,"276",43,697,157,3.462
45,"+1","ALEXANDRA STAN Mr. Saxobeat",661,37,160,26,6.606,0.496,10,"110",45,661,160,6.606
46,"-1","MATT NATHANSON Faster",651,4,71,-6,1.844,-0.006,22,"91",45,651,166,1.85
47,"=","JASON ALDEAN/KELLY CLARKSON Don't You Wa...",621,10,147,4,2.208,0.04,22,"64",47,621,147,2.208
48,"=","LUPE FIASCO Out Of My Head f/Trey Songz",574,18,120,12,4.393,0.194,9,"75",48,574,120,4.393
49,"=","DEV In The Dark",566,35,156,11,4.317,0.526,5,"141",49,566,207,4.317
50,"=","ALL TIME LOW I Feel Like Dancin�",417,-45,-301,-13,0.832,-0.141,45,"--",41,881,294,2.442
