"","Pos","Pos+","Artist and Title","Spins","Spins+","Bullet","Bullet+","Aud","Aud+","Days","iTunes","PkPos","PkSpins","PkBllt","PkAud"
"41",41,"=","NEW BOYZ Better With The Lights Off",733,"+27",116,"+14",2.23,"+0.064",13,"67",41,733,233,2.23
"42",42,"+2","SWEDISH HOUSE MAFIA Save The World",582,"+3",54,"-11",2.554,"-0.030",13,"347",42,582,229,2.632
"43",43,"-1","LUPE FIASCO Out Of My Head f/Trey Songz",580,"-22",-59,"-23",4.551,"-0.099",24,"97",42,639,148,4.754
"44",44,"+1","JASON ALDEAN/KELLY CLARKSON Don't You Wa...",569,"-8",-28,"-15",2.401,"+0.004",37,"51",44,621,147,2.434
"45",45,"+1","DEMI LOVATO Skyscraper",563,"+19",126,"+14",2.326,"+0.108",6,"60",45,563,126,2.326
"46",46,"-3","BIG SEAN My Last f/Chris Brown",552,"-33",-241,"-8",5.552,"+0.150",74,"--",37,1099,169,6.66
"47",47,"=","JOE JONAS See No More",460,"-51",-239,"-42",2.14,"-0.152",35,"339",42,737,157,3.688
"48",48,"=","WIZ KHALIFA No Sleep",454,"+23",124,"+7",1.834,"+0.080",4,"116",48,454,124,1.834
"49",49,"=","MONA LISA Djay",394,"-5",-5,"+6",0.539,"-0.004",4,"--",48,403,0,0.55
"50",50,"--","DJ KHALED I'm On One f/Drake, Rick Ross",392,"--",48,"--",2.673,"--",1,"34",50,392,48,2.673
