"","Pos","Pos+","Artist","Title","Spins","Spins+","Bullet","Bullet+","Aud","Aud+","Days","iTunes","Pk","PkSp","PkBl","PkAu"
"1",1,"=","MEGHAN TRAINOR","All About That Bass",17875,"+39",951,"-41",116.17,"+0.213",86,"1",1,17875,3030,116.17
"2",2,"=","TAYLOR SWIFT","Shake It Off",16911,"-2",1662,"-366",106.531,"+0.017",45,"2",2,16913,9016,106.531
"3",3,"=","IGGY AZALEA","Black Widow f/Rita Ora",15614,"+377",2437,"+128",104.153,"+1.768",95,"15",3,15614,2437,104.153
"4",4,"=","ARIANA GRANDE","Break Free f/Zedd",14321,"+84",995,"+71",87.942,"+0.047",89,"24",4,14321,2327,87.942
"5",5,"=","JESSIE J/A. GRANDE/N. MINAJ","Bang Bang",12146,"+179",1371,"-93",83.039,"+0.533",65,"6",5,12146,4716,83.039
"6",6,"=","CHARLI XCX","Boom Clap",10975,"-466",-3152,"-82",75.048,"-3.177",110,"35",1,16743,2210,108.049
"7",7,"+1","JEREMIH","Don't Tell 'Em f/YG",10141,"+224",1444,"+122",60.283,"+1.586",74,"17",7,10141,1458,60.283
"8",8,"-1","CLEAN BANDIT","Rather Be f/Jess Glynne",9928,"-368",-1309,"-265",66.603,"-1.068",126,"12",6,11598,1590,74.965
"9",9,"=","TOVE LO","Habits (Stay High)",8707,"+146",1354,"-85",54.732,"+1.363",101,"8",9,8707,1439,54.732
"10",10,"=","ED SHEERAN","Don't",8439,"+199",1440,"-18",48.702,"+1.250",81,"14",10,8439,1458,48.702
"11",11,"=","MAROON 5","Maps",7484,"-465",-4044,"+99",42.3,"-2.229",108,"27",2,14278,4866,79.434
"12",12,"+1","ECHOSMITH","Cool Kids",7469,"+109",575,"+10",39.818,"+0.431",116,"13",12,7469,978,39.818
"13",13,"-1","SAM SMITH","Stay With Me",7261,"-225",-1632,"+25",47.808,"-1.266",143,"25",1,17277,2202,112.938
"14",14,"=","ENRIQUE IGLESIAS","Bailando f/Gente De Zona",6477,"-295",-1737,"-22",42.909,"-1.518",130,"44",9,9201,1299,66.786
"15",15,"=","COLDPLAY","A Sky Full Of Stars",6454,"+67",707,"+9",40.424,"+0.459",95,"38",15,6454,946,40.424
"16",16,"=","KATY PERRY","This Is How We Do",5984,"-206",-304,"-234",24.791,"-1.067",57,"37",15,6326,1638,29.534
"17",17,"=","5 SECONDS OF SUMMER","Amnesia",5343,"-60",152,"-106",23.91,"+0.076",78,"30",17,5410,912,23.91
"18",18,"=","CALVIN HARRIS","Blame f/John Newman",5168,"+225",1912,"-64",31.997,"+0.920",24,"39",18,5168,1988,31.997
"19",19,"=","JASON DERULO","Trumpets",4756,"+181",1238,"+44",23.235,"+0.809",38,"11",19,4756,1238,23.235
"20",20,"=","NICK JONAS","Jealous",4647,"+181",1573,"-116",27.482,"+0.934",21,"21",20,4647,1846,27.482
"21",21,"=","MR PROBZ","Waves",4578,"+165",894,"+51",32.526,"+1.360",81,"26",20,4578,1001,32.526
"22",22,"=","PITBULL","Fireball f/John Ryan",4493,"+126",584,"+75",23.51,"+0.363",60,"16",19,4493,739,23.51
"23",23,"=","NICKI MINAJ","Anaconda",4123,"+33",703,"-104",22.331,"+0.172",58,"18/88",23,4123,974,22.331
"24",24,"=","TINASHE","2 On f/Schoolboy Q",3810,"+59",158,"+34",20.54,"+0.106",115,"82",20,3810,419,21.053
"25",25,"=","SIA","Chandelier",3330,"-243",-1911,"+61",24.196,"-0.680",165,"20",10,9423,1217,63.413
"26",26,"=","MAROON 5","Animals",3310,"+344",2460,"+44",21.721,"+1.725",9,"9",26,3310,2460,21.721
"27",27,"=","THE 1975","Girls",1801,"-19",-32,"-39",5.69,"-0.040",73,"282",27,1837,385,5.872
"28",28,"+1","ALESSO","Heroes",1714,"+77",548,"+23",11.408,"+0.633",24,"78",28,1714,548,11.408
"29",29,"-1","JAKE MILLER","First Flight Home",1692,"+30",13,"+38",5.378,"+0.055",66,"235",28,1708,302,5.626
"30",30,"=","KIM CESARION","Undressed",1628,"+13",254,"-6",5.498,"-0.016",52,"116",30,1628,260,5.535
"31",31,"=","NICO & VINZ","In Your Arms",1612,"+127",1116,"-5",8.265,"+0.653",8,"147",31,1612,1121,8.265
"32",32,"+2","RIXTON","Wait On Me",1438,"+8",187,"-22",4.13,"+0.021",41,"180",32,1438,352,4.13
"33",33,"+2","MARY LAMBERT","Secrets",1436,"+23",196,"+12",6.476,"+0.008",33,"72",33,1436,260,6.476
"34",34,"-1","MKTO","American Dream",1419,"-13",111,"-24",5.512,"-0.089",50,"128",32,1432,259,5.645
"35",35,"-3","KIESZA","Hideaway",1374,"-69",-854,"+210",8.861,"-0.049",95,"70",17,5280,788,31.241
"36",36,"+7","ONE DIRECTION","Steal My Girl",1282,"+272",1282,"+272",9.353,"+1.242",3,"5",36,1282,1282,9.353
"37",37,"+1","FALL OUT BOY","Centuries",1279,"+36",343,"-34",7.252,"+0.239",15,"28",37,1279,556,7.252
"38",38,"+4","SAM SMITH","I'm Not The Only One",1263,"+129",881,"+13",5.545,"+0.972",7,"54",38,1263,881,5.545
"39",39,"-2","LIL JON","Bend Ova f/Tyga",1262,"+3",96,"-4",4.208,"-0.051",47,"165",35,1274,306,4.387
"40",40,"-1","BEBE REXHA","Can't Stop Drinking About You",1217,"+3",132,"-22",4.28,"-0.016",41,"239",36,1217,292,4.296
"41",41,"-1","DEMI LOVATO","Really Don't Care f/Cher Lloyd",1146,"-64",-561,"+2",9.018,"-0.229",130,"174",7,9530,1152,57.524
"42",42,"-1","CHILDISH GAMBINO","V. 3005",1139,"-18",54,"-41",5.574,"-0.148",56,"809",37,1157,190,5.979
"43",43,"-7","INGRID MICHAELSON","Girls Chase Boys",1088,"-206",-1604,"-71",5.707,"-0.627",116,"106",21,3542,499,14.978
"44",44,"=","HILARY DUFF","All About You",848,"+20",35,"+7",1.77,"-0.153",26,"499",40,848,454,1.923
