"","Pos","Pos+","Artist","Title","Spins","Spins+","Bullet","Bullet+","Aud","Aud+","Days","iTunes","Pk","PkSp","PkBl","PkAu"
"1",1,"=","IGGY AZALEA","Black Widow f/Rita Ora",17392,-105,6,-155,113.436,0.045,115,"29",1,17547,2437,115.226
"2",2,"=","TAYLOR SWIFT","Shake It Off",17323,34,-164,76,106.526,0.304,65,"2",1,17531,9016,110.142
"3",3,"=","MEGHAN TRAINOR","All About That Bass",15698,-86,-929,89,106.733,-0.309,106,"8",1,17875,3030,116.17
"4",4,"=","JESSIE J/A. GRANDE/N. MINAJ","Bang Bang",15489,76,865,-118,93.315,0.693,85,"12",4,15489,4716,93.315
"5",5,"=","JEREMIH","Don't Tell 'Em f/YG",12620,101,624,55,74.757,0.338,94,"18",5,12620,1458,74.757
"6",6,"=","TOVE LO","Habits (Stay High)",11917,173,923,-4,81.523,1.445,121,"9",6,11917,1460,81.523
"7",7,"=","ED SHEERAN","Don't",10290,139,650,49,62.048,0.834,101,"17",7,10290,1458,62.048
"8",8,"+1","CALVIN HARRIS","Blame f/John Newman",8325,93,597,-58,50.291,1.391,44,"22",8,8325,1988,50.291
"9",9,"-1","ECHOSMITH","Cool Kids",8292,-89,-91,-134,44.355,-0.807,136,"14",8,8425,978,46.431
"10",10,"+1","MAROON 5","Animals",7870,184,1337,-93,48.844,2.258,29,"4",10,7870,2460,48.844
"11",11,"-1","ARIANA GRANDE","Break Free f/Zedd",7742,-278,-3707,333,60.03,-2.116,109,"41",4,14321,2327,87.942
"12",12,"+1","NICK JONAS","Jealous",6755,130,694,78,36.919,0.501,41,"16",12,6755,1846,36.919
"13",13,"+1","JASON DERULO","Trumpets",6591,100,565,51,34.252,0.771,58,"10",13,6591,1238,34.252
"14",14,"-2","CHARLI XCX","Boom Clap",6517,-143,-1280,111,45.903,-1.329,130,"57",1,16743,2210,108.049
"15",15,"=","MR PROBZ","Waves",6509,124,588,55,46.364,1.229,101,"20",15,6509,1001,46.364
"16",16,"=","CLEAN BANDIT","Rather Be f/Jess Glynne",6042,-38,-234,2,53.301,0.541,146,"26",6,11598,1590,74.965
