"Pos","Pos.","Artist","Title","Spins","Spins.","Bullet","Bullet.","Aud","Aud.","Days","iTunes","Pk","PkSp","PkBl","PkAu"
1,"=","G-EAZY","Me Myself And I f/Bebe Rexha",15978,"+136",397,"+16",95.357,"+1.682",92,"30",1,15978,1836,95.357
2,"=","SELENA GOMEZ","Hands To Myself",15066,"-411",-886,"-501",84.469,"-2.119",96,"55",1,16291,1952,91.457
3,"=","DNCE","Cake By The Ocean",14763,"+50",448,"-11",91.093,"-0.537",191,"19",3,14763,1185,92.113
4,"=","FLO RIDA","My House",14396,"-191",-1405,"+135",89.001,"-0.444",172,"11",1,18123,2285,104.909
5,"=","JUSTIN BIEBER","Love Yourself",14384,"-140",-588,"-155",98.97,"-1.212",126,"23",1,19000,4103,124.28
6,"=","ZAYN","Pillowtalk",13881,"+137",882,"-29",82.487,"-0.296",70,"13/81",6,13881,2441,83.181
7,"=","TWENTY ONE PILOTS","Stressed Out",13036,"-195",-1312,"-19",86.761,"-1.115",145,"21",1,19140,2702,124.646
8,"=","MIKE POSNER","I Took A Pill In Ibiza",12938,"+143",466,"+92",81.267,"+1.114",84,"9",8,12938,1578,81.267
9,"=","MEGHAN TRAINOR","NO",11236,"+158",870,"+35",64.723,"+0.822",35,"5",9,11236,5498,64.723
10,"=","LUKAS GRAHAM","7 Years",10791,"+186",1204,"-28",62.729,"+0.997",82,"4",10,10791,1694,62.729
11,"=","RIHANNA","Work f/Drake",10039,"-418",-1539,"-341",57.721,"-2.216",72,"18",8,11661,3999,67.246
12,"=","FIFTH HARMONY","Work From Home",9544,"+174",1394,"-41",51.024,"+1.552",42,"7",12,9544,4059,51.024
13,"=","ZARA LARSSON & MNEK","Never Forget You",8906,"+97",612,"+16",51.042,"+0.924",65,"17",12,8906,1534,51.042
14,"=","DJ SNAKE","Middle f/Bipolar Sunshine",7445,"+13",340,"-67",38.673,"+0.180",82,"33",14,7445,1239,38.673
15,"=","ARIANA GRANDE","Dangerous Woman",7011,"+153",732,"+137",37.332,"+0.952",28,"14",15,7011,4214,37.332
16,"=","JUSTIN BIEBER","Company",6267,"+83",600,"+43",31.123,"+0.606",40,"95",16,6267,2006,31.123
17,"+1","TROYE SIVAN","Youth",5174,"+12",267,"-43",19.292,"-0.164",96,"60",17,5174,660,19.999
18,"-1","TAYLOR SWIFT","New Romantics",5007,"-280",-824,"-271",24.618,"-1.078",44,"12",17,5862,2558,28.461
19,"+2","NICK JONAS","Close f/Tove Lo",4605,"+190",1196,"-347",22.492,"+0.760",14,"32",19,4605,3392,24.152
20,"-1","CHARLIE PUTH","One Call Away",4563,"-254",-1799,"+111",24.665,"-1.237",151,"26",10,9491,931,51.298
21,"-1","ALESSIA CARA","Wild Things",4534,"+51",421,"+14",16.777,"+0.074",68,"66",20,4534,814,16.777
22,"=","THE CHAINSMOKERS","Don't Let Me Down f/Daya",3918,"+211",1257,"+64",23.156,"+1.202",26,"15",22,3918,1257,23.156
23,"=","SHAWN HOOK","Sound Of Your Heart",3140,"-4",-90,"+30",9.445,"-0.039",89,"154",22,3274,576,10.588
24,"=","GWEN STEFANI","Make Me Like You",3125,"+50",115,"+47",9.917,"+0.152",50,"98",24,3125,1040,9.917
25,"=","JAMES BAY","Let It Go",3066,"+66",595,"-21",15.033,"+0.112",47,"29",25,3066,885,15.033
26,"=","IGGY AZALEA","Team",2677,"+63",717,"-44",9.576,"+0.010",19,"74",26,2677,1132,9.576
27,"=","ROBIN SCHULZ","Sugar f/Francesco Yates",2416,"-40",-874,"+150",18.538,"-0.539",133,"181",13,7836,1193,44.484
