"","Pos","Pos+","Artist","Title","Spins","Spins+","Bullet","Bullet+","Aud","Aud+","Days","iTunes","Pk","PkSp","PkBl","PkAu"
"1",1,"=","IGGY AZALEA","Fancy f/Charlie XCX",15321,156,1514,-81,104.193,1.507,78,"2/17",1,15321,2440,104.193
"2",2,"+1","PARAMORE","Ain't It Fun",14433,-22,395,-139,82.837,0.312,119,"21",2,14455,1853,83.623
"3",3,"-1","JUSTIN TIMBERLAKE","Not A Bad Thing",14257,-206,-840,-149,87.903,-1.893,104,"26",1,15543,2024,97.949
"4",4,"=","JOHN LEGEND","All Of Me",12559,-138,-1055,65,93.246,-0.303,129,"10",1,17233,2520,121.78
"5",5,"+1","ARIANA GRANDE","Problem f/Iggy Azalea",12229,377,2449,73,85.736,1.932,38,"1",5,12229,2449,85.736
"6",6,"-1","DJ SNAKE & LIL JON","Turn Down For What",12007,69,565,-121,74.029,0.107,139,"7",5,12007,1490,74.029
"7",7,"=","RIXTON","Me And My Broken Heart",11672,37,604,-142,59.043,0.069,97,"37",6,11672,1397,59.689
"8",8,"=","CALVIN HARRIS","Summer",11649,101,1561,-166,80.549,0.719,78,"11",7,11649,1917,80.549
"9",9,"=","ED SHEERAN","Sing",10512,-7,100,-5,55.662,-0.492,60,"22",6,10622,2778,57.807
"10",10,"=","NICO & VINZ","Am I Wrong",9633,164,1518,9,60.115,1.477,67,"5",10,9633,1529,60.115
"11",11,"=","KATY PERRY","Birthday",8986,56,393,-21,51.16,-0.019,62,"43",11,8986,2209,51.658
"12",12,"=","MKTO","Classic",7985,27,560,-126,43.594,0.767,188,"28",12,7985,733,43.594
"13",13,"=","JASON DERULO","Talk Dirty f/2 Chainz",7514,-199,-2023,121,56.513,-1.071,160,"45/63",1,16827,2775,114.964
"14",14,"=","DISCLOSURE","Latch f/Sam Smith",6785,216,1282,53,48,1.329,125,"14",14,6785,1282,48
"15",15,"=","MAGIC!","Rude",6404,141,946,-86,45.433,1.261,52,"3",15,6404,1301,45.433
"16",16,"=","PHARRELL WILLIAMS","Happy",5357,-109,-748,44,29.784,-0.756,140,"9",1,17173,2414,120.293
"17",17,"+1","SAM SMITH","Stay With Me",5199,161,1362,-33,33,1.279,26,"4",17,5199,1606,33
"18",18,"-1","5 SECONDS OF SUMMER","She Looks So Perfect",4854,-188,-603,-117,19.721,-0.945,75,"31",17,5675,1186,24.087
"19",19,"=","JASON DERULO","Wiggle f/Snoop Dogg",4797,223,1597,8,21.249,0.97,29,"6",19,4797,1604,21.249
"20",20,"=","NEON TREES","Sleeping With A Friend",4258,0,135,-49,17.096,-0.353,122,"77",20,4374,507,18.342
"21",21,"=","NAUGHTY BOY","La La La f/Sam Smith",3481,-458,-2567,-180,18.92,-1.702,146,"55",10,8642,984,45.102
"22",22,"+1","ONE DIRECTION","You & I",3066,24,252,-6,11.433,0.17,43,"89",22,3066,850,11.433
"23",23,"+1","KONGOS","Come With Me Now",3048,73,524,40,11.691,0.316,50,"33",23,3048,628,11.691
"24",24,"+1","ONEREPUBLIC","Love Runs Out",3011,136,877,9,16.76,0.495,36,"24",24,3011,877,16.76
"25",25,"+1","SHAKIRA","Empire",2804,35,349,-31,11.015,0.075,71,"60",25,2804,529,11.37
"26",26,"-4","PITBULL","Wild Wild Love f/GRL",2758,-292,-1983,-85,14.564,-1.163,97,"49",13,6576,1068,37.145
"27",27,"=","KATY TIZ","The Big Bang",2431,26,134,18,11.348,0.046,73,"143",25,2431,878,13.692
"28",28,"=","AFROJACK","Ten Feet Tall f/Wrabel",2324,92,479,52,9.349,0.293,69,"159",28,2324,479,9.349
