"","Pos","Pos+","Artist and Title","Spins","Spins+","Bullet","Bullet+","Aud","Aud+","Days","iTunes","PkPos","PkSpins","PkBllt","PkAud"
"1",1,"=","WANTED Glad You Came",13478,135,1017,14,97.48,0.859,91,"7",1,13478,1363,97.48
"2",2,"=","FUN. We Are Young f/Janelle Monae",12628,267,1827,102,97.599,1.488,46,"1",2,12628,2738,97.599
"3",3,"=","KELLY CLARKSON Stronger (What Doesn't Ki...",12281,-57,-683,127,91.217,-0.296,91,"14",1,13549,2321,99.332
"4",4,"+1","KATY PERRY Part Of Me",11164,176,1084,212,73.419,0.578,55,"11",4,11164,3625,73.419
"5",5,"-1","DAVID GUETTA Turn Me On f/Nicki Minaj",10793,-198,-1254,-34,79.827,-2.156,119,"34",2,12506,1674,92.019
"6",6,"=","GYM CLASS HEROES Ass Back Home",10558,-107,-371,-48,71.478,-0.454,136,"28",4,11001,1379,73.574
"7",7,"=","FLO RIDA Wild Ones f/Sia",7999,162,1236,79,58.455,1.316,64,"8",7,7999,1236,58.455
"8",8,"=","DRAKE Take Care f/Rihanna",7502,14,310,-35,58.541,0.284,92,"22",8,7502,1220,58.541
"9",9,"+1","CALVIN HARRIS Feel So Close",7367,113,634,171,53.14,0.97,59,"15",9,7367,1329,53.14
"10",10,"-1","ADELE Set Fire To The Rain",7181,-209,-1933,134,53.594,-2.051,135,"21",1,13928,2301,95.946
"11",11,"=","NICKI MINAJ Starships",6846,94,740,113,50.19,1.054,54,"9/40",11,6846,1834,50.19
"12",12,"=","ONE DIRECTION What Makes You Beautiful",6585,99,832,69,44.381,1.274,39,"4",12,6585,1579,44.381
"13",13,"=","JESSIE J Domino",6174,-23,-623,194,38.47,-0.415,205,"48",2,12024,1524,67.403
"14",14,"=","JUSTIN BIEBER Boyfriend",6160,219,2148,-601,45.853,0.936,13,"3",14,6160,4726,45.853
"15",15,"+1","ADELE Rumour Has It",5227,248,1444,85,32.296,2.04,35,"23",15,5227,1444,32.296
"16",16,"+2","GOTYE Somebody That I Used To Know",4945,232,1560,57,36.008,1.402,38,"2",16,4945,1560,36.008
"17",17,"=","KARMIN Broken Hearted",4850,90,427,107,28.993,0.148,49,"27",16,4850,936,28.993
"18",18,"-3","WIZ KHALIFA/SNOOP DOGG Young, Wild & Fre...",4820,-260,-1180,-113,33.401,-0.973,136,"19",10,7182,1174,48.863
"19",19,"=","TRAIN Drive By",4580,85,571,65,25.72,0.578,84,"13",19,4580,571,25.72
"20",20,"+1","B.O.B So Good",4079,82,478,96,27.605,0.35,36,"12",20,4079,1013,27.605
"21",21,"-1","OUTASIGHT Tonight Is The Night",3915,-161,-1437,66,23.048,-1.228,159,"65",13,6035,572,36.649
"22",22,"=","CHRIS BROWN Turn Up The Music",3797,-120,-799,-16,25.411,-0.58,67,"35",17,4894,987,33.507
"23",23,"=","CARLY RAE JEPSEN Call Me Maybe",3437,109,1075,-37,21.758,0.885,28,"6",23,3437,1230,21.758
"24",24,"=","TAYLOR SWIFT Eyes Open",2689,137,1205,-41,15.994,0.998,14,"18",24,2689,1442,15.994
"25",25,"+1","JENNIFER LOPEZ Dance Again f/Pitbull",2172,348,1210,206,16.131,2.179,9,"10",25,2243,2243,22.747
"26",26,"-1","RIHANNA Talk That Talk f/Jay Z",2155,17,-24,37,9.846,0.011,61,"70",24,2226,339,12.882
"27",27,"+1","ELLIE GOULDING Lights",1537,66,215,120,8.319,0.737,58,"69",27,1537,226,8.319
"28",28,"-1","CHRISTINA PERRI A Thousand Years",1427,-65,-372,-30,7.745,-0.257,94,"44",23,2055,280,9.423
"29",29,"+2","DRAKE The Motto f/Lil Wayne",1421,61,99,60,15.461,0.669,49,"20",29,1421,237,15.761
"30",30,"-1","K'NAAN F/NELLY FURTADO Is Anybody Out Th...",1413,36,114,53,7.309,-0.129,35,"95",28,1413,461,8.004
"31",31,"-1","HAVANA BROWN We Run The Night f/Pitbull",1362,-1,114,17,10.15,-0.295,56,"112",30,1363,237,10.526
"32",32,"=","DEMI LOVATO Give Your Heart A Break",1240,27,269,5,7.817,0.518,39,"56",32,1240,269,7.817
"33",33,"=","NEON HITCH F U Betta",1063,14,119,43,3.278,0.139,35,"721",33,1063,215,3.278
"34",34,"+2","PITBULL Back In Time",1048,126,585,52,6.861,0.094,10,"129",34,1048,585,6.861
"35",35,"-1","CHRIS RENE Young Homie",1010,25,153,30,3.465,0.079,28,"148",34,1010,213,3.465
"36",36,"-1","DEV & ENRIQUE IGLESIAS Naked",918,-59,-447,0,5.238,-0.079,78,"--",28,1524,318,8.497
"37",37,"=","WALLPAPER F**king Best Song Everrr",883,19,86,36,3.547,0.023,23,"--",36,883,262,3.563
"38",38,"=","USHER Climax",787,-4,21,-33,3.235,0.095,21,"42",37,791,348,3.492
"39",39,"+1","ALL-AMERICAN REJECTS Beekeeper's Daughte...",541,-46,-231,-39,1.758,-0.25,50,"--",38,804,204,2.758
"40",40,"+2","HOT CHELLE RAE Honestly",532,35,277,-2,2.014,0.161,7,"449",40,532,284,2.014
"41",41,"-2","JASON DERULO Breathing",525,-72,-467,76,2.596,-0.332,64,"344",28,1573,432,6.812
"42",42,"-1","SEAN PAUL She Doesn't Mind",523,11,32,39,1.837,0.027,28,"638",41,525,158,1.872
"43",43,"+1","AVICII Levels",442,-1,-17,46,6.176,0.068,94,"118",33,1352,260,9.722
"44",44,"-1","J. COLE Can't Get Enough f/Trey Songz",442,-8,-62,-13,1.951,-0.133,28,"152",43,562,156,3.809
"45",45,"+2","MADONNA Girl Gone Wild",397,12,197,-7,0.94,0.021,7,"240",45,397,245,0.94
"46",46,"=","FAR EAST MOVEMENT Live My Life f/Justin ...",369,-45,-14,-68,1.197,-0.227,17,"399",45,418,80,1.436
"47",47,"+1","RIHANNA Birthday Cake",327,14,94,5,1.215,0.107,7,"46",47,327,94,1.215
"48",48,"-3","COLDPLAY Princess Of China",297,-133,-635,-79,1.648,-0.528,134,"94",24,2042,363,10.812
"49",49,"=","THE CAB La La",213,8,76,-1,0.237,0.006,3,"766",49,213,77,0.237
"50",50,"=","KIRKO BANGZ Drank In My Cup",207,12,63,8,2.484,0.041,5,"76",50,207,77,2.484
